iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec02,B_Industry,783.224223625502,783.224223625502,783.224223625502,783.224223625502,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,136.523636856629,136.523636856629,136.523636856629,136.523636856629,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec04,D_Fugitive,30.4873279172098,30.4873279172098,30.4873279172098,30.4873279172098,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec05,E_Solvents,0.00018760850623023,0.00018760850623023,0.00018760850623023,0.00018760850623023,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec06,F_RoadTransport,169.200390830589,169.200390830589,169.200390830589,169.200390830589,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec07,G_Shipping,10.1464112823393,10.1464112823393,10.1464112823393,10.1464112823393,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec08,H_Aviation,0.0265699805111094,0.0265699805111094,0.0265699805111094,0.0265699805111094,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec09,I_Offroad,8.27802359967659,8.27802359967659,8.27802359967659,8.27802359967659,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec10,J_Waste,131.666000309829,131.666000309829,131.666000309829,131.666000309829,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec11,K_AgriLivestock,622.93599999865,622.93599999865,622.93599999865,622.93599999865,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec12,L_AgriOther,475.263999934098,475.263999934098,475.263999934098,475.263999934098,1
AL,1,pmco,NetCDF_input,2022,2024,allISO,annual,sec13,M_Other,0,0,0,0,
