ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2022,2022,B_Industry,pm25,1417.52323903465,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2022,2022,C_OtherStationaryComb,pm25,3068.6769253616,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2022,2022,D_Fugitive,pm25,125.264423063538,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2022,2022,E_Solvents,pm25,350.883508527458,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2022,2022,F_RoadTransport,pm25,424.051708358376,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2022,2022,G_Shipping,pm25,180.437357452077,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2022,2022,H_Aviation,pm25,0.153419883065387,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2022,2022,I_Offroad,pm25,164.951275701525,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2022,2022,J_Waste,pm25,1514.08199980954,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2022,2022,K_AgriLivestock,pm25,173.474000005078,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2022,2022,L_AgriOther,pm25,603.176000045539,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2022,2022,A_PublicPower,pm25,12.4069894781592,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2022,2022,B_Industry,pm25,1283.11821824146,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2022,2022,C_OtherStationaryComb,pm25,7199.69072695148,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2022,2022,D_Fugitive,pm25,0.0847974822740539,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2022,2022,E_Solvents,pm25,429.52148780599,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2022,2022,F_RoadTransport,pm25,742.167461216648,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2022,2022,H_Aviation,pm25,1.89443824107908,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2022,2022,I_Offroad,pm25,14.9433971861053,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2022,2022,J_Waste,pm25,621.463973829489,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2022,2022,K_AgriLivestock,pm25,155.754000001221,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2022,2022,L_AgriOther,pm25,1425.53800006383,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2022,2022,A_PublicPower,pm25,84562.1985279855,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2022,2022,B_Industry,pm25,97727.7300284449,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2022,2022,C_OtherStationaryComb,pm25,814380.927384567,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2022,2022,D_Fugitive,pm25,674.358432014574,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2022,2022,E_Solvents,pm25,5198.82023571548,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2022,2022,F_RoadTransport,pm25,58218.6657140601,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2022,2022,G_Shipping,pm25,2292.64313486857,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2022,2022,H_Aviation,pm25,83.080900014503,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2022,2022,I_Offroad,pm25,11239.5376966582,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2022,2022,J_Waste,pm25,2603.24115593576,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2022,2022,K_AgriLivestock,pm25,18290.7427641065,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2022,2022,L_AgriOther,pm25,134596.363253187,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2022,2022,A_PublicPower,pm25,856.088310264819,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2022,2022,B_Industry,pm25,2230.63305157887,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2022,2022,C_OtherStationaryComb,pm25,6070.59718076298,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2022,2022,D_Fugitive,pm25,47.9379220400001,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2022,2022,E_Solvents,pm25,399.958414285946,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2022,2022,F_RoadTransport,pm25,2426.03913043556,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2022,2022,G_Shipping,pm25,52.3972698429324,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2022,2022,H_Aviation,pm25,99.5478143007358,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2022,2022,I_Offroad,pm25,651.922097052492,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2022,2022,J_Waste,pm25,364.709615116122,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2022,2022,K_AgriLivestock,pm25,113.00237868052,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2022,2022,L_AgriOther,pm25,134.716498614341,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2022,2022,G_Shipping,pm25,9972.85495977783,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,A_PublicPower,pm25,344.008071671626,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2022,2022,B_Industry,pm25,3928.288860687,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2022,2022,C_OtherStationaryComb,pm25,1568.00933690932,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2022,2022,D_Fugitive,pm25,1063.8758951053,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2022,2022,E_Solvents,pm25,1407.14426738174,6,eu,5,sec05,Solvents,EMEP_unprocessed
AZ,2022,2022,F_RoadTransport,pm25,5658.40684100851,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2022,2022,G_Shipping,pm25,148.141881323325,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,H_Aviation,pm25,22.6865897674608,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2022,2022,I_Offroad,pm25,90.7125804059463,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2022,2022,J_Waste,pm25,1604.61401570716,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2022,2022,K_AgriLivestock,pm25,533.88799995636,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AZ,2022,2022,L_AgriOther,pm25,2796.73600023786,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2022,2022,A_PublicPower,pm25,4185.57049957778,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2022,2022,B_Industry,pm25,2765.58831981947,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2022,2022,C_OtherStationaryComb,pm25,26709.4329561507,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BA,2022,2022,D_Fugitive,pm25,166.565724988421,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BA,2022,2022,E_Solvents,pm25,401.086183853409,6,eu,5,sec05,Solvents,EMEP_unprocessed
BA,2022,2022,F_RoadTransport,pm25,702.829440093075,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BA,2022,2022,H_Aviation,pm25,0.167989863576284,8,eu,8,sec08,Aviation,EMEP_unprocessed
BA,2022,2022,I_Offroad,pm25,43.844000002804,8,eu,9,sec09,Offroad,EMEP_unprocessed
BA,2022,2022,J_Waste,pm25,2230.70599998083,9,eu,10,sec10,Waste,EMEP_unprocessed
BA,2022,2022,K_AgriLivestock,pm25,410.564000003814,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BA,2022,2022,L_AgriOther,pm25,1485.59200000894,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BAS,2022,2022,G_Shipping,pm25,3368.33956045439,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2022,2022,A_PublicPower,pm25,142.47847257041,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BE,2022,2022,B_Industry,pm25,3804.54185758747,3,eu,2,sec02,Industry,EMEP_unprocessed
