iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,783.22424697876,783.22424697876,783.22424697876,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,136.523636986032,136.523636986032,136.523636986032,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,30.4873285964131,30.4873285964131,30.4873285964131,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,0.000187608507249547,0.000187608507249547,0.000187608507249547,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,169.20039070621,169.20039070621,169.20039070621,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,10.146411363517,10.146411363517,10.146411363517,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0.0265699811279774,0.0265699811279774,0.0265699811279774,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,8.27802361053546,8.27802361053546,8.27802361053546,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,131.665999911944,131.665999911944,131.665999911944,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,622.935997224238,622.935997224238,622.935997224238,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,475.264000294497,475.264000294497,475.264000294497,1
AL,1,pmco,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,0.245124860716153,0.245124860716153,0.245124860716153,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,925.653273472229,925.653273472229,925.653273472229,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,233.620880243346,233.620880243346,233.620880243346,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0.71509318385597,0.71509318385597,0.71509318385597,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,57.4998309314901,57.4998309314901,57.4998309314901,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0.179375069884516,0.179375069884516,0.179375069884516,1
AM,56,pmco,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,0.5879269691008,0.5879269691008,0.5879269691008,1
