ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2022,2022,B_Industry,co,1786.56531865643,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2022,2022,C_OtherStationaryComb,co,15612.0821730728,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2022,2022,D_Fugitive,co,349.644346897593,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2022,2022,E_Solvents,co,1192.72219749108,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2022,2022,F_RoadTransport,co,15096.487078603,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2022,2022,G_Shipping,co,4602.04814586861,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2022,2022,I_Offroad,co,599.215391848557,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2022,2022,J_Waste,co,7275.91000149473,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2022,2022,L_AgriOther,co,4478.06399975334,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2022,2022,A_PublicPower,co,373.809193154258,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2022,2022,B_Industry,co,1060.62055211343,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2022,2022,C_OtherStationaryComb,co,36690.6929669381,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2022,2022,E_Solvents,co,1459.0336509237,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2022,2022,F_RoadTransport,co,39947.1725980206,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2022,2022,I_Offroad,co,40.8391155797157,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2022,2022,J_Waste,co,2986.43200023526,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2022,2022,L_AgriOther,co,12209.9100006663,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2022,2022,A_PublicPower,co,510751.050559922,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2022,2022,B_Industry,co,633750.581034361,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2022,2022,C_OtherStationaryComb,co,9285653.80584427,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2022,2022,D_Fugitive,co,237093.491019709,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2022,2022,E_Solvents,co,600.223888753819,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2022,2022,F_RoadTransport,co,1639168.70570929,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2022,2022,G_Shipping,co,3962.92042562333,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2022,2022,H_Aviation,co,4617.71604194745,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2022,2022,I_Offroad,co,13428.465905456,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2022,2022,J_Waste,co,204.561637269731,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2022,2022,L_AgriOther,co,1467998.6830686,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2022,2022,A_PublicPower,co,4192.87944497274,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2022,2022,B_Industry,co,190189.342765438,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2022,2022,C_OtherStationaryComb,co,208359.079881163,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2022,2022,E_Solvents,co,725.766092699999,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2022,2022,F_RoadTransport,co,45824.797845407,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2022,2022,G_Shipping,co,2357.67254514048,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2022,2022,H_Aviation,co,3126.20321350868,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2022,2022,I_Offroad,co,23406.3673469141,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2022,2022,J_Waste,co,2432.98349793561,9,eu,10,sec10,Waste,EMEP_unprocessed
ATL,2022,2022,G_Shipping,co,71104.5910617325,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,A_PublicPower,co,911.542208369392,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2022,2022,B_Industry,co,15001.272951556,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2022,2022,C_OtherStationaryComb,co,11214.9969386795,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
