EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
AL,1,Albania,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0
AT,2,Austria,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.217595802095919
BE,3,Belgium,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0805866234565401
BG,4,Bulgaria,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,3.26240517145469
DK,6,Denmark,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.111486616704308
FI,7,Finland,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.483190489729105
FR,8,France,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.819905565021449
GR,11,Greece,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,1.11387623596191
HU,12,Hungary,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.644009427215474
IS,13,Iceland,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,1.26990219578147e-05
IE,14,Ireland,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0
IT,15,Italy,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.185362514783575
LU,16,Luxembourg,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.00326005433527394
NL,17,Netherlands,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.108229251270765
NO,18,Norway,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0807877601900691
PL,19,Poland,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,14.0026358779052
PT,20,Portugal,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0489358379969283
RO,21,Romania,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,2.49719977547847
ES,22,Spain,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.106807333039765
SE,23,Sweden,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.183240295880594
CH,24,Switzerland,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0313585665371611
TR,25,Turkey,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,48.5539228177315
GB,27,United Kingdom,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0
BAS,30,Baltic Sea,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.906839583997425
NOS,31,North Sea,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.766590672444999
ATL,32,Remaining North-East Atlantic Ocean,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,3.75542679751468
MED,33,Mediterranean Sea,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,33.108964397155
BLS,34,Black Sea,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,6.23988214362556
BY,39,Belarus,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.916438598539299
UA,40,Ukraine,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,9.26896933044138
MD,41,Republic of Moldova,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.00325659610633738
EE,43,Estonia,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.225128478064337
LV,44,Latvia,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.146826278455684
LT,45,Lithuania,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0844100592095929
CZ,46,Czech Republic,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,2.77232755458534
SK,47,Slovakia,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.243213589480337
SI,48,Slovenia,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.145544196866579
HR,49,Croatia,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,0.0960184855362568
BA,50,Bosnia and Herzegovina,Emis_EUR_PublicPower_1,1,sox,2021,A_PublicPower,PublicPower,42.2124790629745
