EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
AL,1,Albania,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0
AT,2,Austria,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.13592635450066
BE,3,Belgium,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.560646349877978
BG,4,Bulgaria,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.59811645605206
DK,6,Denmark,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.647303153037241
FI,7,Finland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.52274667265778
FR,8,France,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.29997552597095
GR,11,Greece,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.855582118034363
HU,12,Hungary,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.0364107150185
IS,13,Iceland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.78316999226809e-05
IE,14,Ireland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0
IT,15,Italy,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.39086361134629
LU,16,Luxembourg,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.0501216230187383
NL,17,Netherlands,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.711195560400491
NO,18,Norway,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.0696777226708143
PL,19,Poland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,11.8121987312572
PT,20,Portugal,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.262835495346672
RO,21,Romania,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.12189305208614
ES,22,Spain,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.905530942067139
SE,23,Sweden,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.03051230234167
CH,24,Switzerland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.257758397428959
TR,25,Turkey,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,8.86623574230715
