Pollutant,GNFR,ISO2,RepTot_2019,RepTot_2020,RepTot_2021,MapTot,rep21_to_rep19,map21_to_rep21
nox,E_Solvents,SK,0.01724183704,0.01434167514,0.01679515828,0.01679515828,1.02659568624202,1
nox,E_Solvents,UA,0.59437,0.16345,0.35061,,1.69524542939448,
nox,K_AgriLivestock,AL,0.1692435535,0.1692435535,0.1692435535,2.444192,1,14.4418617398033
nox,K_AgriLivestock,AM,0.0918927247333333,0.0918927247333333,0.07923939805,1.408708,1.15968479058043,17.7778735662669
nox,K_AgriLivestock,AST,,,,14.6948427199138,,
nox,K_AgriLivestock,AT,0.576614247954085,0.576830202199194,0.578738650404352,0.578738650404353,0.996329254234562,1
nox,K_AgriLivestock,AZ,,,,6.324036,,
nox,K_AgriLivestock,BA,,,,1.71908,,
nox,K_AgriLivestock,BE,1.52796713173643,1.55710335183699,1.56655601679409,1.56655601679409,0.975367057006598,1
nox,K_AgriLivestock,BG,0.185586999766751,0.179452462039212,0.179539475440534,0.179539475440534,1.03368353567581,1
nox,K_AgriLivestock,BY,,,,8.20701,,
nox,K_AgriLivestock,CH,0.899626475830228,0.892697277016218,0.892463424170229,0.892463424170229,1.008026157113,1
nox,K_AgriLivestock,CY,0.148771851924249,0.155701528971754,0.15904581774671,0.0621389905899847,0.935402477298567,0.390698677087786
nox,K_AgriLivestock,CZ,0.732512550377435,0.746421849401272,0.735353533300732,0.735353533300731,0.996136575409457,0.999999999999998
nox,K_AgriLivestock,DE,1.36786318758985,1.34642857593978,1.30668937338083,1.30668937338083,1.04681588100066,1
nox,K_AgriLivestock,DK,0.774250298887247,0.752352979026068,0.7594667520693,0.7594667520693,1.01946569323498,1
nox,K_AgriLivestock,EE,0.039559,0.044552,0.045272,0.0452719999999999,0.873807209754374,0.999999999999999
nox,K_AgriLivestock,ES,7.069172233,7.03847617,7.105886771,7.10588677100004,0.994833222202493,1.00000000000001
nox,K_AgriLivestock,FI,0.444213906259,0.42261454319,0.418903809524,0.418903809523996,1.06041982946815,0.99999999999999
nox,K_AgriLivestock,FR,9.52137608629218,9.37909836842325,9.1452008097771,9.14520080977711,1.04113362673381,1
nox,K_AgriLivestock,GB,1.501610280472,1.481306937036,1.490506417301,1.490506417301,1.00744972516865,1
nox,K_AgriLivestock,GE,0.368453490373762,0.387166791128911,0.375675216748373,0.375675216748373,0.980776676095064,1
nox,K_AgriLivestock,GR,0.303367372668351,0.307208786877956,0.309383846025403,0.309383846025403,0.980553369433005,1
nox,K_AgriLivestock,HR,0.0762518836206839,0.0745020577717903,,0.0745020577717901,,
nox,K_AgriLivestock,HU,1.28317215942781,1.19080462907434,1.25335864409698,1.25335864409698,1.02378689888265,1
nox,K_AgriLivestock,IE,0.953085549519387,0.944304880130335,0.968698711655336,0.968698711655336,0.983882334158091,1
nox,K_AgriLivestock,IS,0.0296147158314446,0.0284310375485119,0.0281686284756104,0.0281686284756104,1.05133680388757,1
nox,K_AgriLivestock,IT,1.62258562841914,1.63355026193261,1.61907647251001,1.61907647251001,1.00216738120077,1
nox,K_AgriLivestock,KG,,,,4.45333,,
nox,K_AgriLivestock,KZ,1.1262079645,1.1418284595,1.3726,,0.820492470129681,
nox,K_AgriLivestock,KZT,,,,1.3726,,
nox,K_AgriLivestock,LI,0.003721776672635,0.003760262022412,0.00373702334597548,0.00373702334597548,0.995920102196605,1
nox,K_AgriLivestock,LT,0.259420927425697,0.252630094190056,0.24966868446616,0.24966868446616,1.03906073755461,1
nox,K_AgriLivestock,LU,0.0162235102609449,0.0161414901065627,0.0159514378982279,0.0159514378982279,1.01705629075277,1
nox,K_AgriLivestock,LV,0.169238126444095,0.169583384539721,0.164087647016856,0.164087647016856,1.03138858726343,1
nox,K_AgriLivestock,MD,0.15906498581,0.150697343878,,0.132310935111502,,
nox,K_AgriLivestock,ME,0.0440154258,0.042975202,0.040341405,0.202848,1.09107319886355,5.02828297626223
nox,K_AgriLivestock,MK,0.036848657,0.037156155,0.032242733,0.032242733,1.14285153805045,1
nox,K_AgriLivestock,MT,0.00808259955990621,0.00962693484614543,0.00862991220649593,0.00862991220649593,0.936579581171435,1
nox,K_AgriLivestock,NL,3.654710327,3.649229244,3.502192786,3.502192786,1.04354915629136,1
nox,K_AgriLivestock,NO,0.127838514,0.129696431,0.130836098,0.130836098,0.977089014073165,1
nox,K_AgriLivestock,NOA,,,,2.10003241324438,,
nox,K_AgriLivestock,PL,5.26576151989399,5.38369493843721,5.17127063957896,5.17127063957895,1.01827227521063,0.999999999999999
nox,K_AgriLivestock,PT,0.685553045341377,0.728370759464883,0.749034104556085,0.749034104556086,0.9152494408084,1
nox,K_AgriLivestock,RO,2.5496755263,2.4758199764,2.6024239501,2.6024239501,0.979731041209495,1
nox,K_AgriLivestock,RS,0.34494758540411,0.341954385452055,0.310612243550685,0.310612243550685,1.11054085138734,1
nox,K_AgriLivestock,RU,13.4370729117458,13.0606852881975,13.3300791597875,13.569102789224,1.00802649036632,1.01793114853793
nox,K_AgriLivestock,RUE,,,,4.70045264311683,,
nox,K_AgriLivestock,SE,0.42456666134364,0.42092196914239,0.39361651360621,0.393616513606212,1.07863020647653,1.00000000000001
nox,K_AgriLivestock,SI,0.100365025054323,0.0951954116896883,0.0967995320139595,0.0967995320139595,1.03683378386426,1
nox,K_AgriLivestock,SK,0.145400497091047,0.136953928148958,0.119204945251272,0.119204945251272,1.21975222407558,0.999999999999998
nox,K_AgriLivestock,TJ,,,,3.02644589546373,,
nox,K_AgriLivestock,TM,,,,13.8031088224941,,
nox,K_AgriLivestock,TR,,,,41.264444,,
nox,K_AgriLivestock,UA,3.31109,2.93407,3.25344,16.48308,1.01771970591128,5.06635438182355
nox,K_AgriLivestock,UZ,,,,15.587165282042,,
nox,L_AgriOther,AL,,,,0.853126,,
nox,L_AgriOther,AM,,,,0.89598,,
nox,L_AgriOther,AST,,,,314.040226126475,,
nox,L_AgriOther,AT,10.2405288974525,10.2581735461785,10.4278514704822,10.4278514704822,0.982036321330434,0.999999999999998
nox,L_AgriOther,AZ,,,,1.605774,,
nox,L_AgriOther,BA,,,,1.038838,,
nox,L_AgriOther,BE,12.0525503569275,12.1592951595673,11.8825274963475,11.8825274963475,1.01430864440518,1
nox,L_AgriOther,BG,13.7166125721693,14.5712497307619,14.0549383405829,14.0549383405829,0.975928334922915,1
nox,L_AgriOther,BY,,,,16.419554,,
nox,L_AgriOther,CA,0.222891850444415,0.103988439714028,0.229985489871827,,0.969156143583818,
nox,L_AgriOther,CH,2.71824119420425,2.73029368936992,2.8153270658575,2.8153270658575,0.965515242320991,1
nox,L_AgriOther,CY,0.98250793803467,1.01656500571029,1.02908130805169,1.27349841139316,0.954742769446279,1.23751000181338
nox,L_AgriOther,CZ,19.7220440089543,18.4710239592675,17.6265026933188,17.6265026933188,1.11888582506102,1
nox,L_AgriOther,DE,112.009427837964,108.802118398788,106.690827616934,106.690827616934,1.04985058547044,0.999999999999996
nox,L_AgriOther,DK,18.1891521372205,19.1626529063399,17.5661140492035,17.5661140492035,1.03546817960261,1
nox,L_AgriOther,EE,2.533141,2.534129,2.736216,2.736216,0.925782540559664,0.999999999999999
nox,L_AgriOther,ES,74.352892366,76.639058564,74.981816149,74.981816149,0.991612315954708,1
nox,L_AgriOther,FI,9.854066773958,9.500171149419,9.362080499256,9.36208049925598,1.05255095539299,0.999999999999998
nox,L_AgriOther,FR,145.776132607942,140.47934296055,137.389859971515,137.389859971515,1.06103996785618,1
nox,L_AgriOther,GB,27.155756829391,25.274512758632,25.952395624873,25.952395624873,1.0463680201979,0.999999999999999
nox,L_AgriOther,GE,14.7752,15.2413333333333,15.0816,15.0816,0.979683853172077,1
nox,L_AgriOther,GR,18.1422479790097,18.6518010740759,17.8796303862179,17.8796303862179,1.01468808846262,1
nox,L_AgriOther,HR,3.68783653838376,3.69162166692721,,3.69162166692721,,
nox,L_AgriOther,HU,21.5879167911865,22.7315499034771,23.1463156010968,23.1463156010968,0.932671841308668,1
nox,L_AgriOther,IE,33.1621949381334,33.8182669127877,35.2206265539165,35.2206265539166,0.941556076163721,1
nox,L_AgriOther,IS,0.897953484778673,0.930556319456584,0.96067761690681,0.960677616906808,0.934708448469845,0.999999999999998
nox,L_AgriOther,IT,47.3276983205701,53.4564340207081,51.0670912268631,51.0670912268631,0.92677489912866,1
nox,L_AgriOther,KG,,,,2.223088,,
nox,L_AgriOther,KZ,5.4723229765,6.0123091835,5.061,,1.08127306392017,
nox,L_AgriOther,KZT,,,,5.06099999999997,,
nox,L_AgriOther,LI,0.00346895091001326,0.00308398432434493,0.00317271461132861,0.00317271461132862,1.09336997964673,1
nox,L_AgriOther,LT,9.086276094,9.964808193,8.998815225,8.998815225,1.00971915377894,1
nox,L_AgriOther,LU,1.1424944151184,1.1094357490883,1.12913169737811,1.12913169737811,1.0118345076764,1
nox,L_AgriOther,LV,4.41169642807934,4.53108577464049,4.55074079020349,4.55074079020348,0.969445774098258,0.999999999999997
nox,L_AgriOther,MC,0.00010377,2.881e-05,4.814305e-05,4.814305e-05,2.1554513060556,1
nox,L_AgriOther,MD,5.27452892114339,3.33681715958142,,4.38737570229782,,
nox,L_AgriOther,ME,0.0234352533333333,0.0234352533333333,0.0353666693333333,0.48629,0.662636707812501,13.7499518378924
nox,L_AgriOther,MK,0.455430506754167,0.4887501740875,0.953534578890833,0.953534578890834,0.477623483024529,1
nox,L_AgriOther,MT,0.106449081824297,0.109514230852454,0.109425036242233,0.109425036242233,0.972803715492055,1
nox,L_AgriOther,NL,29.885979694,30.049200703,29.376276526,29.376276526,1.01735084320672,1
nox,L_AgriOther,NO,7.6437989853,7.630753365,7.717959936,7.71795993600001,0.990391120022005,1
nox,L_AgriOther,NOA,,,,37.8129741833686,,
nox,L_AgriOther,PL,64.4884169422307,66.5950404696952,66.4249498126408,66.424949812641,0.970846302844454,1
nox,L_AgriOther,PT,9.96515992660903,9.8820901482999,9.42917587179099,9.42917587179099,1.05684314961412,1
nox,L_AgriOther,RO,26.9405292879064,27.2953427335026,29.8074714736136,29.8074714736136,0.903818001193255,1
nox,L_AgriOther,RS,5.90191559173606,8.53892375206227,4.04491874969127,4.04491874969127,1.45909373140969,1
nox,L_AgriOther,RU,94.18214268,103.60546929,112.6437942888,87.9000895878086,0.836105914885401,0.780336725540755
nox,L_AgriOther,RUE,,,,30.7325579815765,,
nox,L_AgriOther,SE,12.4083037267859,13.7194265396995,12.8830501722141,12.8830501722142,0.963149530656015,1.00000000000001
nox,L_AgriOther,SI,2.28006221703786,2.26147643679888,2.32412864275242,2.32412864275242,0.981039592686929,1
nox,L_AgriOther,SK,7.18115638681461,6.98192853626947,6.96606159826543,6.96606159826543,1.03087753180402,1
nox,L_AgriOther,TJ,,,,3.21872569202094,,
nox,L_AgriOther,TM,,,,14.6800645150523,,
nox,L_AgriOther,TR,,,,45.161568,,
nox,L_AgriOther,UA,0.78578,109.6622,113.87935,48.254842,0.00690010963357272,0.423736542226488
nox,L_AgriOther,UZ,,,,16.5774677929268,,
nox,J_Waste,AL,,,,0.925382,,
nox,J_Waste,AM,,,,0.744072,,
nox,J_Waste,AST,,,,0.509156438671619,,
nox,J_Waste,AT,0.0363989892093649,0.037997321281124,0.038448080716048,0.0384480807160479,0.946704972822536,0.999999999999998
nox,J_Waste,AZ,,,,1.530254,,
nox,J_Waste,BA,,,,1.477708,,
nox,J_Waste,BE,0.426383235509705,0.578237349509705,0.431624246509705,0.431624246509706,0.987857468521796,1
nox,J_Waste,BG,0.016958655504,0.078042933141,0.02258796786,0.02258796786,0.750782700290242,1
nox,J_Waste,BY,0.2521,0.1701,0.2198,2.32291000000001,1.14695177434031,10.5682893539582
nox,J_Waste,CA,5.07340488345515,5.94619317618245,5.28510939757936,,0.959943210594435,
nox,J_Waste,CH,0.124634730227952,0.124787037358545,0.122831372381697,0.122831372381697,1.01468157369968,0.999999999999999
nox,J_Waste,CY,0.00227975791025923,0.00231126696468399,0.00233209427787637,0.00233209427787637,0.977558211040765,1
nox,J_Waste,CZ,0.4911283239578,0.5043695993208,0.48746061268325,0.48746061268325,1.00752411821411,1
nox,J_Waste,DE,0.830150637,0.707082552,0.741605234625,0.741605234625,1.11939694899777,1
nox,J_Waste,DK,0.104580091458071,0.103617308424833,0.100684375793885,0.100684375793885,1.03869235552655,1
nox,J_Waste,EE,0.025637,0.039348,0.022619,0.022619,1.13342764932137,1
nox,J_Waste,ES,47.093607489,58.209812734,58.192047738,58.192047738,0.809279090865321,1
nox,J_Waste,FR,2.88221330781189,2.68893537460128,2.86311228480371,2.8631122848037,1.00667141945832,0.999999999999997
nox,J_Waste,GB,1.712135945686,1.778771611654,1.781936991972,1.781936991972,0.960828555330257,0.999999999999999
nox,J_Waste,GE,0.0135732455036,0.0105419292466667,0.00591803702,0.00591803702,2.29353845839917,1
nox,J_Waste,GR,6.00196204682882,6.03116717127234,5.98509888904696,5.98509888904697,1.00281752366911,1
nox,J_Waste,HR,0.16936765375804,0.16866027,,0.16866027,,
nox,J_Waste,HU,0.70678844631068,0.522112494986324,0.557945400609852,0.557945400609852,1.26676991250065,1
nox,J_Waste,IE,0.013915305,0.01511713602,0.016899141846,0.016899141846,0.823432640947607,1
nox,J_Waste,IS,0.0400716541348677,0.0499524104076,0.0438718066735472,0.0438718066735471,0.913380532355171,0.999999999999997
nox,J_Waste,IT,2.0968501302946,2.12040160994637,2.12088722147503,2.12088722147503,0.988666492523958,0.999999999999999
nox,J_Waste,KG,,,,1.934674,,
nox,J_Waste,KZ,0.5013146231,0.67622865008,3.4986,,0.143290065483336,
nox,J_Waste,KZT,,,,3.4986,,
nox,J_Waste,LI,0.00104315871005694,0.00104975283351286,0.00104999367592268,0.00104999367592268,0.993490469492843,1
nox,J_Waste,LT,0.17600739459,0.18073930828,0.18424804939,0.18424804939,0.95527412731216,1
nox,J_Waste,LV,0.003365125,0.003500304,0.0037299,0.0037299,0.902202471916137,1
nox,J_Waste,MC,0.0002452635,0.00027196997,0.00028178051,0.00028178051,0.870406189555126,1
nox,J_Waste,MD,0.2463528024027,0.2416470691989,,0.204917314060396,,
nox,J_Waste,ME,,,,0.262144,,
nox,J_Waste,MK,0.0427217574,0.0426068173,0.0426955053,0.0426955053,1.00061486800111,1
nox,J_Waste,MT,0.00729910500369231,0.00973508898046154,0.011950351625,0.011950351625,0.610785793819043,1
nox,J_Waste,NL,0.293309668,0.283094463,0.276675201,0.276675201,1.0601227249131,1
nox,J_Waste,NO,0.0175373971,0.0188791613,0.0199001848,0.0199001848,0.881268052344921,1
nox,J_Waste,NOA,,,,0.0902845930860443,,
nox,J_Waste,PL,1.56068190846953,1.81371118380511,1.92223346239503,1.92223346239503,0.811910696073816,1
nox,J_Waste,PT,0.723986228902365,0.738617629676882,0.730975749908175,0.730975749908176,0.990438094551443,1
nox,J_Waste,RO,0.467456937,0.454261347,0.4620513015,0.4620513015,1.01169921063408,1
nox,J_Waste,RS,0.002847075,0.00324225,0.003604425,0.00360442500000001,0.78988326848249,1
nox,J_Waste,RU,0.960135,1.068499077508,1.080667947486,1.09308650393293,0.888464400404953,1.01149155619524
nox,J_Waste,RUE,,,,0.00491304516422609,,
nox,J_Waste,SE,0.18060367052,0.17384607112,0.17199298748,0.171992987479996,1.05006415183643,0.999999999999977
nox,J_Waste,SI,0.022178574487,0.024128326849,0.0229097903215,0.0229097903215,0.968082822922487,0.999999999999998
nox,J_Waste,SK,0.028588667544,0.030125950982,0.036111219759,0.036111219759,0.791683796193975,1
nox,J_Waste,TJ,,,,1.04884523114134,,
nox,J_Waste,TM,,,,4.78360603938028,,
nox,J_Waste,TR,0.2204,0.27,0.269,21.4061419999999,0.819330855018587,79.5767360594793
nox,J_Waste,UA,0.35384,0.41845,0.38615,15.3271919999999,0.916327851871035,39.692326816004
nox,J_Waste,UZ,,,,5.40188872947837,,
nox,M_Other,AL,,,,0.9,,
nox,M_Other,BA,,,,1.4,,
nox,M_Other,BY,,,,5.30999999999999,,
nox,M_Other,CA,0.673977729733318,0.531169816813825,0.521090556665816,,1.29339847193882,
nox,M_Other,CH,0.092774206640097,0.0930966109587494,0.0985572076484987,0.0985572076484987,0.94132340854231,1
nox,M_Other,GB,0.345804931446,0.34580493177,0.34580493177,0.34580493177,0.999999999063056,1
nox,M_Other,LI,5.81664289212828e-05,6.13224085436444e-05,6.10493388212127e-05,6.10493388212126e-05,0.952777377190395,0.999999999999999
nox,M_Other,LV,0.04932522085832,0.0521803279536,0.05412613880498,0.05412613880498,0.911301303720222,1
nox,M_Other,NL,0.169370459,0.169304677,0.169149479,0.169149479,1.00130641844897,1
nox,M_Other,RU,9.71920351138959,10.4178375456491,10.2250434657325,7.23137830776107,0.950529310116075,0.707222256022266
nox,M_Other,RUE,,,,2.56583647532707,,
nox,M_Other,TR,,,,64.71,,
nox,M_Other,UA,0.00065,3.28788,3.06909,27.3599999999999,0.000211789162259823,8.91469458373653
nh3,N_Natural,AM,,0.011956,0.019584,,,
nh3,N_Natural,CH,0.00913282,0.00885096,0.00941908,,0.969608496795865,
nh3,N_Natural,CZ,0.02236,0.020812,0.020812,,1.07438016528926,
nh3,N_Natural,DE,0.111748783633,0.01528039557158,0.00619352338644,,18.0428451885176,
nh3,N_Natural,EE,0.000997,0.002382,0.00065,,1.53384615384615,
nh3,N_Natural,ES,1.065947461,0.706514746,1.675732298,,0.636108441827025,
nh3,N_Natural,FR,0.24,0.164448,0.09888,,2.42718446601942,
nh3,N_Natural,GB,8.797299114695,9.233351224013,9.086067246413,,0.968218578634007,
nh3,N_Natural,GR,0.325123287499379,0.0274101163473,0.42339154292156,,0.767902176920934,
nh3,N_Natural,HR,0.41398327,0.86550953,,,,
nh3,N_Natural,IT,0.651971402438851,1.19279712484773,3.14424575989414,,0.207353830529075,
nh3,N_Natural,KZ,7.13830566,6.349919,3.34,,2.13721726347305,
nh3,N_Natural,LV,0.035346,0.01328829,0.031979218164,,1.1052803048134,
nh3,N_Natural,ME,0.0234,0.09288,0.34204,,0.0684130511051339,
nh3,N_Natural,MK,0.313509,0.0246784,0.2463028,,1.2728600730483,
nh3,N_Natural,PT,0.335211277210048,0.503032598857076,1.06897852079708,,0.31358092860472,
nh3,N_Natural,RS,0.03237,0.10905,0.10905,,0.296836313617607,
nh3,N_Natural,RU,0.402008,0.556486,,,,
nh3,N_Natural,SK,0.01987331,0.02032524,0.00683442,,2.90782685290047,
nh3,A_PublicPower,AL,,,,0.000812,,
nh3,A_PublicPower,AM,,,,0.003348,,
nh3,A_PublicPower,AST,,,,9.81016937016275,,
nh3,A_PublicPower,AT,0.334293571057173,0.338136958025052,0.354561115668222,0.354561115668222,0.942837655582023,0.999999999999999
nh3,A_PublicPower,BA,,,,0.081452,,
nh3,A_PublicPower,BE,0.236300788892581,0.214605701860848,0.211554004361537,0.211554004361537,1.11697620475551,1
nh3,A_PublicPower,BG,0.017057787,0.016584299,0.022429337856946,0.022429337856946,0.760512285685575,1
nh3,A_PublicPower,BY,0.0189,0.0201,0.0227,0.151136,0.832599118942731,6.65797356828194
nh3,A_PublicPower,CA,0.133079011998896,0.156501702766433,0.177123400688999,,0.751335009836232,
nh3,A_PublicPower,CH,0.032589200394676,0.03338132014024,0.0355530174399,0.0355530174399,0.916636694754977,1
nh3,A_PublicPower,CZ,0.048676,0.050931,0.065171,0.065171,0.746896625799819,1
nh3,A_PublicPower,DE,0.6559773356,0.603009255063285,0.624016087015967,0.624016087015968,1.05121862921334,1
nh3,A_PublicPower,DK,0.013821329780634,0.013013613792778,0.014893827514598,0.014893827514598,0.927990455582166,1
nh3,A_PublicPower,EE,0.019551,0.018213,0.01195,0.01195,1.63606694560669,1
nh3,A_PublicPower,ES,1.3090862193393,1.62983632275015,1.8701438341975,1.8701438341975,0.699992265515259,1
nh3,A_PublicPower,FI,0.0029566,0.00352225,0.014712,0.014712,0.200965198477433,1
nh3,A_PublicPower,FR,1.0918654884532,1.11290155689558,1.2996085650926,1.2996085650926,0.840149501765866,1
nh3,A_PublicPower,GB,0.151577712754,0.168697392798,0.147076583595,0.147076583595,1.03060398228582,1
nh3,A_PublicPower,HR,0.00843913325725295,0.0081093852253007,,0.0081093852253007,,
nh3,A_PublicPower,HU,0.021452611575,0.021237362575,0.019886227,0.0198862269999999,1.07876730839892,0.999999999999997
nh3,A_PublicPower,IT,0.086644897612848,0.064235255305008,0.067145021167968,0.0671450211679681,1.29041433163152,1
nh3,A_PublicPower,KG,,,,0.002778,,
nh3,A_PublicPower,KZT,,,,0.021064,,
nh3,A_PublicPower,LT,0.182394,0.179878,0.225938,0.225938,0.807274562047996,1
nh3,A_PublicPower,LU,0.133374639294109,0.217886903455901,0.233505575328528,0.233505575328528,0.57118396041062,1
nh3,A_PublicPower,MC,0.00015203826,0.00012550899,0.00014627589,0.00014627589,1.03939384679184,1
nh3,A_PublicPower,MT,0.0005856,0.001124,0.0007558,0.0007558,0.774808150304313,1
nh3,A_PublicPower,NL,0.093047046,0.106777536,0.100602118,0.100602118,0.924901461816142,0.999999999999999
nh3,A_PublicPower,NO,,,0.000812,0.000811999999999999,,0.999999999999999
nh3,A_PublicPower,NOA,,,,0.990514707109925,,
nh3,A_PublicPower,PT,0.0148133895347914,0.015461685384446,0.0151293420705478,0.0151293420705478,0.979116571343081,0.999999999999997
nh3,A_PublicPower,RU,0.2,0.0797656474945141,,0.0804149566998643,,
nh3,A_PublicPower,RUE,,,,0.483014111281306,,
nh3,A_PublicPower,SE,0.37564046570971,0.35173066288448,0.40762046097384,0.40762046097384,0.921544676173205,1
nh3,A_PublicPower,SK,9.62e-06,,,,,
nh3,A_PublicPower,TJ,,,,0.00298432679450139,,
nh3,A_PublicPower,TM,,,,0.00484622059275995,,
nh3,A_PublicPower,UA,1.42424,1.52791,0.00233,0.889414,611.261802575107,381.722746781116
nh3,A_PublicPower,UZ,,,,0.0181554526127387,,
nh3,B_Industry,AL,0.011773289,0.011773289,0.011773289,0.002518,1,0.213873965040695
nh3,B_Industry,AM,,,,0.054084,,
nh3,B_Industry,AST,,,,13.8303242833287,,
nh3,B_Industry,AT,0.625335800272307,0.576605899304336,0.576586223608012,0.576586223608012,1.08454863239576,1
nh3,B_Industry,BA,,,,0.003436,,
nh3,B_Industry,BE,1.76489633242111,1.83660343896779,1.69674548842922,1.69674548842922,1.04016562557946,1
nh3,B_Industry,BG,1.525738921,1.318409437,1.65453603690243,1.65453603690243,0.92215514619823,0.999999999999998
nh3,B_Industry,BY,1.1889,1.1813,4.7283,0.055956,0.251443436330182,0.0118342744749699
nh3,B_Industry,CA,14.7947720646701,15.1564327697408,15.082313862715,,0.980935166801181,
nh3,B_Industry,CH,0.295994400422896,0.274280310213096,0.308378437132365,0.308378437132365,0.959841431117464,1
nh3,B_Industry,CY,0.00151830092,0.000972757084,0.00102625872362,0.00102625872362,1.47945238861832,1
nh3,B_Industry,CZ,0.483611768,0.525603836,0.541873499,0.541873499,0.892480936773031,1
nh3,B_Industry,DE,10.2601047036926,10.0126302262768,9.28557706658523,9.28557706658521,1.10495068105291,0.999999999999998
nh3,B_Industry,DK,0.55858764703098,0.557158998894367,0.542621143130663,0.542621143130662,1.02942477288702,0.999999999999998
nh3,B_Industry,EE,0.330069,0.319337,0.31354637,0.31354637,1.05269596965833,1
nh3,B_Industry,ES,3.4293858672929,3.04056331260831,2.98558284081495,2.98558284081496,1.1486487061792,1
nh3,B_Industry,FI,0.5157468,0.580676846,0.58937752,0.58937752,0.875070362371473,1
nh3,B_Industry,FR,5.94955339651394,6.78223634107508,5.64527292807902,5.64527292807904,1.05390004563313,1
nh3,B_Industry,GB,3.609288537809,2.964171984152,3.042078266857,3.042078266857,1.1864548578949,1
nh3,B_Industry,GE,0.03595393,0.03512835,0.03285585,0.03285585,1.09429310153291,1
nh3,B_Industry,GR,2.19365262903443,2.21970718047113,2.1507260640593,2.1507260640593,1.01995910390099,1
nh3,B_Industry,HR,1.616700162118,2.38464413942298,,2.38464413942298,,
nh3,B_Industry,HU,0.403816763993439,0.338719179024194,0.32944387886046,0.329443878860461,1.22575282136136,1
nh3,B_Industry,IE,0.13238634211482,0.0973399631460497,0.115263729142554,0.115263729142554,1.14855161376125,1
nh3,B_Industry,IS,0.024206,0.02651,0.030072,0.030072,0.804934823091248,1
nh3,B_Industry,IT,1.61524769869612,1.40806167324245,1.62193060114416,1.62193060114416,0.995879661902103,1
nh3,B_Industry,KG,,,,0.001482,,
nh3,B_Industry,KZ,0.043668820518,0.04220433,0.0032,,13.646506411875,
nh3,B_Industry,KZT,,,,0.346528,,
nh3,B_Industry,LI,4.23617359140939e-07,3.9747217903311e-07,3.93789468040739e-07,3.93789468040739e-07,1.07574578174629,1
nh3,B_Industry,LT,0.590470166,0.601131567,0.545285781,0.545285781,1.08286367731272,1
nh3,B_Industry,LU,0.124162686782281,0.179130274311237,0.20737573583159,0.20737573583159,0.598732953420904,1
nh3,B_Industry,LV,0.464411069408609,0.480147673377808,0.494343039268436,0.494343039268436,0.939451013805874,1
nh3,B_Industry,MD,0.00074,0.0008256,,0.000680725722357123,,
nh3,B_Industry,ME,0.014134,0.013986,0.0148,0.0148,0.955,1
nh3,B_Industry,MK,0.000388699524774205,0.000836646082323749,0.000653434914177149,0.000653434914177149,0.594855763505816,1
nh3,B_Industry,NL,1.301644813,1.570424485,1.477673294,1.477673294,0.880874560219263,1
nh3,B_Industry,NO,0.69216,0.691613,0.692736,0.692736,0.999168514412417,1
nh3,B_Industry,NOA,,,,4.45696330320702,,
nh3,B_Industry,PL,4.2225613368,4.3202128236,4.2872302144,4.2872302144,0.984915930713777,1
nh3,B_Industry,PT,3.57136963417,3.67062512211373,3.84365049023336,3.84365049023336,0.929160870179216,1
nh3,B_Industry,RO,0.493294743,0.24745236596,0.22815284692,0.22815284692,2.16212398687696,1
nh3,B_Industry,RS,0.204913363,0.193000251,0.195534048,0.195534048,1.04796768182286,1
nh3,B_Industry,RU,22.3927012153145,24.1631808574376,,24.3598742493185,,
nh3,B_Industry,RUE,,,,1.03974183266879,,
nh3,B_Industry,SE,1.60931534872016,1.52116288376681,1.5262159073858,1.5262159073858,1.054448024642,1
nh3,B_Industry,SI,0.00414323165641445,0.00439831246876584,0.004405908,0.00440590799999999,0.940380883217364,0.999999999999999
nh3,B_Industry,SK,0.268396617,0.32653627,0.360648947,0.360648947,0.744204632323521,1
nh3,B_Industry,TJ,,,,0.509618876289291,,
nh3,B_Industry,TM,,,,0.827565364920088,,
nh3,B_Industry,TR,6.38272463920687,6.504386055192,7.705113,7.70511300000001,0.828375215159969,1
nh3,B_Industry,UA,3.13631,3.3529,2.94693,10.167102,1.06426348776523,3.45006566155288
nh3,B_Industry,UZ,,,,3.10031775879062,,
nh3,I_Offroad,AL,0.020448346,0.020448346,0.020448346,0.000378,1,0.0184856026986242
nh3,I_Offroad,AST,,,,0.0289533707276925,,
nh3,I_Offroad,AT,0.0152465441948038,0.0136378070045132,0.0119216191771236,0.0119216191771236,1.27889877778183,1
nh3,I_Offroad,AZ,,,,0.00291957960439511,,
nh3,I_Offroad,BE,0.00397949279892417,0.00393214664279272,0.00405621804985235,0.00405621804985234,0.981084534907838,0.999999999999998
nh3,I_Offroad,BG,0.00120168727505517,0.00117730540604191,0.0012486702860213,0.0012486702860213,0.962373565310155,1
nh3,I_Offroad,BY,0.0046,0.0054,0.0046,0.010584,1,2.3008695652174
nh3,I_Offroad,CA,0.516835833149861,0.469803539462247,0.482782671555269,,1.07053517783663,
nh3,I_Offroad,CH,0.00287772672193647,0.00284194329781942,0.00259196043312404,0.00259196043312404,1.1102510228013,1
nh3,I_Offroad,CY,0.000103537402559467,0.00011374072,0.000112293712933333,0.000112293712933333,0.922023146753866,1
