Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,7432.4759694835,7432.4759694835,7432.4759694835,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,146892.622639672,146892.622639672,146892.622639672,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,25194.9423093992,25194.9423093992,25194.9423093992,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,76519.3277227858,76519.3277227858,76519.3277227858,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,337142.951901836,337142.951901836,337142.951901836,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,98337.8665384995,98337.8665384995,98337.8665384995,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,36980.5148186672,36980.5148186672,36980.5148186672,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,36226.4200452599,36226.4200452599,36226.4200452599,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,114081.11310079,114081.11310079,114081.11310079,1
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,94696.4186506916,94696.4186506916,94696.4186506916,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,372.320296623744,372.320296623744,372.320296623744,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,20727.2964140781,20727.2964140781,20727.2964140781,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,13669.7351598498,13669.7351598498,13669.7351598498,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,6223.04025915265,6223.04025915265,6223.04025915265,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,19344.2847981727,19344.2847981727,19344.2847981727,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,11583.6289973699,11583.6289973699,11583.6289973699,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,24.3489091452645,24.3489091452645,24.3489091452645,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,128.579103041044,128.579103041044,128.579103041044,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,708.518397065384,708.518397065384,708.518397065384,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,330.731955625864,330.731955625864,330.731955625864,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,35770.417016483,35770.417016483,35770.417016483,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,4750.15858478759,4750.15858478759,4750.15858478759,1
IE,14,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,0.0129159953867202,0.0129159953867202,0.0129159953867202,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,332.154437049009,332.154437049009,332.154437049009,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,0.472854497330559,0.472854497330559,0.472854497330559,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0.00324686104431748,0.00324686104431748,0.00324686104431748,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,2.09470590541071,2.09470590541071,2.09470590541071,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,0.117977143381722,0.117977143381722,0.117977143381722,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,55.9459882662746,55.9459882662746,55.9459882662746,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0.000567576917204798,0.000567576917204798,0.000567576917204798,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,1517.09440230567,1517.09440230567,1517.09440230567,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,0.571513166085424,0.571513166085424,0.571513166085424,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,1.8489561543156,1.8489561543156,1.8489561543156,1
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,2.37023619425236,2.37023619425236,2.37023619425236,1
