Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,77481.758185555,77481.758185555,77481.758185555,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,309414.722982438,309414.722982438,309414.722982438,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,249405.254822625,249405.254822625,249405.254822625,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,2922.10268701153,2922.10268701153,2922.10268701153,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,820866.33673557,820866.33673557,820866.33673557,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,441222.536558831,441222.536558831,441222.536558831,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,30977.4422740381,30977.4422740381,30977.4422740381,1
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,co,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,57510.0254261222,57510.0254261222,57510.0254261222,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,16350.7803482786,16350.7803482786,16350.7803482786,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,9800.17636989152,9800.17636989152,9800.17636989152,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,110711.532972105,110711.532972105,110711.532972105,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,277.919857151021,277.919857151021,277.919857151021,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,85313.34457134,85313.34457134,85313.34457134,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,53.4284646451728,53.4284646451728,53.4284646451728,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,979.033998268886,979.033998268886,979.033998268886,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,2285.35141589975,2285.35141589975,2285.35141589975,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,161.049908477668,161.049908477668,161.049908477668,1
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
IE,14,co,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,0.019143298806739,0.019143298806739,0.019143298806739,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,0.544977125129663,0.544977125129663,0.544977125129663,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,3.13319685642273,3.13319685642273,3.13319685642273,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,0.00180726449616486,0.00180726449616486,0.00180726449616486,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,1.51728595257737,1.51728595257737,1.51728595257737,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,122.76148201061,122.76148201061,122.76148201061,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0.00465258537416802,0.00465258537416802,0.00465258537416802,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,2091.14742383805,2091.14742383805,2091.14742383805,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,0.414817199985919,0.414817199985919,0.414817199985919,1
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,co,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0.515227862728352,0.515227862728352,0.515227862728352,1
