Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec01_annual,sec01,A_PublicPower,284887.924726014,284887.924726054,284887.924726014,284887.924726014,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec02_annual,sec02,B_Industry,95797.4147571018,95797.4147571011,95797.4147571018,95797.4147571018,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec03_annual,sec03,C_OtherStationaryComb,92984.855111285,92984.8551112859,92984.855111285,92984.855111285,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec05_annual,sec05,E_Solvents,95.7744751158227,95.7744751158238,95.7744751158227,95.7744751158227,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec06_annual,sec06,F_RoadTransport,426760.433416895,426760.433416908,426760.433416895,426760.433416895,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec09_annual,sec09,I_Offroad,137237.546448262,137237.546448264,137237.546448262,137237.546448262,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec10_annual,sec10,J_Waste,3985.70734607591,3985.70734607589,3985.70734607591,3985.70734607591,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec11_annual,sec11,K_AgriLivestock,27371.4961929317,27371.4961929325,27371.4961929317,27371.4961929317,1
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nox,NetCDF_input,2010,2024,allISO,annual,uk_nox_sec13_annual,sec13,M_Other,1968.40674258415,1968.40674258418,1968.40674258415,1968.40674258415,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec01_annual,sec01,A_PublicPower,11922.6226809694,11922.6226809694,11922.6226809694,11922.6226809694,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec02_annual,sec02,B_Industry,10142.8696674842,10142.8696674843,10142.8696674842,10142.8696674842,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec03_annual,sec03,C_OtherStationaryComb,9767.15644584741,9767.15644584762,9767.15644584741,9767.15644584741,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec05_annual,sec05,E_Solvents,9.08025716211717,9.08025716211719,9.08025716211717,9.08025716211717,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec06_annual,sec06,F_RoadTransport,42588.9316859541,42588.9316859538,42588.9316859541,42588.9316859541,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec07_annual,sec07,G_Shipping,776.484357945137,776.484357945141,776.484357945137,776.484357945137,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec08_annual,sec08,H_Aviation,997.459431686004,997.459431686001,997.459431686004,997.459431686004,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec09_annual,sec09,I_Offroad,8080.30400817469,8080.30400817472,8080.30400817469,8080.30400817469,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec10_annual,sec10,J_Waste,18.4095200145,18.4095200145,18.4095200145,18.4095200145,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec11_annual,sec11,K_AgriLivestock,866.134319704431,866.134319704437,866.134319704431,866.134319704431,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec12_annual,sec12,L_AgriOther,30445.9001646997,30445.9001647,30445.9001646997,30445.9001646997,1
IE,14,nox,NetCDF_input,2010,2024,allISO,annual,ie_nox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,nox,NetCDF_input,2010,2024,allISO,annual,sea_nox_sec01_annual,sec01,A_PublicPower,3.58510657027235e-05,3.58510657027235e-05,3.58510657027235e-05,3.58510657027235e-05,1
SEA,171,nox,NetCDF_input,2010,2024,allISO,annual,sea_nox_sec02_annual,sec02,B_Industry,0.693239181994378,0.693239181994378,0.693239181994378,0.693239181994378,1
SEA,171,nox,NetCDF_input,2010,2024,allISO,annual,sea_nox_sec03_annual,sec03,C_OtherStationaryComb,1.49906956412039,1.49906956412039,1.49906956412039,1.49906956412039,1
SEA,171,nox,NetCDF_input,2010,2024,allISO,annual,sea_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,nox,NetCDF_input,2010,2024,allISO,annual,sea_nox_sec05_annual,sec05,E_Solvents,5.92346762096862e-05,5.92346762096862e-05,5.92346762096862e-05,5.92346762096862e-05,1
