Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec01_annual,sec01,A_PublicPower,7432.47601517317,7432.47601517297,7432.47601517317,7432.47601517317,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec02_annual,sec02,B_Industry,146892.622892265,146892.622892269,146892.622892265,146892.622892265,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec03_annual,sec03,C_OtherStationaryComb,25194.942317169,25194.9423171677,25194.942317169,25194.942317169,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec04_annual,sec04,D_Fugitive,76519.3279638846,76519.3279638841,76519.3279638846,76519.3279638846,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec05_annual,sec05,E_Solvents,337142.951934931,337142.951934924,337142.951934931,337142.951934931,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec06_annual,sec06,F_RoadTransport,98337.8665337515,98337.8665337485,98337.8665337515,98337.8665337515,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec09_annual,sec09,I_Offroad,36980.5148084231,36980.514808424,36980.5148084231,36980.5148084231,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec10_annual,sec10,J_Waste,36226.4200450646,36226.4200450637,36226.4200450646,36226.4200450646,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec11_annual,sec11,K_AgriLivestock,114081.113093316,114081.113093315,114081.113093316,114081.113093316,1
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,voc,NetCDF_input,2010,2024,allISO,annual,uk_voc_sec13_annual,sec13,M_Other,94696.418645422,94696.418645418,94696.418645422,94696.418645422,1
