Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec01_annual,sec01,A_PublicPower,77481.7586113258,77481.7586113226,77481.7586113258,77481.7586113258,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec02_annual,sec02,B_Industry,309414.724260618,309414.724260624,309414.724260618,309414.724260618,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec03_annual,sec03,C_OtherStationaryComb,249405.254852398,249405.254852399,249405.254852398,249405.254852398,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec05_annual,sec05,E_Solvents,2922.10268737416,2922.10268737426,2922.10268737416,2922.10268737416,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec06_annual,sec06,F_RoadTransport,820866.336637718,820866.336637709,820866.336637718,820866.336637718,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec09_annual,sec09,I_Offroad,441222.536744981,441222.536744946,441222.536744981,441222.536744981,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec10_annual,sec10,J_Waste,30977.442273073,30977.442273074,30977.442273073,30977.442273073,1
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec12_annual,sec12,L_AgriOther,0,0,0,0,
