Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,nox,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,426760.433416912,426760.433416912,426760.433416912,1
ie,nox,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,42588.9316859539,42588.9316859539,42588.9316859539,1
sea,nox,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.181770877336014,0.181770877336014,0.181770877336014,1
ow,nox,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,nox,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,nox,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,776.484357945138,776.484357945138,776.484357945138,1
sea,nox,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,1784.11211822143,1784.11211822143,1784.11211822143,1
ow,nox,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,920.838963961091,920.838963961091,920.838963961091,1
uk,nox,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nox,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,997.459431685999,997.459431685999,997.459431685999,1
sea,nox,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0.00508524922691776,0.00508524922691776,0.00508524922691776,1
ow,nox,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,nox,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,137237.546448265,137237.546448265,137237.546448265,1
ie,nox,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,8080.30400817473,8080.30400817473,8080.30400817473,1
sea,nox,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,55116.669325394,55116.669325394,55116.669325394,1
ow,nox,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,345360.463729103,345360.463729103,345360.463729103,1
uk,nox,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,3985.70734607587,3985.70734607587,3985.70734607587,1
ie,nox,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,18.4095200145,18.4095200145,18.4095200145,1
sea,nox,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0.0574154943400619,0.0574154943400619,0.0574154943400619,1
ow,nox,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,nox,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,27371.4961929335,27371.4961929335,27371.4961929335,1
ie,nox,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,866.134319704436,866.134319704436,866.134319704436,1
sea,nox,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,3.17349850187633,3.17349850187633,3.17349850187633,1
ow,nox,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nox,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nox,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,30445.9001646997,30445.9001646997,30445.9001646997,1
sea,nox,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nox,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nox,grouped,2010,2024,sec13,M_Other,11,Other,annual,1968.40674258404,1968.40674258404,1968.40674258404,1
ie,nox,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nox,grouped,2010,2024,sec13,M_Other,11,Other,annual,0.0149634150558667,0.0149634150558667,0.0149634150558667,1
ow,nox,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
