Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,98.4810581035927,98.4810581035927,98.4810581035927,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,4932.60162483871,4932.60162483871,4932.60162483871,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,302.076757643331,302.076757643331,302.076757643331,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,1419.15229924267,1419.15229924267,1419.15229924267,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,11046.1580948752,11046.1580948752,11046.1580948752,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,46.3201836517384,46.3201836517384,46.3201836517384,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,6271.35129446231,6271.35129446231,6271.35129446231,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,224205.509200231,224205.509200231,224205.509200231,1
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,nh3,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,21768.8230301013,21768.8230301013,21768.8230301013,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,112.3323120981,112.3323120981,112.3323120981,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,125.776573293244,125.776573293244,125.776573293244,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,20.9076890077993,20.9076890077993,20.9076890077993,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,1490.93210633402,1490.93210633402,1490.93210633402,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,1.78813620531729,1.78813620531729,1.78813620531729,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,68.9150704811364,68.9150704811364,68.9150704811364,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,51693.8990666706,51693.8990666706,51693.8990666706,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,67559.9582499298,67559.9582499298,67559.9582499298,1
IE,14,nh3,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,0.00383329879853633,0.00383329879853633,0.00383329879853633,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,0.00997760221798671,0.00997760221798671,0.00997760221798671,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,0.184605344742093,0.184605344742093,0.184605344742093,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,0.0039690096882623,0.0039690096882623,0.0039690096882623,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,6.89765272123105,6.89765272123105,6.89765272123105,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,0.281218033655733,0.281218033655733,0.281218033655733,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,4.77271768457389,4.77271768457389,4.77271768457389,1
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,nh3,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,257.055777781085,257.055777781085,257.055777781085,1
