Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec01_annual,sec01,A_PublicPower,98.4810572979488,98.4810572979489,98.4810572979488,98.4810572979488,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec02_annual,sec02,B_Industry,4932.60160527132,4932.60160527127,4932.60160527132,4932.60160527132,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec03_annual,sec03,C_OtherStationaryComb,302.07675758467,302.076757584666,302.07675758467,302.07675758467,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec05_annual,sec05,E_Solvents,1419.1522993661,1419.15229936608,1419.1522993661,1419.1522993661,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec06_annual,sec06,F_RoadTransport,11046.158096155,11046.1580961547,11046.158096155,11046.158096155,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec09_annual,sec09,I_Offroad,46.3201836431541,46.3201836431542,46.3201836431541,46.3201836431541,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec10_annual,sec10,J_Waste,6271.3513282929,6271.35132829284,6271.3513282929,6271.3513282929,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec11_annual,sec11,K_AgriLivestock,224205.509193507,224205.509193506,224205.509193507,224205.509193507,1
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nh3,NetCDF_input,2010,2024,allISO,annual,uk_nh3_sec13_annual,sec13,M_Other,21768.8230346945,21768.8230346944,21768.8230346945,21768.8230346945,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec01_annual,sec01,A_PublicPower,0,0,0,0,
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec02_annual,sec02,B_Industry,112.332311913121,112.332311913122,112.332311913121,112.332311913121,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec03_annual,sec03,C_OtherStationaryComb,125.776573219232,125.776573219231,125.776573219232,125.776573219232,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec05_annual,sec05,E_Solvents,20.9076890025004,20.9076890025,20.9076890025004,20.9076890025004,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec06_annual,sec06,F_RoadTransport,1490.93210621353,1490.93210621351,1490.93210621353,1490.93210621353,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec07_annual,sec07,G_Shipping,0,0,0,0,
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec08_annual,sec08,H_Aviation,0,0,0,0,
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec09_annual,sec09,I_Offroad,1.78813620529286,1.78813620529287,1.78813620529286,1.78813620529286,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec10_annual,sec10,J_Waste,68.9150706082002,68.9150706082004,68.9150706082002,68.9150706082002,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec11_annual,sec11,K_AgriLivestock,51693.899067229,51693.8990672284,51693.899067229,51693.899067229,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec12_annual,sec12,L_AgriOther,67559.9582534997,67559.9582534989,67559.9582534997,67559.9582534997,1
IE,14,nh3,NetCDF_input,2010,2024,allISO,annual,ie_nh3_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec01_annual,sec01,A_PublicPower,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec02_annual,sec02,B_Industry,0.00383329873280361,0.00383329873280361,0.00383329873280361,0.00383329873280361,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec03_annual,sec03,C_OtherStationaryComb,0.00997760204990626,0.00997760204990627,0.00997760204990626,0.00997760204990626,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec05_annual,sec05,E_Solvents,0.184605344402519,0.184605344402519,0.184605344402519,0.184605344402519,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec06_annual,sec06,F_RoadTransport,0.00396900968416088,0.00396900968416088,0.00396900968416088,0.00396900968416088,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec07_annual,sec07,G_Shipping,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec08_annual,sec08,H_Aviation,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec09_annual,sec09,I_Offroad,6.89765271524836,6.8976527152484,6.89765271524836,6.89765271524836,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec10_annual,sec10,J_Waste,0.281218035982006,0.281218035982006,0.281218035982006,0.281218035982006,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec11_annual,sec11,K_AgriLivestock,4.77271767862109,4.77271767862107,4.77271767862109,4.77271767862109,1
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,nh3,NetCDF_input,2010,2024,allISO,annual,sea_nh3_sec13_annual,sec13,M_Other,257.055777524103,257.055777524103,257.055777524103,257.055777524103,1
