Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,pmco,grouped,2010,2024,sec01,A_PublicPower,1,PublicPower,annual,2703.39931563268,2703.39931563268,2703.39931563268,1
ie,pmco,grouped,2010,2024,sec01,A_PublicPower,1,PublicPower,annual,208.932942715576,208.932942715576,208.932942715576,1
sea,pmco,grouped,2010,2024,sec01,A_PublicPower,1,PublicPower,annual,0.000358044561428072,0.000358044561428072,0.000358044561428072,1
ow,pmco,grouped,2010,2024,sec01,A_PublicPower,1,PublicPower,annual,45.1124746718767,45.1124746718767,45.1124746718767,1
uk,pmco,grouped,2010,2024,sec02,B_Industry,3,Industry,annual,42163.8642044875,42163.8642044875,42163.8642044875,1
ie,pmco,grouped,2010,2024,sec02,B_Industry,3,Industry,annual,9771.1324174306,9771.1324174306,9771.1324174306,1
sea,pmco,grouped,2010,2024,sec02,B_Industry,3,Industry,annual,10.4939252090712,10.4939252090712,10.4939252090712,1
ow,pmco,grouped,2010,2024,sec02,B_Industry,3,Industry,annual,0.00287442516891682,0.00287442516891682,0.00287442516891682,1
uk,pmco,grouped,2010,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,487.801576383812,487.801576383812,487.801576383812,1
ie,pmco,grouped,2010,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,51.1559693952095,51.1559693952095,51.1559693952095,1
sea,pmco,grouped,2010,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.00517867726626393,0.00517867726626393,0.00517867726626393,1
ow,pmco,grouped,2010,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,703.526574936585,703.526574936585,703.526574936585,1
ie,pmco,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,118.654792611475,118.654792611475,118.654792611475,1
sea,pmco,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ow,pmco,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,888.988708833756,888.988708833756,888.988708833756,1
ie,pmco,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,10.6189827037809,10.6189827037809,10.6189827037809,1
sea,pmco,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,0.000520570991117831,0.000520570991117831,0.000520570991117831,1
ow,pmco,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,22770.302100707,22770.302100707,22770.302100707,1
ie,pmco,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,794.15591840926,794.15591840926,794.15591840926,1
sea,pmco,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.000392986896112943,0.000392986896112943,0.000392986896112943,1
ow,pmco,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,pmco,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,2.08922363879208,2.08922363879208,2.08922363879208,1
sea,pmco,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,4.80036275825002,4.80036275825002,4.80036275825002,1
ow,pmco,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,2.47762528293669,2.47762528293669,2.47762528293669,1
