Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec01_annual,sec01,A_PublicPower,4585.3996941762,4585.39969417593,4585.3996941762,4585.3996941762,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec02_annual,sec02,B_Industry,17173.8538680051,17173.8538680052,17173.8538680051,17173.8538680051,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec03_annual,sec03,C_OtherStationaryComb,17885.0600677281,17885.0600677281,17885.0600677281,17885.0600677281,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec04_annual,sec04,D_Fugitive,115.148600063415,115.148600063415,115.148600063415,115.148600063415,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec05_annual,sec05,E_Solvents,2230.7106513402,2230.7106513403,2230.7106513402,2230.7106513402,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec06_annual,sec06,F_RoadTransport,26944.0215071854,26944.0215071854,26944.0215071854,26944.0215071854,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec09_annual,sec09,I_Offroad,9815.72843734963,9815.7284373494,9815.72843734963,9815.72843734963,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec10_annual,sec10,J_Waste,5157.87550809151,5157.87550809161,5157.87550809151,5157.87550809151,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec11_annual,sec11,K_AgriLivestock,2782.18368432243,2782.18368432247,2782.18368432243,2782.18368432243,1
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,pm25,NetCDF_input,2010,2024,allISO,annual,uk_pm25_sec13_annual,sec13,M_Other,2637.9905930391,2637.9905930391,2637.9905930391,2637.9905930391,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec01_annual,sec01,A_PublicPower,457.272801035573,457.272801035573,457.272801035573,457.272801035573,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec02_annual,sec02,B_Industry,2664.61066025056,2664.61066025058,2664.61066025056,2664.61066025056,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec03_annual,sec03,C_OtherStationaryComb,8729.26858315205,8729.2685831521,8729.26858315205,8729.26858315205,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec04_annual,sec04,D_Fugitive,13.1838658457194,13.1838658457194,13.1838658457194,13.1838658457194,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec05_annual,sec05,E_Solvents,155.255577504489,155.255577504489,155.255577504489,155.255577504489,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec06_annual,sec06,F_RoadTransport,2304.12307973596,2304.12307973593,2304.12307973596,2304.12307973596,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec07_annual,sec07,G_Shipping,11.8819831601646,11.8819831601645,11.8819831601646,11.8819831601646,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec08_annual,sec08,H_Aviation,8.05840380133929,8.05840380133931,8.05840380133929,8.05840380133929,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec09_annual,sec09,I_Offroad,323.287735666353,323.287735666349,323.287735666353,323.287735666353,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec10_annual,sec10,J_Waste,428.445271088633,428.44527108863,428.445271088633,428.445271088633,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec11_annual,sec11,K_AgriLivestock,680.389589634746,680.389589634747,680.389589634746,680.389589634746,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec12_annual,sec12,L_AgriOther,50.3604497701205,50.360449770121,50.3604497701205,50.3604497701205,1
IE,14,pm25,NetCDF_input,2010,2024,allISO,annual,ie_pm25_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec01_annual,sec01,A_PublicPower,0.00980381979440825,0.00980381979440826,0.00980381979440825,0.00980381979440825,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec02_annual,sec02,B_Industry,1.70338509046803,1.70338509046803,1.70338509046803,1.70338509046803,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec03_annual,sec03,C_OtherStationaryComb,0.208489891942095,0.208489891942095,0.208489891942095,0.208489891942095,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec05_annual,sec05,E_Solvents,0.00135714334064565,0.00135714334064565,0.00135714334064565,0.00135714334064565,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec06_annual,sec06,F_RoadTransport,0.00592474081967734,0.00592474081967734,0.00592474081967734,0.00592474081967734,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec07_annual,sec07,G_Shipping,27.3009885846301,27.3009885846306,27.3009885846301,27.3009885846301,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec08_annual,sec08,H_Aviation,4.10612571879748e-05,4.10612571879748e-05,4.10612571879748e-05,4.10612571879748e-05,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec09_annual,sec09,I_Offroad,1622.86211284109,1622.86211284109,1622.86211284109,1622.86211284109,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec10_annual,sec10,J_Waste,0.0404596392225175,0.0404596392225175,0.0404596392225175,0.0404596392225175,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec11_annual,sec11,K_AgriLivestock,0.0497488757735447,0.0497488757735447,0.0497488757735447,0.0497488757735447,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec12_annual,sec12,L_AgriOther,5.02298790577734e-05,5.02298790577734e-05,5.02298790577734e-05,5.02298790577734e-05,1
SEA,171,pm25,NetCDF_input,2010,2024,allISO,annual,sea_pm25_sec13_annual,sec13,M_Other,0.00123021453350554,0.00123021453350554,0.00123021453350554,0.00123021453350554,1
