ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2010,2010,A_PublicPower,nox,1152.32,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2010,2010,B_Industry,nox,2850.62,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2010,2010,C_OtherStationaryComb,nox,862.17,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2010,2010,D_Fugitive,nox,57.13,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2010,2010,F_RoadTransport,nox,16576.69,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2010,2010,G_Shipping,nox,1300.53,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2010,2010,H_Aviation,nox,5.85,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2010,2010,I_Offroad,nox,1684.12,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2010,2010,J_Waste,nox,159.49,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2010,2010,K_AgriLivestock,nox,2268.97,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2010,2010,L_AgriOther,nox,1334.09,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2010,2010,M_Other,nox,900,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2010,2010,A_PublicPower,nox,759.81,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2010,2010,B_Industry,nox,5081.24,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2010,2010,C_OtherStationaryComb,nox,2128.21,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2010,2010,F_RoadTransport,nox,13920.39,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2010,2010,J_Waste,nox,81.4299999999999,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2010,2010,K_AgriLivestock,nox,1527.49,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2010,2010,L_AgriOther,nox,665.74,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2010,2010,A_PublicPower,nox,1179654.16581788,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2010,2010,B_Industry,nox,75297.8136845377,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2010,2010,C_OtherStationaryComb,nox,779728.68953748,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2010,2010,D_Fugitive,nox,23914.6736283956,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2010,2010,E_Solvents,nox,4887.69431049388,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2010,2010,F_RoadTransport,nox,1356031.02957476,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2010,2010,G_Shipping,nox,9371.78540743924,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2010,2010,H_Aviation,nox,6405.8228823502,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2010,2010,I_Offroad,nox,72290.1255413099,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2010,2010,J_Waste,nox,322.253337785752,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2010,2010,K_AgriLivestock,nox,10824.497722576,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2010,2010,L_AgriOther,nox,268387.230974666,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2010,2010,A_PublicPower,nox,11104.8903523469,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2010,2010,B_Industry,nox,25836.6405718758,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2010,2010,C_OtherStationaryComb,nox,14572.5151421057,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2010,2010,E_Solvents,nox,27.4313893422,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2010,2010,F_RoadTransport,nox,121313.927022225,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2010,2010,G_Shipping,nox,1731.3026464137,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2010,2010,H_Aviation,nox,1141.08776871197,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2010,2010,I_Offroad,nox,19870.7496642872,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2010,2010,J_Waste,nox,20.9796607869835,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2010,2010,K_AgriLivestock,nox,589.264692638556,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2010,2010,L_AgriOther,nox,9795.02743824779,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2010,2010,G_Shipping,nox,757519.870837288,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2010,2010,A_PublicPower,nox,10215.34,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2010,2010,B_Industry,nox,25848.09,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2010,2010,C_OtherStationaryComb,nox,5769.98,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2010,2010,D_Fugitive,nox,490.66,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2010,2010,F_RoadTransport,nox,56614.48,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2010,2010,G_Shipping,nox,1383.65,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2010,2010,H_Aviation,nox,165.46,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2010,2010,I_Offroad,nox,15492.93,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2010,2010,J_Waste,nox,169.1,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2010,2010,K_AgriLivestock,nox,7459.95,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AZ,2010,2010,L_AgriOther,nox,757.179999999999,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2010,2010,A_PublicPower,nox,34417.96,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2010,2010,B_Industry,nox,4036.59000000001,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2010,2010,C_OtherStationaryComb,nox,4004.14999999999,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BA,2010,2010,F_RoadTransport,nox,21524.5,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BA,2010,2010,H_Aviation,nox,1.72,8,eu,8,sec08,Aviation,EMEP_unprocessed
BA,2010,2010,J_Waste,nox,246.64,9,eu,10,sec10,Waste,EMEP_unprocessed
BA,2010,2010,K_AgriLivestock,nox,1669.03,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BA,2010,2010,L_AgriOther,nox,1086.4,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2010,2010,M_Other,nox,1400,11,eu,13,sec13,Other,EMEP_unprocessed
BAS,2010,2010,G_Shipping,nox,283538.538747204,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2010,2010,A_PublicPower,nox,15795.1209838368,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BE,2010,2010,B_Industry,nox,52678.2581069134,3,eu,2,sec02,Industry,EMEP_unprocessed
BE,2010,2010,C_OtherStationaryComb,nox,20234.2636233266,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BE,2010,2010,D_Fugitive,nox,399.57748,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BE,2010,2010,E_Solvents,nox,187.634799370764,6,eu,5,sec05,Solvents,EMEP_unprocessed
BE,2010,2010,F_RoadTransport,nox,122153.314726584,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BE,2010,2010,G_Shipping,nox,8235.36775862995,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2010,2010,H_Aviation,nox,1479.09934260399,8,eu,8,sec08,Aviation,EMEP_unprocessed
BE,2010,2010,I_Offroad,nox,14488.0398230716,8,eu,9,sec09,Offroad,EMEP_unprocessed
BE,2010,2010,J_Waste,nox,687.683130372021,9,eu,10,sec10,Waste,EMEP_unprocessed
BE,2010,2010,K_AgriLivestock,nox,2973.8336389949,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BE,2010,2010,L_AgriOther,nox,13976.4865439026,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BG,2010,2010,A_PublicPower,nox,59208.341956,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BG,2010,2010,B_Industry,nox,6420.422507214,3,eu,2,sec02,Industry,EMEP_unprocessed
BG,2010,2010,C_OtherStationaryComb,nox,3541.8297116,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BG,2010,2010,D_Fugitive,nox,1609.67403,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BG,2010,2010,E_Solvents,nox,18.923510084,6,eu,5,sec05,Solvents,EMEP_unprocessed
BG,2010,2010,F_RoadTransport,nox,42114.5890833079,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BG,2010,2010,G_Shipping,nox,1759.30621722616,8,eu,7,sec07,Shipping,EMEP_unprocessed
BG,2010,2010,H_Aviation,nox,236.127108285333,8,eu,8,sec08,Aviation,EMEP_unprocessed
BG,2010,2010,I_Offroad,nox,4790.55164038189,8,eu,9,sec09,Offroad,EMEP_unprocessed
BG,2010,2010,J_Waste,nox,14.42715232,9,eu,10,sec10,Waste,EMEP_unprocessed
BG,2010,2010,K_AgriLivestock,nox,527.399915003733,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BG,2010,2010,L_AgriOther,nox,11003.2505704992,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BLS,2010,2010,G_Shipping,nox,91343.951561771,8,eu,7,sec07,Shipping,EMEP_unprocessed
BY,2010,2010,A_PublicPower,nox,44760.2,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BY,2010,2010,B_Industry,nox,23604.6299999999,3,eu,2,sec02,Industry,EMEP_unprocessed
BY,2010,2010,C_OtherStationaryComb,nox,6582.28999999999,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BY,2010,2010,D_Fugitive,nox,28.03,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BY,2010,2010,F_RoadTransport,nox,85281.1299999999,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BY,2010,2010,I_Offroad,nox,42420.9100000001,8,eu,9,sec09,Offroad,EMEP_unprocessed
BY,2010,2010,J_Waste,nox,470.079999999999,9,eu,10,sec10,Waste,EMEP_unprocessed
BY,2010,2010,K_AgriLivestock,nox,8288.5,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BY,2010,2010,L_AgriOther,nox,23802.12,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BY,2010,2010,M_Other,nox,5200.00000000001,11,eu,13,sec13,Other,EMEP_unprocessed
CAS,2010,2010,G_Shipping,nox,9455.81904636962,8,eu,7,sec07,Shipping,EMEP_unprocessed
CH,2010,2010,A_PublicPower,nox,2140.94225029869,1,eu,1,sec01,PublicPower,EMEP_unprocessed
CH,2010,2010,B_Industry,nox,8481.87377920854,3,eu,2,sec02,Industry,EMEP_unprocessed
CH,2010,2010,C_OtherStationaryComb,nox,11204.6314933718,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
CH,2010,2010,D_Fugitive,nox,113.37560239442,5,eu,4,sec04,Fugitive,EMEP_unprocessed
CH,2010,2010,E_Solvents,nox,22.6861,6,eu,5,sec05,Solvents,EMEP_unprocessed
