ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2010,2010,A_PublicPower,nmvoc,97.6700000000001,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2010,2010,B_Industry,nmvoc,1647.62,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2010,2010,C_OtherStationaryComb,nmvoc,12425.9,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2010,2010,D_Fugitive,nmvoc,719.37,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2010,2010,E_Solvents,nmvoc,11051.26,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2010,2010,F_RoadTransport,nmvoc,4004.04,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2010,2010,G_Shipping,nmvoc,87.83,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2010,2010,H_Aviation,nmvoc,29.24,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2010,2010,I_Offroad,nmvoc,275.85,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2010,2010,J_Waste,nmvoc,1272.93,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2010,2010,K_AgriLivestock,nmvoc,5979.51,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2010,2010,L_AgriOther,nmvoc,1251.78,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2010,2010,A_PublicPower,nmvoc,46.33,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2010,2010,B_Industry,nmvoc,18.39,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2010,2010,C_OtherStationaryComb,nmvoc,12330.33,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2010,2010,D_Fugitive,nmvoc,681.52,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2010,2010,E_Solvents,nmvoc,8698.28,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2010,2010,F_RoadTransport,nmvoc,16023.58,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2010,2010,H_Aviation,nmvoc,73.96,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2010,2010,J_Waste,nmvoc,649.879999999998,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2010,2010,K_AgriLivestock,nmvoc,4067.12,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2010,2010,L_AgriOther,nmvoc,2630.79,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2010,2010,A_PublicPower,nmvoc,26199.3567299774,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2010,2010,B_Industry,nmvoc,200705.524701013,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2010,2010,C_OtherStationaryComb,nmvoc,1143843.36867865,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2010,2010,D_Fugitive,nmvoc,1151821.66063672,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2010,2010,E_Solvents,nmvoc,1058901.41489385,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2010,2010,F_RoadTransport,nmvoc,446913.26017793,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2010,2010,G_Shipping,nmvoc,508.549280320332,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2010,2010,H_Aviation,nmvoc,110.774796909459,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2010,2010,I_Offroad,nmvoc,7545.12310996368,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2010,2010,J_Waste,nmvoc,50244.0020628815,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2010,2010,K_AgriLivestock,nmvoc,240400.100555439,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2010,2010,L_AgriOther,nmvoc,195622.334844597,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2010,2010,A_PublicPower,nmvoc,352.808107272838,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2010,2010,B_Industry,nmvoc,4871.6707423105,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2010,2010,C_OtherStationaryComb,nmvoc,30561.9396318129,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
