iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,154.6,154.6,154.6,154.6,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,1115.07,1115.07,1115.07,1115.07,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,25176.69,25176.69,25176.69,25176.69,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,285.65,285.65,285.65,285.65,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,1349.29,1349.29,1349.29,1349.29,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,27598.9,27598.9,27598.9,27598.9,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,251.88,251.88,251.88,251.88,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,533.51,533.51,533.51,533.51,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,6319.51000000001,6319.51,6319.51000000001,6319.51000000001,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,4858.08,4858.08,4858.08,4858.08,1
AL,1,co,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,912.809999999999,912.809999999999,912.809999999999,912.809999999999,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,761.739999999999,761.739999999999,761.739999999999,761.739999999999,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,35453.47,35453.47,35453.47,35453.47,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,1341.35,1341.35,1341.35,1341.35,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,68208.85,68208.85,68208.85,68208.85,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,3226.35,3226.35,3226.35,3226.35,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,11352.05,11352.05,11352.05,11352.05,1
AM,56,co,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,279324.917412338,279324.917412338,279324.917412338,279324.917412338,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,438517.862638043,438517.862638042,438517.862638043,438517.862638043,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,7285968.53289858,7285968.53289861,7285968.53289858,7285968.53289858,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,131456.664625783,131456.664625783,131456.664625783,131456.664625783,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,463.045311236013,463.045311236014,463.045311236013,463.045311236013,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,1694126.0675933,1694126.0675933,1694126.0675933,1694126.0675933,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,2927.20955990558,2927.20955990558,2927.20955990558,2927.20955990558,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,2892.16985062212,2892.16985062212,2892.16985062212,2892.16985062212,1
AST,96,co,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,50545.7919105368,50545.791910537,50545.7919105368,50545.7919105368,1
