iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,3.36999999999999,3.36999999999999,3.36999999999999,3.36999999999999,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,706.210000000001,706.210000000001,706.210000000001,706.210000000001,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,262.65,262.65,262.65,262.65,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,15.93,15.93,15.93,15.93,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,328.42,328.42,328.42,328.42,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,2.86000000000001,2.86000000000001,2.86000000000001,2.86000000000001,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0.02,0.02,0.02,0.02,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,8.12999999999999,8.12999999999999,8.12999999999999,8.12999999999999,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,114.35,114.35,114.35,114.35,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,456.08,456.08,456.08,456.08,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,480.499999999999,480.5,480.499999999999,480.499999999999,1
AL,1,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,0.38,0.38,0.38,0.38,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,723.760000000002,723.760000000002,723.760000000002,723.760000000002,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,202.37,202.37,202.37,202.37,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,0.95,0.95,0.95,0.95,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,63.8399999999999,63.84,63.8399999999999,63.8399999999999,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0.06,0.06,0.06,0.06,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,58.38,58.38,58.38,58.38,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,359.84,359.84,359.84,359.84,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,515.209999999999,515.21,515.209999999999,515.209999999999,1
AM,56,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,31026.9949657247,31026.9949657247,31026.9949657247,31026.9949657247,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,76068.7494520684,76068.7494520689,76068.7494520684,76068.7494520684,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,456908.26030654,456908.26030654,456908.26030654,456908.26030654,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,47.576395381618,47.5763953816181,47.576395381618,47.576395381618,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,12121.3354678551,12121.3354678551,12121.3354678551,12121.3354678551,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,1.84842429679933,1.84842429679932,1.84842429679933,1.84842429679933,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,862.616097219649,862.61609721965,862.616097219649,862.616097219649,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,61717.1922343324,61717.1922343322,61717.1922343324,61717.1922343324,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,9044.53220070894,9044.53220070895,9044.53220070894,9044.53220070894,1
AST,96,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,198.10680736751,198.10680736751,198.10680736751,198.10680736751,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,7756.91380416817,7756.91380416817,7756.91380416817,7756.91380416817,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,458.88150448271,458.88150448271,458.88150448271,458.88150448271,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,150.919401257,150.919401257,150.919401257,150.919401257,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,17.954292973832,17.954292973832,17.954292973832,17.954292973832,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,1514.88714300714,1514.88714300714,1514.88714300714,1514.88714300714,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,363.57118894816,363.57118894816,363.57118894816,363.57118894816,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,63.278168599596,63.278168599596,63.278168599596,63.278168599596,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,389.77442262289,389.77442262289,389.77442262289,389.77442262289,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,3355.32996493112,3355.32996493112,3355.32996493112,3355.32996493112,1
AT,2,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,0,0,0,0,
ATL,32,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,5.31,5.31,5.31,5.31,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,1874.43,1874.43,1874.43,1874.43,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,78.6899999999998,78.6899999999999,78.6899999999998,78.6899999999998,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,0.51000000000001,0.51000000000001,0.51000000000001,0.51000000000001,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,409.27,409.27,409.27,409.27,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,6.95999999999998,6.95999999999999,6.95999999999998,6.95999999999998,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,0.64,0.64,0.64,0.64,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,77.1099999999999,77.1099999999998,77.1099999999999,77.1099999999999,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,115.41,115.41,115.41,115.41,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,1320.19,1320.19,1320.19,1320.19,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,1743.78,1743.78,1743.78,1743.78,1
AZ,69,pmco,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,11304.31,11304.31,11304.31,11304.31,1
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,1758.04,1758.04,1758.04,1758.04,1
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,1706.93,1706.93,1706.93,1706.93,1
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,1320.09,1320.09,1320.09,1320.09,1
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
BA,50,pmco,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,419.27,419.27,419.27,419.27,1
