iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,97.6700000000001,97.6700000000001,97.6700000000001,97.6700000000001,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,1647.62,1647.62,1647.62,1647.62,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,12425.9,12425.9,12425.9,12425.9,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,719.37,719.37,719.37,719.37,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,11051.26,11051.26,11051.26,11051.26,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,4004.04,4004.04,4004.04,4004.04,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,87.83,87.83,87.83,87.83,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,29.24,29.24,29.24,29.24,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,275.85,275.85,275.85,275.85,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,1272.93,1272.93,1272.93,1272.93,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,5979.51,5979.51,5979.51,5979.51,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,1251.78,1251.78,1251.78,1251.78,1
AL,1,voc,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,46.33,46.33,46.33,46.33,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,18.39,18.39,18.39,18.39,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,12330.33,12330.33,12330.33,12330.33,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,681.519999999999,681.519999999999,681.519999999999,681.519999999999,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,8698.28,8698.28,8698.28,8698.28,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,16023.58,16023.58,16023.58,16023.58,1
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,voc,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,73.96,73.96,73.96,73.96,1
