ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2010,2010,A_PublicPower,nh3,0.31,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2010,2010,B_Industry,nh3,1.58,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2010,2010,C_OtherStationaryComb,nh3,72.3499999999999,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2010,2010,D_Fugitive,nh3,0.29,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2010,2010,F_RoadTransport,nh3,98.7999999999999,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2010,2010,G_Shipping,nh3,0.3,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2010,2010,I_Offroad,nh3,0.42,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2010,2010,K_AgriLivestock,nh3,6025.67000000001,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2010,2010,L_AgriOther,nh3,8864.44,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2010,2010,M_Other,nh3,430.3,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2010,2010,A_PublicPower,nh3,0.529999999999999,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2010,2010,B_Industry,nh3,36.3300000000001,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2010,2010,C_OtherStationaryComb,nh3,80.5199999999999,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2010,2010,F_RoadTransport,nh3,107.7,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2010,2010,K_AgriLivestock,nh3,4575.54000000001,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2010,2010,L_AgriOther,nh3,7465.59000000001,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2010,2010,M_Other,nh3,927,11,eu,13,sec13,Other,EMEP_unprocessed
AST,2010,2010,A_PublicPower,nh3,6268.02611081261,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2010,2010,B_Industry,nh3,9828.38363240583,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2010,2010,C_OtherStationaryComb,nh3,173836.421692843,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2010,2010,E_Solvents,nh3,9784.32057100987,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2010,2010,F_RoadTransport,nh3,25236.4723714477,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2010,2010,G_Shipping,nh3,0.822572255491969,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2010,2010,H_Aviation,nh3,72.9107206661284,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2010,2010,I_Offroad,nh3,35.7422080468284,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2010,2010,J_Waste,nh3,2985.64842371468,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2010,2010,K_AgriLivestock,nh3,283008.468435899,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2010,2010,L_AgriOther,nh3,2496430.90326043,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2010,2010,A_PublicPower,nh3,374.89905708398,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2010,2010,B_Industry,nh3,591.324814841427,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2010,2010,C_OtherStationaryComb,nh3,680.278108450577,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2010,2010,D_Fugitive,nh3,2.93483959453125,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2010,2010,E_Solvents,nh3,64.10425813785,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2010,2010,F_RoadTransport,nh3,1848.68582508775,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2010,2010,G_Shipping,nh3,0.387567382424342,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2010,2010,H_Aviation,nh3,0.72533331960156,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2010,2010,I_Offroad,nh3,15.1550942787515,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2010,2010,J_Waste,nh3,1168.9518492203,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2010,2010,K_AgriLivestock,nh3,29992.9953940279,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2010,2010,L_AgriOther,nh3,33690.8534519518,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AZ,2010,2010,B_Industry,nh3,44.324,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2010,2010,C_OtherStationaryComb,nh3,24.363,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2010,2010,F_RoadTransport,nh3,1133.3624,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2010,2010,I_Offroad,nh3,2.81,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2010,2010,J_Waste,nh3,4.828,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2010,2010,K_AgriLivestock,nh3,48038,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AZ,2010,2010,L_AgriOther,nh3,44679.217,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2010,2010,A_PublicPower,nh3,3.47,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2010,2010,B_Industry,nh3,2.35,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2010,2010,C_OtherStationaryComb,nh3,403.22,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BA,2010,2010,F_RoadTransport,nh3,224.86,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BA,2010,2010,K_AgriLivestock,nh3,7710.82,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
BA,2010,2010,L_AgriOther,nh3,9107.64,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2010,2010,M_Other,nh3,570,11,eu,13,sec13,Other,EMEP_unprocessed
BE,2010,2010,A_PublicPower,nh3,157.298892425659,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BE,2010,2010,B_Industry,nh3,1442.54748591138,3,eu,2,sec02,Industry,EMEP_unprocessed
BE,2010,2010,C_OtherStationaryComb,nh3,224.129590596964,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BE,2010,2010,D_Fugitive,nh3,101.36114,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BE,2010,2010,E_Solvents,nh3,182.196551876721,6,eu,5,sec05,Solvents,EMEP_unprocessed
BE,2010,2010,F_RoadTransport,nh3,1201.44265139947,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BE,2010,2010,G_Shipping,nh3,1.72706068221433,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2010,2010,I_Offroad,nh3,3.91522550250766,8,eu,9,sec09,Offroad,EMEP_unprocessed
