ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2010,2010,A_PublicPower,pmco,3.36999999999999,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2010,2010,B_Industry,pmco,706.210000000001,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2010,2010,C_OtherStationaryComb,pmco,262.65,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2010,2010,D_Fugitive,pmco,15.93,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2010,2010,F_RoadTransport,pmco,328.42,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2010,2010,G_Shipping,pmco,2.86000000000001,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2010,2010,H_Aviation,pmco,0.02,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2010,2010,I_Offroad,pmco,8.12999999999999,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2010,2010,J_Waste,pmco,114.35,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2010,2010,K_AgriLivestock,pmco,456.08,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2010,2010,L_AgriOther,pmco,480.499999999999,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2010,2010,A_PublicPower,pmco,0.38,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2010,2010,B_Industry,pmco,723.760000000001,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2010,2010,C_OtherStationaryComb,pmco,202.37,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2010,2010,D_Fugitive,pmco,0.95,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2010,2010,F_RoadTransport,pmco,63.8399999999999,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2010,2010,H_Aviation,pmco,0.06,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2010,2010,J_Waste,pmco,58.38,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2010,2010,K_AgriLivestock,pmco,359.84,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
