Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,pm25_AL_sector=1,50.38,0.05038
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,pm25_AL_sector=2,1364.2,1.3642
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,pm25_AL_sector=3,5133.31999999999,5.13331999999999
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,pm25_AL_sector=4,100.47,0.10047
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,pm25_AL_sector=5,396.94,0.39694
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,pm25_AL_sector=6,965.89,0.96589
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,pm25_AL_sector=7,51.46,0.05146
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,pm25_AL_sector=8,0.26,0.00026
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,pm25_AL_sector=9,159.63,0.15963
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,pm25_AL_sector=10,1315.06,1.31506
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,pm25_AL_sector=11,126.21,0.12621
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,pm25_AL_sector=12,644.46,0.64446
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,pm25_AL_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,pm25_AM_sector=1,7.92,0.00792
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,pm25_AM_sector=2,874.100000000001,0.874100000000001
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,pm25_AM_sector=3,6224.31000000001,6.22431000000001
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,pm25_AM_sector=4,0.11,0.00011
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,pm25_AM_sector=5,394.61,0.39461
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,pm25_AM_sector=6,505.08,0.50508
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,pm25_AM_sector=7,0,0
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,pm25_AM_sector=8,0.66,0.00066
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,pm25_AM_sector=9,0,0
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,pm25_AM_sector=10,671.39,0.67139
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,pm25_AM_sector=11,100.59,0.10059
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,pm25_AM_sector=12,1332.36,1.33236
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,pm25_AM_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,pm25_AST_sector=1,55782.2652427828,55.7822652427828
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,pm25_AST_sector=2,77343.6754965294,77.3436754965294
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,pm25_AST_sector=3,646147.333541513,646.147333541513
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AST,pm25_AST_sector=4,374.404334406172,0.374404334406172
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AST,pm25_AST_sector=5,3982.20800275358,3.98220800275358
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AST,pm25_AST_sector=6,54382.4889971302,54.3824889971302
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AST,pm25_AST_sector=7,1278.52041125953,1.27852041125953
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AST,pm25_AST_sector=8,53.2845240414387,0.0532845240414387
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AST,pm25_AST_sector=9,12859.9737233284,12.8599737233284
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AST,pm25_AST_sector=10,1592.55510003192,1.59255510003192
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AST,pm25_AST_sector=11,12555.823724169,12.555823724169
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AST,pm25_AST_sector=12,105793.306928368,105.793306928368
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AST,pm25_AST_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AT,pm25_AT_sector=1,1008.9340729396,1.0089340729396
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AT,pm25_AT_sector=2,2798.36197480643,2.79836197480643
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AT,pm25_AT_sector=3,8067.6399851252,8.0676399851252
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AT,pm25_AT_sector=4,69.6383381089999,0.0696383381089999
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AT,pm25_AT_sector=5,484.739724268337,0.484739724268337
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AT,pm25_AT_sector=6,5702.77547897742,5.70277547897742
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AT,pm25_AT_sector=7,75.7611141813239,0.0757611141813239
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AT,pm25_AT_sector=8,101.931169860689,0.101931169860689
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AT,pm25_AT_sector=9,1775.37792697912,1.77537792697912
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AT,pm25_AT_sector=10,297.250378027328,0.297250378027328
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AT,pm25_AT_sector=11,111.364120749397,0.111364120749397
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AT,pm25_AT_sector=12,187.920145881282,0.187920145881282
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AT,pm25_AT_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,ATL,pm25_ATL_sector=1,0,0
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,ATL,pm25_ATL_sector=2,0,0
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,ATL,pm25_ATL_sector=3,0,0
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,ATL,pm25_ATL_sector=4,0,0
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,ATL,pm25_ATL_sector=5,0,0
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,ATL,pm25_ATL_sector=6,0,0
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,ATL,pm25_ATL_sector=7,17852.6757471322,17.8526757471322
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,ATL,pm25_ATL_sector=8,0,0
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,ATL,pm25_ATL_sector=9,0,0
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,ATL,pm25_ATL_sector=10,0,0
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,ATL,pm25_ATL_sector=11,0,0
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,ATL,pm25_ATL_sector=12,0,0
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,ATL,pm25_ATL_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AZ,pm25_AZ_sector=1,106.24,0.10624
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AZ,pm25_AZ_sector=2,3184.86,3.18486
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AZ,pm25_AZ_sector=3,2245.44,2.24544
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AZ,pm25_AZ_sector=4,1208.92,1.20892
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AZ,pm25_AZ_sector=5,1140.91,1.14091
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AZ,pm25_AZ_sector=6,4940.81,4.94081
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AZ,pm25_AZ_sector=7,125.25,0.12525
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AZ,pm25_AZ_sector=8,7.36000000000001,0.00736000000000001
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AZ,pm25_AZ_sector=9,1941.64,1.94164
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AZ,pm25_AZ_sector=10,1330.56,1.33056
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AZ,pm25_AZ_sector=11,376.61,0.37661
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AZ,pm25_AZ_sector=12,3181.5,3.1815
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AZ,pm25_AZ_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,BA,pm25_BA_sector=1,8072.42,8.07242
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,BA,pm25_BA_sector=2,4644.57,4.64457
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,BA,pm25_BA_sector=3,29364.71,29.36471
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,BA,pm25_BA_sector=4,175.75,0.17575
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,BA,pm25_BA_sector=5,484.65,0.48465
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,BA,pm25_BA_sector=6,1209,1.209
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,BA,pm25_BA_sector=7,0,0
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,BA,pm25_BA_sector=8,0.08,8e-05
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,BA,pm25_BA_sector=9,0,0
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,BA,pm25_BA_sector=10,2033.59,2.03359
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,BA,pm25_BA_sector=11,213.84,0.21384
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,BA,pm25_BA_sector=12,1426.71,1.42671
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,BA,pm25_BA_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,BAS,pm25_BAS_sector=1,0,0
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,BAS,pm25_BAS_sector=2,0,0
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,BAS,pm25_BAS_sector=3,0,0
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,BAS,pm25_BAS_sector=4,0,0
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,BAS,pm25_BAS_sector=5,0,0
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,BAS,pm25_BAS_sector=6,0,0
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,BAS,pm25_BAS_sector=7,6188.1763628886,6.1881763628886
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,BAS,pm25_BAS_sector=8,0,0
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,BAS,pm25_BAS_sector=9,0,0
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,BAS,pm25_BAS_sector=10,0,0
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,BAS,pm25_BAS_sector=11,0,0
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,BAS,pm25_BAS_sector=12,0,0
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,BAS,pm25_BAS_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,BE,pm25_BE_sector=1,564.902043685905,0.564902043685905
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,BE,pm25_BE_sector=2,5462.72626113413,5.46272626113413
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,BE,pm25_BE_sector=3,15335.3974450384,15.3353974450384
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,BE,pm25_BE_sector=4,266.605115,0.266605115
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,BE,pm25_BE_sector=5,676.786281440118,0.676786281440118
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,BE,pm25_BE_sector=6,6620.14296161587,6.62014296161587
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,BE,pm25_BE_sector=7,226.871485361352,0.226871485361352
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,BE,pm25_BE_sector=8,11.7062108357218,0.0117062108357218
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,BE,pm25_BE_sector=9,853.768376513596,0.853768376513596
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,BE,pm25_BE_sector=10,773.952475953098,0.773952475953098
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,BE,pm25_BE_sector=11,303.981320562,0.303981320562
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,BE,pm25_BE_sector=12,74.7102897999999,0.0747102897999999
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,BE,pm25_BE_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,BG,pm25_BG_sector=1,5650,5.65
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,BG,pm25_BG_sector=2,1495.185340646,1.495185340646
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,BG,pm25_BG_sector=3,23718.9456416,23.7189456416
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,BG,pm25_BG_sector=4,195.4365,0.1954365
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,BG,pm25_BG_sector=5,485.00806251124,0.48500806251124
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,BG,pm25_BG_sector=6,2749.7260153083,2.7497260153083
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,BG,pm25_BG_sector=7,70.5753796264575,0.0705753796264575
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,BG,pm25_BG_sector=8,0.265592858674061,0.000265592858674061
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,BG,pm25_BG_sector=9,222.824991579246,0.222824991579246
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,BG,pm25_BG_sector=10,338.815635671,0.338815635671
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,BG,pm25_BG_sector=11,221.550887672,0.221550887672
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,BG,pm25_BG_sector=12,363.973139461658,0.363973139461658
2010,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,BG,pm25_BG_sector=13,0,0
2010,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,BLS,pm25_BLS_sector=1,0,0
2010,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,BLS,pm25_BLS_sector=2,0,0
2010,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,BLS,pm25_BLS_sector=3,0,0
2010,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,BLS,pm25_BLS_sector=4,0,0
2010,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,BLS,pm25_BLS_sector=5,0,0
2010,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,BLS,pm25_BLS_sector=6,0,0
2010,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,BLS,pm25_BLS_sector=7,2110.09935011381,2.11009935011381
2010,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,BLS,pm25_BLS_sector=8,0,0
2010,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,BLS,pm25_BLS_sector=9,0,0
2010,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,BLS,pm25_BLS_sector=10,0,0
2010,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,BLS,pm25_BLS_sector=11,0,0
2010,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,BLS,pm25_BLS_sector=12,0,0
