Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2010,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,voc_AL_sector=1,97.6700000000001,0.0976700000000001
2010,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,voc_AL_sector=2,1647.62,1.64762
2010,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,voc_AL_sector=3,12425.9,12.4259
2010,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,voc_AL_sector=4,719.37,0.71937
2010,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,voc_AL_sector=5,11051.26,11.05126
2010,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,voc_AL_sector=6,4004.04,4.00404
2010,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,voc_AL_sector=7,87.83,0.0878299999999999
2010,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,voc_AL_sector=8,29.24,0.02924
2010,voc,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,voc_AL_sector=9,275.85,0.27585
2010,voc,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,voc_AL_sector=10,1272.93,1.27293
2010,voc,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,voc_AL_sector=11,5979.51,5.97951
2010,voc,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,voc_AL_sector=12,1251.78,1.25178
2010,voc,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,voc_AL_sector=13,0,0
2010,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,voc_AM_sector=1,46.33,0.04633
2010,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,voc_AM_sector=2,18.39,0.01839
2010,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,voc_AM_sector=3,12330.33,12.33033
2010,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,voc_AM_sector=4,681.52,0.68152
2010,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,voc_AM_sector=5,8698.28,8.69828
2010,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,voc_AM_sector=6,16023.58,16.02358
2010,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,voc_AM_sector=7,0,0
2010,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,voc_AM_sector=8,73.96,0.07396
