iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,97.669999152422,97.669999152422,97.669999152422,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,1647.62000310421,1647.62000310421,1647.62000310421,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,12425.9000093415,12425.9000093415,12425.9000093415,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,719.369999189628,719.369999189628,719.369999189628,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,11051.2600800362,11051.2600800362,11051.2600800362,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,4004.03999447817,4004.03999447817,4004.03999447817,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,87.830001188966,87.830001188966,87.830001188966,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,29.2399997711182,29.2399997711182,29.2399997711182,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,275.849999643382,275.849999643382,275.849999643382,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,1272.93000198354,1272.93000198354,1272.93000198354,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,5979.5100259484,5979.5100259484,5979.5100259484,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,1251.77999695251,1251.77999695251,1251.77999695251,1
AL,1,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,46.3299983829764,46.3299983829764,46.3299983829764,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,18.3900003571225,18.3900003571225,18.3900003571225,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,12330.3299928583,12330.3299928583,12330.3299928583,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,681.520010174015,681.520010174015,681.520010174015,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,8698.28014539966,8698.28014539966,8698.28014539966,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,16023.5799958822,16023.5799958822,16023.5799958822,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,73.9600003715479,73.9600003715479,73.9600003715479,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,0,0,0,
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,649.880001843385,649.880001843385,649.880001843385,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,4067.12000183793,4067.12000183793,4067.12000183793,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,2630.78999490207,2630.78999490207,2630.78999490207,1
AM,56,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,26199.3567128516,26199.3567128516,26199.3567128516,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,200705.525271219,200705.525271219,200705.525271219,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,1143843.36788213,1143843.36788213,1143843.36788213,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,1151821.66392617,1151821.66392617,1151821.66392617,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,1058901.41434008,1058901.41434008,1058901.41434008,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,446913.260222895,446913.260222895,446913.260222895,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,508.549280446503,508.549280446503,508.549280446503,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,110.774796493495,110.774796493495,110.774796493495,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,7545.12311088061,7545.12311088061,7545.12311088061,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,50244.0020083882,50244.0020083882,50244.0020083882,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,240400.100462268,240400.100462268,240400.100462268,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,195622.334267269,195622.334267269,195622.334267269,1
AST,96,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,352.808108639398,352.808108639398,352.808108639398,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,4871.67076342906,4871.67076342906,4871.67076342906,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,30561.9396612172,30561.9396612172,30561.9396612172,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,2568.89235004792,2568.89235004792,2568.89235004792,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,44858.2696577281,44858.2696577281,44858.2696577281,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,10218.5239085931,10218.5239085931,10218.5239085931,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,763.73439848423,763.73439848423,763.73439848423,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,486.066832693992,486.066832693992,486.066832693992,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec09,I_Offroad,5165.77593203315,5165.77593203315,5165.77593203315,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec10,J_Waste,92.7746637434663,92.7746637434663,92.7746637434663,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec11,K_AgriLivestock,24633.4797919494,24633.4797919494,24633.4797919494,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec12,L_AgriOther,10171.8782557755,10171.8782557755,10171.8782557755,1
AT,2,voc,NetCDF_output,2010,2024,allISO,annual,sec13,M_Other,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec02,B_Industry,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec07,G_Shipping,6177.80450308456,6177.80450308456,6177.80450308456,1
ATL,32,voc,NetCDF_output,2010,2024,allISO,annual,sec08,H_Aviation,0,0,0,
