iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,1152.32,1152.32,1152.32,1152.32,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,2850.62,2850.62,2850.62,2850.62,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec03,C_OtherStationaryComb,862.17,862.17,862.17,862.17,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec04,D_Fugitive,57.13,57.13,57.13,57.13,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec06,F_RoadTransport,16576.69,16576.69,16576.69,16576.69,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec07,G_Shipping,1300.53,1300.53,1300.53,1300.53,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec08,H_Aviation,5.85,5.85,5.85,5.85,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec09,I_Offroad,1684.12,1684.12,1684.12,1684.12,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec10,J_Waste,159.49,159.49,159.49,159.49,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec11,K_AgriLivestock,2268.97,2268.97,2268.97,2268.97,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec12,L_AgriOther,1334.09,1334.09,1334.09,1334.09,1
AL,1,nox,NetCDF_input,2010,2024,allISO,annual,sec13,M_Other,900,900,900,900,1
AM,56,nox,NetCDF_input,2010,2024,allISO,annual,sec01,A_PublicPower,759.81,759.81,759.81,759.81,1
AM,56,nox,NetCDF_input,2010,2024,allISO,annual,sec02,B_Industry,5081.24,5081.24,5081.24,5081.24,1
