Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,voc,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_UK_AgriLivestock,month,131930.113122032,131930.113122032,131930.11312116,13687.860355778,17163.5923049967,16638.1742484103,10891.0685843379,5668.74595548879,4008.26608761478,4144.51466958453,9947.19056487467,13372.8744840357,11674.900268642,12486.3183666723,12246.6072307246,131930.11312116,1.00000000000661
uk,voc,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_UK_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_UK_Other,month,93989.2819459753,93989.2819459731,93989.2819363254,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,7832.44016136045,93989.2819363254,1.00000000010267
uk,voc,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_UK_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_UK_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_UK_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_UK_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_UK_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,voc,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_UK_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_IE_PublicPower,month,318.064098504807,318.064098504807,318.064099911513,27.9937006173423,28.2864585257194,26.5863107264595,24.5260294665495,23.8205485174694,23.9204911169654,24.083749728612,25.525579561363,24.510877398192,24.6548869787512,32.610101593018,31.5453656810714,318.064099911513,0.999999995577288
ie,voc,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_IE_Industry,month,34004.1470100703,34004.1470100703,34004.1471583376,2670.33806669973,2627.08818703243,2869.22246800413,2839.1603520366,2759.02522968373,2869.28833915716,2821.11152995767,2810.03585031559,2878.0350505584,2958.33170704492,3010.55876348776,2891.95161435954,34004.1471583376,0.999999995639728
ie,voc,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_IE_OtherStationaryComb,month,7994.54254205157,7994.54254205153,7994.54254167895,1274.93309286636,1224.52177247468,1063.02279633994,784.453016502992,453.157580750469,160.920676149432,59.2708999777366,63.4350455874744,208.693201346638,533.143986382196,962.54123149736,1206.44924180367,7994.54254167895,1.00000000004661
ie,voc,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_IE_Fugitive,month,3773.01512707288,3773.01512707288,3773.01510241069,314.417453285307,314.417410686612,314.417545549572,314.41778591834,314.418035600334,314.418277513236,314.418369824067,314.418350480497,314.418238032609,314.418081749231,314.417898796499,314.417654974386,3773.01510241069,1.00000000653647
ie,voc,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_IE_Solvents,month,17086.8129943692,17086.8129943693,17086.8129861266,1402.98194681093,1406.07768491709,1414.99037671654,1426.4933675742,1433.59664692301,1435.26463863062,1435.1520456736,1435.20618552642,1435.68882118275,1432.36886175119,1420.41822022616,1408.57419019406,17086.8129861266,1.0000000004824
ie,voc,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_IE_RoadTransport,month,3823.68612208845,3823.68612208846,3823.68612150698,292.387410180832,300.344447364219,307.641632694528,311.550357813903,321.760267393332,336.983698010467,338.108774001614,338.179408001792,336.100887164228,327.499289378195,314.640081253337,298.489868250538,3823.68612150698,1.00000000015207
ie,voc,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_IE_Shipping,month,37.2048172270586,37.2048172270586,37.2048172343297,1.33710757439719,1.58163541385832,1.81353296705045,3.1990894252812,4.91151492658806,5.93127433068607,6.00672057200881,4.49995805358704,2.99130065005317,2.32592373163734,1.46381362948127,1.14294595970078,37.2048172343297,0.999999999804567
ie,voc,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_IE_Aviation,month,111.486617371195,111.486617371195,111.486617257014,7.89455689387708,8.16724634465665,8.1998946759132,8.28336448428189,8.79493395211923,9.87917759757755,11.0520065096893,11.4902114779826,11.1268029396671,10.1439331913627,8.60994253728944,7.84454665259742,111.486617257014,1.00000000102416
ie,voc,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_IE_Offroad,month,388.519911901976,388.519911901975,388.519911940314,29.1588078410033,29.8920082472405,31.4030750666383,32.6483345589672,33.3844014608256,33.8826372840105,33.7564490901049,33.0933703139474,33.5482544588082,34.4272035003814,32.8957345102987,30.4296356080884,388.519911940314,0.999999999901323
ie,voc,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_IE_Waste,month,452.061782248847,452.061782248849,452.061782214729,37.6718086295713,37.6718055691695,37.6718077644613,37.6718143765942,37.6718195605594,37.6718215911553,37.6718209968618,37.6718190596522,37.6718172764713,37.6718169607844,37.6718165605373,37.6718138689113,452.061782214729,1.00000000007547
ie,voc,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_IE_AgriLivestock,month,38438.1640079259,38438.164007926,38438.1640063172,6066.23626894053,6035.13706691767,4354.37964612627,1777.91796358811,535.895711975469,815.52299388033,789.552598898191,407.143361111842,1634.41467775941,4286.03628382683,5807.65489653683,5928.27253675569,38438.1640063172,1.00000000004185
ie,voc,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_IE_AgriOther,month,4495.6372185032,4495.6372185032,4495.63721905105,128.761497646072,423.733197993746,643.397727101362,593.119438846667,376.968517711874,196.743652748019,207.650041656532,740.126138315339,819.294361267748,252.955961580551,79.1013597177226,33.7853244654201,4495.63721905105,0.999999999878136
ie,voc,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_IE_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_IE_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_IE_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_IE_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_IE_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_IE_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,voc,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_IE_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_SEA_PublicPower,month,0.0119413001700837,0.0119413001700837,0.0119413001966677,0.00101583813921025,0.00102036023145047,0.000999675629827834,0.000969062494732498,0.000956609338572889,0.00095839026835165,0.000958599924160808,0.000975514446508896,0.000962647562118946,0.000970494038483594,0.00108541917325056,0.00106868894999934,0.0119413001966677,0.999999997773774
sea,voc,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_SEA_Industry,month,340.932561962176,340.932561962175,340.932561867171,27.3605401529927,27.978055003223,29.1464235428543,28.362271550306,27.952699346653,28.9733385179415,28.1767567031489,27.9093332288597,28.7512873746422,29.4012619767918,28.9623929743308,27.9582014954272,340.932561867171,1.00000000027866
sea,voc,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_SEA_OtherStationaryComb,month,0.302695836389538,0.302695836389538,0.302695836289401,0.0482225384691617,0.0463861407599211,0.040272950573538,0.0296993550633147,0.0171733616120662,0.00613358862031888,0.00222705878964824,0.00240077285489537,0.00791298793911466,0.0201683901168224,0.0364571249510846,0.0456415665395156,0.302695836289401,1.00000000033082
sea,voc,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_SEA_Fugitive,month,0.00218582443684965,0.00218582443684965,0.00218582442903426,0.000182335919816978,0.000182370669790544,0.000182360963663086,0.00018230130081065,0.000182202347787097,0.00018208178516943,0.000181978626642376,0.000181910101673566,0.000181912269908935,0.000181992509169504,0.000182126488653012,0.000182251445949078,0.00218582442903426,1.00000000357549
sea,voc,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,1.85336834240995,1.85336834240995,1.85336833673467,0.152227647109392,0.152435019994364,0.153623839255193,0.15479100729074,0.155417607752458,0.155689249165158,0.155627472791073,0.155613466762832,0.155737442677001,0.155388508719343,0.15398256724187,0.152834507975248,1.85336833673467,1.00000000306214
sea,voc,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,0.0363099924109796,0.0363099924109796,0.0363099925002643,0.00277441388561783,0.00285443573420707,0.00292352546466645,0.00295933217466882,0.00305564847303685,0.00320014146473113,0.00321111039966127,0.00320979044909109,0.00318970488888226,0.00311067142956745,0.0029890448245169,0.00283217331161723,0.0363099925002643,0.999999997541042
sea,voc,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,85.4847441472998,85.4847441473002,85.484744158527,3.07224459872449,3.63409119244395,4.16691743766082,7.35048204483538,11.2850869376661,13.6281671540303,13.8015184489964,10.3394611725865,6.87305005068289,5.34422716972561,3.36337450032042,2.62612345085398,85.484744158527,0.999999999868664
sea,voc,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,0.000492126855245683,0.000492126855245683,0.000492126856119893,3.48483394254206e-05,3.6052051570111e-05,3.61961680949794e-05,3.65646230907476e-05,3.88228055669482e-05,4.36088993825499e-05,4.87860286800205e-05,5.07203614880745e-05,4.91161957001532e-05,4.47775892637873e-05,3.80062108566838e-05,3.46275830004168e-05,0.000492126856119893,0.999999998223609
sea,voc,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,1062.3483880325,1062.3483880325,1062.34838805177,68.3594338760074,73.1755730028161,77.8239116951832,89.8060852397317,105.18755526833,115.901822897137,114.673719298515,99.9135824896491,88.2624209165259,84.743561877468,75.8700148474942,68.6307066429129,1062.34838805177,0.99999999998186
sea,voc,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.353370483910348,0.353370483910348,0.353370483732988,0.0294472647103703,0.0294472868230287,0.0294473708132728,0.0294475198641067,0.0294476694725745,0.0294477774615416,0.0294478156807827,0.0294477836009719,0.0294476963977104,0.0294475715967337,0.0294474175772166,0.0294473097346781,0.353370483732988,1.00000000050191
sea,voc,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,2.13824169286171,2.13824169286171,2.1382416915946,0.221844378348123,0.278176889939914,0.269661238404751,0.176515705345651,0.0918755283913129,0.0649634982812017,0.0671717319060576,0.161217914454255,0.216739280403544,0.189219564121458,0.202370526911068,0.198485435087264,2.1382416915946,1.0000000005926
sea,voc,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,2.35253667581438,2.35253667581438,2.35253666611061,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,0.196044722175884,2.35253666611061,1.00000000412481
sea,voc,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,voc,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
