Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,t,emis_t_ncfile
sea,co,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,11,0.00186309362834436
sea,co,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,12,0.00185021729157597
sea,co,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,1,0.0189970575729603
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,18033.3766684846
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,18575.1969542407
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,19753.2524272686
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,18691.6609071721
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,18126.0392062903
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,19266.8171052502
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,18331.6669615243
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,18034.9053079808
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,18968.7117019277
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,19716.3391833313
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,19458.9203416042
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,18623.1111168003
uk,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,225579.997881875
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,681.401410893122
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,704.896088475658
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,737.564186097537
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,714.504437823111
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,700.1772477444
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,722.499840731797
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,693.367845503763
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,679.750723220128
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,706.302194263432
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,729.75771086041
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,710.987047685837
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,687.063622088502
ie,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,8468.27235538769
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,0.0439795860174854
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,0.045335041259932
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,0.0480745095983366
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,0.045677789950787
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,0.0443777944601607
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,0.0469255855841766
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,0.044714892290358
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,0.0439640519607565
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,0.0461429424622111
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,0.0479121913776908
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,0.0471824278029089
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,0.0452304135487793
sea,co,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,0.549517226313583
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,40144.6131496118
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,38778.1426711941
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,33716.3557530253
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,24717.3688304715
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,14101.5545587497
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,4829.23974462779
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,1429.18256057399
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,1439.49108371711
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,6059.97820282892
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,16535.6068080794
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,30475.8705721044
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,38071.6278650995
uk,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,250299.031800082
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,10244.5539411355
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,9884.12930476706
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,8585.60329779515
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,6277.28884493783
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,3580.428420433
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,1237.44834597725
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,348.826693213954
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,390.842719154553
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,1627.68261152217
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,4268.49172516854
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,7712.72384142519
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,9666.75941140788
ie,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,63824.7791569381
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,0.310547098044935
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,0.299676830321459
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,0.260346298764034
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,0.190429548173142
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,0.108620847893917
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,0.0374872646671633
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,0.0106492916384582
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,0.0117365895897876
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,0.0489562354127884
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,0.129161773827718
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,0.234103709237843
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,0.293263027062039
sea,co,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,1.93497851463329
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
uk,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
ie,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
sea,co,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,147.546948106573
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,147.517797208816
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,147.475692363371
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,147.425906232267
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,147.396210943104
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,147.3954662482
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,147.415587804843
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,147.450706175418
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,147.492470365156
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,147.529510963466
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,147.553754257625
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,147.558554615442
uk,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,1769.75860528428
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,13.2739816645264
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,13.2658773515127
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,13.2551408319546
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,13.2423302405743
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,13.2345325788185
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,13.2346829259282
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,13.2415224305232
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,13.254139180068
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,13.2676209249644
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,13.2764839262379
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,13.2793198590298
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,13.2781623989679
ie,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,159.103794313106
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,9.12549586473688e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,9.12369281422798e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,9.12108890815944e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,9.11800960921028e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,9.11617306655899e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,9.11612708023313e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,9.11737150772751e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,9.11954340381271e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,9.12212655066469e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,9.12441730633873e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,9.12591686983433e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,9.12621355837473e-05
sea,co,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,0.00109456176539879
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,16063.7420662179
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,16478.8773814683
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,16789.2345973928
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,16878.1227326229
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,17341.3285613365
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,18134.7850141468
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,18214.6468401649
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,18241.7911117924
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,18194.0341127153
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,17846.5246019889
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,17256.7229699642
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,16400.350280152
uk,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,207840.160269963
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,1339.19238728218
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,1373.97301495829
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,1399.68711873359
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,1406.40373991911
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,1444.82598348898
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,1511.45340028843
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,1518.16881787191
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,1520.65362092498
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,1516.25638881791
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,1487.01959237936
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,1439.44543024235
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,1367.92321725035
ie,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,17325.0027121574
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,0.0296921539520554
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,0.0304594894259935
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,0.0310331516739097
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,0.0311974516735063
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,0.0320536403814913
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,0.0335202622227371
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,0.0336678783423849
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,0.0337180511560291
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,0.0336297772519174
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,0.0329874420567649
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,0.0318972557142843
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,0.030314339317556
sea,co,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,0.38417089316863
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
uk,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,2.91416397045199
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,3.21675982670861
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,3.24377710219576
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,6.37188876745138
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,10.7948323129613
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,13.7663335520322
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,14.2561157653117
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,10.4206604763015
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,6.59624359282274
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,5.02034425087847
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,2.79753410309423
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,2.23934697738919
ie,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,81.638000697599
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,6.69581449244235
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,7.3910827548274
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,7.45315978848954
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,14.6405574982748
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,24.8030637516599
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,31.6306208767044
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,32.7559833748897
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,23.943336789207
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,15.1560529594002
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,11.5351415078857
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,6.4278364490059
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,5.14530140323616
sea,co,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,187.577951646023
uk,co,NetCDF_output,2022,2024,sec08,H_Aviation,8,Aviation,month,1,0
uk,co,NetCDF_output,2022,2024,sec08,H_Aviation,8,Aviation,month,2,0
