Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,t,emis_t_ncfile
ie,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,726.568612619274
ie,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,707.039482387175
ie,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,8598.73897016341
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,0.0581070152225038
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,0.0598845059503219
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,0.0632704841391387
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,0.0606950628762206
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,0.059410241340629
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,0.0625839976146381
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,0.0601322372867799
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,0.0594075253166011
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,0.0619174978019146
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,0.0637494544516812
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,0.062641939893183
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,0.0598443792014223
sea,nox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,0.731644341095034
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,11038.7809154143
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,10650.4277189792
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,9254.7541849472
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,6841.24416858882
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,4044.57350415553
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,1600.96519532799
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,670.651009322321
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,702.702629078495
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,1971.59246073069
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,4732.90147630113
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,8388.78519143511
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,10443.2564037587
uk,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,70340.6348580402
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,1100.07902235697
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,1064.61485453353
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,922.794915150416
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,683.341545577887
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,404.618197532361
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,158.707317627674
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,71.4546456870773
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,74.2636018716185
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,196.710320098717
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,471.179055809505
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,835.631609290123
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,1038.90464146892
ie,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,7022.2997270048
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,0.172943921501428
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,0.167137787386309
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,0.145037038165356
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,0.107316398630246
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,0.0634995126756621
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,0.0250102056586456
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,0.0109040366711497
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,0.011373092832855
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,0.0309085499161483
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,0.0741086512784932
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,0.131395675879503
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,0.163456908135231
sea,nox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,1.10309177873103
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
uk,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
ie,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
sea,nox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,4.84744678409784
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,4.84674961044015
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,4.84589931500543
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,4.84473568514019
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,4.84334971967478
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,4.84213842411332
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,4.8420662854282
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,4.84307523638083
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,4.84462731240614
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,4.84612401972436
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,4.84729607635287
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,4.84770140193979
uk,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,58.1412098707039
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,0.433648926574726
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,0.433451489996223
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,0.433248919197276
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,0.433052860327145
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,0.432880429121965
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,0.432743638152218
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,0.432744823000391
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,0.432915029214186
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,0.433190843781816
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,0.433461023768459
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,0.433661321743699
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,0.433728483511629
ie,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,5.19872778838973
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,2.99805286374522e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,2.99762166378059e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,2.99709578754914e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,2.9963761321028e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,2.99551889426652e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,2.99476975129664e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,2.99472518250354e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,2.99534913850152e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,2.99630907463211e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,2.99723477681368e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,2.99795966540728e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,2.99821034843717e-06
sea,nox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,3.59592232790362e-05
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,15197.680395456
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,15716.901935991
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,15907.2551670546
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,15730.516910309
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,16083.8007009996
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,16901.4624546571
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,16849.2706007987
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,16858.0225583928
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,17034.008181727
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,16997.1232128339
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,16568.780661556
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,15583.0489311182
uk,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,195427.871710894
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,1956.91222643625
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,2023.74993190374
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,2049.12649877339
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,2026.02279515388
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,2070.83799817845
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,2176.10721039488
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,2169.05446757642
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,2171.09607020143
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,2194.61789926344
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,2189.34028881763
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,2133.29040369668
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,2006.46105955661
ie,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,25166.6168499528
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,0.00647317658467728
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,0.00669432957511162
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,0.00677540710466928
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,0.00670012877753834
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,0.00685060374007662
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,0.00719887195737101
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,0.00717664158219122
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,0.00718036922671672
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,0.00725532729074985
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,0.00723961672883888
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,0.00705717212122181
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,0.00663731749227736
sea,nox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,0.08323896218144
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
uk,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,80.7689968314173
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,87.8433248628356
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,94.4870196220872
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,108.664180955199
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,128.753290865256
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,138.373784867951
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,119.601697519685
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,103.185238255574
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,92.8174628508067
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,80.1956354249561
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,69.8396012147059
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,72.2819087134982
ie,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,1176.81214198397
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,185.581260790156
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,201.835798361436
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,217.100879070538
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,249.675451089652
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,295.833784980994
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,317.93859549622
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,274.806357126901
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,237.086596827915
sea,nox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,213.264772821536
