Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,t,emis_t_ncfile
uk,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,2499.58192521875
uk,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,3108.58918543914
uk,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,20666.9073217881
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,838.921951429105
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,806.963034097273
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,702.780989379336
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,514.833961901074
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,295.545110606532
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,108.667379374933
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,39.971435876119
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,41.5542252792838
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,138.596487429636
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,352.902362477336
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,634.55283131938
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,794.215391836474
ie,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,5269.50516100647
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,0.0227941641974212
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,0.0219588049932895
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,0.0191024528191406
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,0.0140040576143861
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,0.00805659181432361
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,0.00295454158695918
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,0.00108733601827993
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,0.00112517554063984
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,0.00375122383391613
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,0.00958609553003953
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,0.0172722412543749
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,0.0215834657915366
sea,pm25,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,0.143276150994307
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0.416797350917477
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0.410123882524204
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0.42176543653477
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0.419354702695273
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0.400786991987843
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0.386234108416829
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0.378095709136687
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0.346865967614576
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0.354147294652648
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0.395402684283908
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0.389489093679003
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0.404761799029075
uk,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,4.72382502147229
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0.128067136975005
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0.127817082917318
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0.127692442620173
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0.127614570781589
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0.127550363540649
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0.127483513439074
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0.127454822650179
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0.127576471073553
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0.127831461839378
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0.128104564035311
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0.128295863512903
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0.128273173235357
ie,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,1.53376146662049
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
sea,pm25,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,145.007133070549
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,145.181730827959
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,146.01681718253
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,147.055428638349
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,147.605794564282
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,147.713839099841
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,147.832991764845
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,147.846135146733
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,147.840174380776
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,147.556222888553
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,146.50198037273
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,145.523395418347
uk,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,1761.68164335549
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,10.4279385903606
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,10.4529623607987
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,10.5093858488758
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,10.5692739743082
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,10.6072522052746
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,10.626491543316
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,10.6335353854224
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,10.6355778153209
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,10.6347821541692
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,10.6162796173406
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,10.555610531298
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,10.4728334308254
ie,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,126.74192345731
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,8.82209739074824e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,8.83271967495602e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,8.88352544734516e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,8.9467136717758e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,8.98019751502943e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,8.98677077429966e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,8.99401986771409e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,8.99481954093062e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,8.99445693676171e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,8.97718155101757e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,8.91304239303281e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,8.85350618773373e-05
sea,pm25,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,0.00107179050951345
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,1392.95553600411
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,1439.07270694555
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,1457.58077121281
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,1442.68227997717
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,1473.51679367319
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,1545.18785378343
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,1539.38933424073
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,1538.96948272577
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,1553.92571708721
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,1550.43676267994
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,1512.41694302836
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,1426.37732042797
uk,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,17872.5115017863
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,98.4438019858472
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,101.666781621342
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,102.900895788783
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,101.871491601806
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,104.104813427574
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,109.161730845917
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,108.740431913246
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,108.713154799167
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,109.757463492635
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,109.49926650473
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,106.852158342734
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,100.799836258114
ie,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,1262.51182658189
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,0.000306298023787122
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,0.000316438766617466
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,0.000320508517660301
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,0.000317232470933959
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,0.000324012697348053
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,0.000339772505469682
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,0.000338497461541465
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,0.000338405135238418
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,0.000341693876265481
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,0.00034092668397534
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,0.000332566481006324
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,0.000313647167416775
sea,pm25,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,0.00392999978726039
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
uk,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,1.04146273999341
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,1.24185251563006
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,1.32815156472215
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,1.71007881017993
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,2.22889817808022
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,2.4175112850695
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,2.04662666609078
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,1.65476678465016
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,1.46127659633665
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,1.31368443101786
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,1.06878666929428
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0.937041587137419
ie,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,18.4501378282024
sea,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,2.39294753991365
sea,pm25,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,2.85337901103848
