Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
ie,terrestrial,nh3,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,90.3821889427574,14.6590237949344,14.0935133504001,12.1731188746306,8.91121523773847,5.04650684461287,1.61878896313072,0.431583519001557,0.482042277927133,2.18823903455739,5.98251602799414,10.9733769734434,13.8222640443857,90.3821889427565,1.00000000000001
ie,sea,nh3,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0.00696124215941818,0.00112903898047701,0.00108548332870391,0.000937574419395368,0.000686342385930529,0.000388682290343298,0.000124679232813042,3.32405911267158e-05,3.71269280704583e-05,0.000168538314909512,0.000460773779442812,0.000845170218958769,0.00106459168924675,0.00696124215941818,1
ie,outwith,nh3,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,1336.41540092763,111.536894385086,111.394081600155,111.274036880981,111.199776005653,111.184137816308,111.20109655399,111.238471860814,111.315015383598,111.406747838042,111.491151514281,111.572490677609,111.601500411086,1336.4154009276,1.00000000000002
uk,sea,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0.173842811277743,0.0145088774550441,0.0144903001653764,0.0144746845780036,0.0144650246179895,0.0144629903801342,0.0144651963967907,0.0144700582297252,0.0144800151197585,0.0144919478075702,0.0145029271575158,0.0145135078712748,0.0145172814985603,0.173842811277743,1
uk,outwith,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,11.9599888745,0.997787063488036,0.997343645490674,0.996712109243675,0.995998105569655,0.995479354005256,0.995260625796243,0.995459879369475,0.996092043479437,0.99680486218926,0.99734300082976,0.997778762091673,0.997929422946857,11.9599888745,1
ie,sea,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4586.3465800675,354.368891497695,363.635184738794,369.508624780103,369.942293558345,378.56068578481,396.750737271812,403.867545443161,407.020292845724,404.111014256022,394.412446691346,381.810870600234,362.357992599391,4586.34658006744,1.00000000000001
uk,sea,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0.00164792625931567,0.000127328755380507,0.000130658239468102,0.000132768632982335,0.000132924455084967,0.000136021141001548,0.0001425570324743,0.000145114182236826,0.000146247000078429,0.000145201663338188,0.00014171685819131,0.000137188969208915,0.000130199329870246,0.00164792625931567,1
uk,outwith,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,508.339216519316,39.2924594592049,40.3057613868172,40.9825616103876,41.0203698916646,41.9543886007873,43.9694809763173,44.7352571007632,45.0770228270279,44.7973435739369,43.7509676023167,42.2971506272807,40.1564528628048,508.339216519309,1.00000000000001
ie,sea,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,36.9105845511731,2.63332264546964,2.76597445254558,2.95579873557525,3.21437939559834,3.51470549457963,3.70524955067717,3.52692940820077,3.23838294513548,3.06166239513805,2.94589462928068,2.73407675042299,2.61420814855203,36.9105845511756,0.999999999999933
uk,sea,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,5.53402603132827,0.394815640177977,0.414704204999888,0.443164673357074,0.481933826464998,0.526961898218916,0.555530282582898,0.528794636903653,0.485532693012231,0.459036875190697,0.441679744773118,0.409921763431098,0.391949792215825,5.53402603132837,0.999999999999982
uk,outwith,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,33.3662874014441,2.38046081572202,2.50037488300217,2.67197150387256,2.90572224837334,3.17720987325431,3.34945715179728,3.18825999939028,2.92742088420457,2.76766972521739,2.66301842818739,2.47154012166172,2.36318176675974,33.3662874014428,1.00000000000004
ie,terrestrial,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,2.05411908210231,0.155399748090396,0.159455706086327,0.166669237606719,0.172773362308696,0.177074184011298,0.180034939596652,0.178104442752893,0.172630764555501,0.176059476950532,0.182818378086844,0.17280370334622,0.160295138710263,2.05411908210234,0.999999999999983
ie,sea,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,6861.1439119673,571.76184405356,571.761804539759,571.761804077121,571.761881755056,571.762014046041,571.762139242925,571.762189587011,571.762181603282,571.762129321855,571.762052872565,571.761970242002,571.761900625933,6861.14391196711,1.00000000000003
uk,sea,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,0.307665336306162,0.0256387713615715,0.0256387695897067,0.0256387695689614,0.0256387730521717,0.0256387789843237,0.0256387845983646,0.0256387868558791,0.0256387864978755,0.0256387841534867,0.0256387807253708,0.0256387770200757,0.0256387738983741,0.307665336306162,1
uk,outwith,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,117.960142305151,9.83000278010679,9.82998851669082,9.82998233937519,9.8299840713881,9.82999289102068,9.83000585412559,9.83001845462601,9.83003006871665,9.83003909791811,9.83004223967804,9.83003555840523,9.83002043310143,117.960142305153,0.999999999999989
ie,sea,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec10,J_Waste,9,Waste,month,9.82360575963187e-05,8.18633057241034e-06,8.18631869397633e-06,8.18631354956827e-06,8.18631499197172e-06,8.1863223368756e-06,8.18633313242307e-06,8.18634362599734e-06,8.18635329809877e-06,8.18636081752982e-06,8.18636343395675e-06,8.18635786985813e-06,8.18634527365254e-06,9.82360575963187e-05,1
uk,terrestrial,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,226558.664433995,17997.5555861086,26370.7065735427,34438.1007378021,29908.2786929501,17545.5948291897,9380.79794484292,9691.1584078878,14840.3074796718,17468.3582875512,16441.587851803,16609.186375601,15867.0316670427,226558.664433994,1.00000000000001
uk,sea,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,4.82311140863502,0.383142334863977,0.561394798324628,0.733138134333418,0.636704672218056,0.37352073381686,0.199703832572043,0.206310964962414,0.315929017730012,0.37187647780895,0.350017997070295,0.353585931027788,0.33778651390657,4.82311140863501,1
uk,outwith,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,61379.7582939717,9737.70424278909,9685.84420156464,7091.60158904065,2843.81666718995,735.416536375895,1257.9816664464,1235.54090367176,621.269206406539,2537.66035086151,6756.08326847658,9314.60227185391,9562.23738929407,61379.758293971,1.00000000000001
ie,sea,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,66433.9977396042,1714.74786707219,5873.56884637282,11746.7359896856,12651.32719527,8089.53270738433,3642.46494422381,3857.28692746732,6855.80252937179,6751.0416590224,3163.63608200595,1317.27974852798,770.573243200966,66433.9977396052,0.999999999999984
ie,sea,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,25287.7386071361,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,2107.31155059467,25287.738607136,1
uk,sea,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,298.608670717922,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,24.8840558931601,298.608670717921,1
uk,outwith,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nh3,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
