Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,t,emis_t_ncfile
ie,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,9,123.778547501664
ie,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,10,131.977938880336
ie,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,11,207.862220618808
ie,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,12,223.131319043459
ie,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,1,1855.66713349512
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,1,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,2,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,3,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,4,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,5,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,6,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,7,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,8,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,9,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,10,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,11,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,month,12,0
sea,sox,NetCDF_output,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,1,0
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,3500.71931567466
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,3627.57155247355
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,3882.41040722304
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,3693.27146664495
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,3596.1561221284
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,3827.14454167664
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,3638.65832575611
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,3590.34445383992
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,3777.57205251753
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,3908.16314515475
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,3836.27786407779
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,3634.27923401905
uk,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,44512.5684811868
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,142.470796143441
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,145.982756542588
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,152.606478329675
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,147.408874536986
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,144.782497094085
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,150.89272590442
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,145.702599719548
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,144.178833230806
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,149.166591049467
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,152.7276318865
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,150.621866222692
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,145.545840705298
ie,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,1772.08749136551
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,0.00481468831620191
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,0.00497471182458042
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,0.00529241379735623
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,0.00505415524865782
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,0.00493218967631748
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,0.00522108889608575
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,0.00498356097610753
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,0.00492098443365308
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,0.00515545881452795
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,0.00531972284217375
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,0.00522802830475655
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,0.0049777261948023
sea,sox,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,0.0608747293252208
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,6191.25608153579
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,5986.22971410184
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,5184.910797763
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,3785.87626650715
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,2138.63419064103
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,694.383091277606
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,189.087661761827
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,231.219326730025
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,947.098266912229
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,2532.33132492851
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,4681.04855723943
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,5859.20546367888
uk,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,38421.2807430774
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,897.323797375094
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,867.169264737055
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,751.46955680045
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,548.750339817329
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,311.803621016798
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,105.643155062138
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,31.3326661609595
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,32.5441115457856
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,135.284175079622
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,368.25790046658
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,679.46800245132
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,849.645023820417
ie,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,5578.69161433355
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,0.0230884422708186
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,0.0223142802647089
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,0.0193355658946075
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,0.0141193419345882
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,0.00801557870107672
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,0.00269859423575269
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,0.000790783928049876
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,0.000841168338308052
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,0.00348868937071245
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,0.00947054431907191
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,0.0174789174427588
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,0.0218598980261504
sea,sox,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,0.143501804726604
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
uk,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
ie,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
sea,sox,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,67.8718161414457
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,67.834020564732
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,67.7942455082016
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,67.7537858853844
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,67.7278785166632
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,67.7205930273132
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,67.7302950098699
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,67.7529107483031
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,67.7869634361885
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,67.8281358423759
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,67.8683376577067
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,67.8852475473271
uk,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,813.554229885511
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,0.0109137165560061
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,0.0109037610523047
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,0.0108931291639804
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,0.0108861039172405
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,0.010885802997527
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,0.010889675412844
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,0.0108942483998885
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,0.0108997093716059
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,0.0109066163524097
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,0.0109132684113908
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,0.0109171007001352
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,0.0109178528338473
ie,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,0.13082098516918
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,4.19774176521059e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,4.19540422171849e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,4.19294418634308e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,4.19044183104234e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,4.18883953443583e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,4.18838893097018e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,4.18898893030928e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,4.19038768768587e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,4.19249378751374e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,4.19504019646411e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,4.19752664697626e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,4.19857244651212e-05
sea,sox,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,0.000503167701651819
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,32.0891334975832
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,33.2058789483702
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,33.6168850602151
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,33.3013456434483
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,34.0353159737292
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,35.6873114183381
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,35.6263357183975
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,35.6184548113056
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,35.9195637392581
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,35.8191543824371
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,34.9094042726023
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,32.8602216397125
uk,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,412.689005105397
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,3.36641557141983
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,3.48482584766702
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,3.5264291984605
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,3.49241340526227
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,3.57021480354376
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,3.74458130669051
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,3.73816737108438
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,3.73682790290019
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,3.76874733860787
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,3.75821267797795
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,3.66044563202175
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,3.44525274722633
ie,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,43.2925338028624
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,4.21612191958687e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,4.36284865701353e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,4.41684993290892e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,4.37539183284486e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,4.47182660234802e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,4.68887865068268e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,4.68086725291528e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,4.67983176166698e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,4.71939382462594e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,4.70620133885547e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,4.58667116909339e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,4.31743349427194e-06
sea,sox,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,5.42223164368139e-05
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
uk,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,1.73581486219677
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,2.06493052282962
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,2.31265012365429
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,2.56813401181609
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,2.79420523088321
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,2.87279250624274
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,2.66682390991073
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,2.34932039295424
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,2.08049598740754
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,1.86786799938335
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,1.64775712735341
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,1.57049203875301
ie,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,26.531284713385
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,3.9883458475151
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,4.74454807833118
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,5.31372828463373
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,5.90074831296326
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,6.42018746138613
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,6.60075582921994
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,6.12750605883258
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,5.39798479166892
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,4.78031253881843
sea,sox,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,4.29176160205558
