Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
ie,sea,nox,masked,2022,2024,sec02,B_Industry,3,Industry,month,0.0829436519803892,0.00671808053307578,0.00683913706167266,0.00706193650956341,0.00688506719403146,0.00680775014231033,0.00703383140489779,0.00686099006452355,0.00680732326243627,0.00698763861482912,0.00711327754929665,0.00700849906356728,0.00682012058018492,0.0829436519803892,1
ie,outwith,nox,masked,2022,2024,sec02,B_Industry,3,Industry,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,70340.6348600898,11038.780925924,10650.4277160683,9254.75418887163,6841.2441669976,4044.57350456647,1600.9651951456,670.651009370224,702.70262895346,1971.59246007725,4732.90147510179,8388.78518844886,10443.2564005647,70340.6348600899,0.999999999999998
uk,sea,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0.499725910741113,0.0784235863473705,0.075664581372929,0.0657491999456348,0.0486027312485202,0.0287341475115918,0.0113738494371038,0.00476455305121419,0.00499225962251274,0.0140069227365109,0.0336242842390817,0.0595970355776194,0.0741927596510243,0.499725910741113,1
uk,outwith,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7022.29973006565,1100.07902306042,1064.61485506706,922.794915273706,683.341545991012,404.618197750696,158.707317607014,71.4546457756534,74.2636019630453,196.710320279159,471.179056266773,835.631609131094,1038.90464189996,7022.29973006559,1.00000000000001
ie,sea,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0.603365868266367,0.0945203367023299,0.0914732055150842,0.0792878368466775,0.0587136666146679,0.0347653645652546,0.0136363559188732,0.0061394836517026,0.00638083311755794,0.0169016273520811,0.0404843671334816,0.0717986430051593,0.0892641478434974,0.603365868266367,1
ie,outwith,nox,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11.3,0.999525870208189,0.974092975073623,0.987503116144855,0.988497432830487,0.956668455203794,0.922286304404688,0.908047288873059,0.851562072045733,0.863903129808553,0.939886040254804,0.933541652313147,0.974485662839072,11.3,1
ie,terrestrial,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,58.1412098723388,4.84744678453372,4.84674961079032,4.84589931448527,4.84473568729401,4.84334971961292,4.84213842544803,4.84206628424677,4.84307523595925,4.84462731159506,4.84612402059699,4.84729607561747,4.84770140215834,58.1412098723382,1.00000000000001
uk,sea,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,3.59592233427791e-05,2.9980528776408e-06,2.9976216890501e-06,2.99709579709146e-06,2.9963761159884e-06,2.995518921556e-06,2.99476975934378e-06,2.99472514139427e-06,2.99534915867989e-06,2.99630908769687e-06,2.99723477351242e-06,2.9979596670663e-06,2.99821035375884e-06,3.59592233427791e-05,1
uk,outwith,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,5.19872778781985,0.433648926598093,0.433451490030017,0.433248919547689,0.43305286018271,0.432880429121358,0.432743638206433,0.432744822563561,0.432915029110092,0.433190843340603,0.433461023906911,0.433661321783222,0.433728483429324,5.19872778782001,0.999999999999968
ie,sea,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,195427.87170943,15197.6803969539,15716.9019382979,15907.2551687538,15730.5169076154,16083.8007051408,16901.4624565636,16849.2706041685,16858.0225587814,17034.0081805721,16997.1232124961,16568.7806545791,15583.0489255119,195427.871709434,0.999999999999977
uk,sea,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0.0832389624598369,0.00647317671206843,0.00669432972371542,0.00677540723464284,0.00670012877330854,0.0068506036083598,0.00719887182228539,0.00717664164803108,0.00718036938458742,0.00725532727282309,0.00723961678871348,0.0070571720341014,0.00663731745720004,0.0832389624598369,1
uk,outwith,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,25166.6168518617,1956.91222763229,2023.74993005262,2049.12649927917,2026.02279555195,2070.83799755411,2176.10721077987,2169.05446768092,2171.09606970758,2194.61789964831,2189.34028853795,2133.29040521111,2006.46106022573,25166.6168518616,1
ie,sea,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,1176.81214210143,80.76899681319,87.8433249370657,94.4870196353556,108.664180937238,128.753290859952,138.373784773122,119.601697591685,103.185238224146,92.8174628837883,80.1956354897261,69.8396012216526,72.2819087345051,1176.81214210143,1
ie,sea,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,2703.93702347003,185.581260609469,201.835798649968,217.100879137056,249.675450693917,295.83378484534,317.93859558382,274.806357462066,237.086596856169,213.26477297207,184.263860104432,160.469013440325,166.080653115375,2703.93702347001,1.00000000000001
ie,outwith,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,1395.5908610667,95.7845944797361,104.174096359141,112.0529066407,128.865714769486,152.689549697836,164.098569798696,141.836602593989,122.36819311319,110.072966035774,95.104640734795,82.8233374882058,85.7196893551758,1395.59086106673,0.999999999999984
uk,terrestrial,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,1353.83943624968,96.0145659361697,100.836883713931,102.350713249554,104.093686554218,110.118982504034,120.887429411982,130.704804439061,134.775369175277,131.080446846127,120.69560827505,105.93122388599,96.349722258287,1353.83943624968,1
ie,sea,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0.00690214632080067,0.000489501609478444,0.000514086757477757,0.000521804565572169,0.000530690594786509,0.000561408767974727,0.000616308480759222,0.000666359437400566,0.000687111996873557,0.000668274538104861,0.000615330537940395,0.000540058730471014,0.000491210303961448,0.00690214632080067,1
ie,outwith,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,83282.2286429317,5745.3558710875,6256.0249176461,6789.9014340602,7491.18062874296,8462.50641681958,9010.32041858742,7956.05158160341,6885.69893395287,6681.70046549746,6635.9286971355,5859.6948946679,5507.86438313169,83282.2286429326,0.99999999999999
uk,sea,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,33537.9369106831,2313.66746392071,2519.31501376174,2734.30826282994,3016.71493915579,3407.86997344155,3628.47587856022,3203.91949579022,2772.88612703892,2690.7354944679,2672.30310253241,2359.7120405579,2218.02911862573,33537.936910683,1
uk,outwith,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,208727.573453479,14399.4007982225,15679.274219754,17017.3117772335,18774.9052879355,21209.3078979712,22582.2765271266,19939.9964189083,17257.405972855,16746.1311666591,16631.4148544454,14685.9650188474,13804.1835135197,208727.573453478,1
ie,terrestrial,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,4930.02257890098,361.385551630477,380.205350239695,404.545443731404,427.430744913974,443.14942755925,447.278522337628,427.858196490825,391.607610442582,412.000963886513,456.49096412476,410.578963765541,367.490839778258,4930.02257890091,1.00000000000001
ie,sea,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,146.427916680276,10.7336087404695,11.2925806028876,12.0155122172472,12.6952346568778,13.1620994462105,13.2847387924805,12.7079305102696,11.6312421769948,12.2369506116169,13.5583599852522,12.1947154064228,10.9149435335472,146.427916680277,0.999999999999998
ie,outwith,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,618.186435566254,45.3149336442525,47.674789818154,50.7268479773565,53.5964865111574,55.5674868951846,56.0852432223213,53.6500856098257,49.1045444449142,51.661712139994,57.2404116744126,51.4834043995885,46.0804892289954,618.186435566157,1.00000000000016
uk,terrestrial,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,3405.72006317915,283.810447624493,283.810201872313,283.809959690422,283.80969774592,283.809479157762,283.809355243317,283.809420751914,283.809702105133,283.81010740146,283.810456793736,283.810627908683,283.810606883951,3405.7200631791,1.00000000000001
uk,sea,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,0.046149387626519,0.00384578829642639,0.00384578496634857,0.00384578168465013,0.00384577813515766,0.00384577517316732,0.00384577349405812,0.00384577438173588,0.00384577819422739,0.00384578368621637,0.00384578842067464,0.00384579073937666,0.00384579045447989,0.046149387626519,1
uk,outwith,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,18.28092024,1.5234377280117,1.52340293153298,1.52337546259974,1.52335611779987,1.52335197984329,1.52336073246791,1.5233769310817,1.52340454003802,1.52343985776664,1.52346905497318,1.52347886039208,1.52346604349289,18.28092024,1
ie,sea,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,24087.3764633048,311.755382392355,1670.92380760927,5317.75589595924,6439.74966474525,3887.83954251549,1109.58830135647,1136.31799330663,1490.11936980071,1232.60729341456,773.310141268389,367.637472213063,349.771598721856,24087.3764633033,1.00000000000006
uk,sea,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,2.79273199322453,0.0361454570112063,0.193729789662231,0.616549795094072,0.746635688801173,0.450762825559198,0.128647582405944,0.131746669016393,0.172767011139872,0.142910616631289,0.0896589122312847,0.0426245229372227,0.0405531227346382,2.79273199322452,1
uk,outwith,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,956.084012244134,152.149645829124,152.096164205882,112.756163827271,45.4915206150576,11.5207981037342,20.0125401705332,19.0598986323163,8.2007732605997,36.4908089303638,102.413071721447,145.720551912339,150.172075035467,956.084012244134,1
ie,sea,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,32856.7535882639,141.409846252455,2118.4873521515,7464.21734604006,9215.10626805385,5600.38804855262,1567.24397474814,1582.84585033888,2141.46801735755,1737.34264058504,912.72662546434,201.923352002332,173.594266717338,32856.7535882641,0.999999999999993
ie,sea,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec13,M_Other,11,Other,month,1774.83863700813,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,147.903219750683,1774.8386370082,0.999999999999961
uk,sea,nox,masked,2022,2024,sec13,M_Other,11,Other,month,0.0134919509307695,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.00112432924423079,0.0134919509307695,1
uk,outwith,nox,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,nox,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
