Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,pmco,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,month,377.995619180708,33.4917006484332,32.7425050734763,31.500076779421,29.5149973330298,28.525173582116,28.3623860359833,27.9326174284482,30.3530423395808,29.7261536386202,29.3019471764938,38.5246432888166,38.020375856289,377.995619180708,1
ie,pmco,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,month,149.07689836514,13.7484298831458,13.4388867238247,12.5185863098294,10.9644646356221,10.2574947711624,10.2602341610877,9.92704989395996,11.4619354609924,11.0534411041805,10.9916660452222,17.5104216306813,16.9442877454316,149.07689836514,1
sea,pmco,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,month,0.00819181262723376,0.000725822529038964,0.00070958617745232,0.000682660627865961,0.000639640555542813,0.000618189379153329,0.00061466149415072,0.000605347672171486,0.000657802426523563,0.000644216674425279,0.000635023393665797,0.000834895018193654,0.000823966679049871,0.00819181262723376,1
ow,pmco,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,grouped,2022,2024,sec02,B_Industry,3,Industry,month,37518.2351046346,2930.18311199393,3038.98513611336,3248.04995318447,3102.25566905115,3032.13342427049,3227.59827352982,3086.37977151329,3044.31072717241,3200.81803955192,3318.0009934303,3240.47839888142,3049.04160594203,37518.2351046346,1
ie,pmco,grouped,2022,2024,sec02,B_Industry,3,Industry,month,6891.22445951166,572.641294198012,577.304177408788,589.248348788728,582.226031144023,574.490481111876,578.12245478273,567.255209695638,556.157963654054,565.567166583785,581.488659059331,574.938886258426,571.783786826263,6891.22445951166,1
sea,pmco,grouped,2022,2024,sec02,B_Industry,3,Industry,month,10.3691706567192,0.809851616061106,0.839914448161305,0.897682123314683,0.85739766639559,0.838020029908074,0.892026133279739,0.853004015075108,0.841375450837085,0.88462094636018,0.917004847188345,0.895583175636575,0.842690204501366,10.3691706567192,1
ow,pmco,grouped,2022,2024,sec02,B_Industry,3,Industry,month,0.00202722757044409,0.000168456886928227,0.00016982859168958,0.000173342271104579,0.000171276479165654,0.000169000871922001,0.000170069308627831,0.000166872434257429,0.00016360789930233,0.000166375853779381,0.000171059562559825,0.000169132781611075,0.000168204629496173,0.00202722757044409,1
uk,pmco,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,585.290001385551,93.3382766559745,90.1198429827176,78.1032248170603,57.1782025343207,32.8922067712236,11.8875162636778,4.38572144736812,4.84554913744933,15.2635890623633,38.5853836600653,70.4458696197523,88.2446184335785,585.290001385551,1
ie,pmco,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,42.9314706853497,6.85073089452803,6.60327501877047,5.70810456772177,4.19736377133179,2.43198630294902,0.871348415242874,0.311800608166211,0.329030356725166,1.12183184462851,2.87403814531551,5.167673624409,6.46428713556134,42.9314706853497,1
