Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,pmco,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_UK_Other,month,245.294731538738,245.294731538737,245.29473128132,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,20.4412276067767,245.29473128132,1.00000000104942
uk,pmco,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_UK_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_UK_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_UK_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_UK_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_UK_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,pmco,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_UK_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_IE_PublicPower,month,149.07689836514,149.07689836514,149.076897600637,13.7484300017168,13.4388868189708,12.5185862466678,10.9644645293956,10.2574947738867,10.2602341444945,9.92704980802591,11.461935397987,11.0534409394677,10.991665921174,17.5104215546962,16.9442874641536,149.076897600637,1.00000000512825
ie,pmco,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_IE_Industry,month,6891.22445951166,6891.22445951164,6891.22445774889,572.641294030601,577.304177867191,589.248348471269,582.226030924739,574.490481306647,578.122454339972,567.255209342524,556.15796353761,565.567166359204,581.488658936298,574.938886009048,571.783786623785,6891.22445774889,1.0000000002558
ie,pmco,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_IE_OtherStationaryComb,month,42.9314706853497,42.9314706853498,42.9314706867697,6.85073089165249,6.60327502333671,5.70810457400351,4.19736376906897,2.43198630274262,0.871348414807487,0.311800608219166,0.329030356676904,1.12183184415509,2.87403814395458,5.16767362348002,6.46428713467209,42.9314706867697,0.999999999966925
ie,pmco,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_IE_Fugitive,month,13.8038531126068,13.8038531126068,13.8038532715291,1.15744620375335,1.15830528922379,1.15732106566429,1.15444884262979,1.15029093064368,1.1455153003335,1.14190992340446,1.14069032296538,1.14299787767231,1.14757257699966,1.15206455625594,1.15529038198292,13.8038532715291,0.999999988487108
ie,pmco,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_IE_Solvents,month,25.41840757186,25.41840757186,25.418407568869,2.07500322444821,2.08482161362051,2.10300770091897,2.12202360553528,2.13551256885987,2.1424740663866,2.14073636352745,2.13851858958225,2.14163359809393,2.13820314989275,2.11150864691749,2.08496444108573,25.418407568869,1.00000000011767
ie,pmco,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_IE_RoadTransport,month,867.778885705755,867.77888570576,867.778885677661,67.7116226875542,69.9037614107935,70.7583411097696,70.0561010142101,71.5657847044041,74.9990710968692,74.6865196952466,74.6192712392782,75.3526320365674,75.2687372191415,73.5042204059375,69.352823057889,867.778885677661,1.00000000003237
ie,pmco,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_IE_Shipping,month,3.24178393231016,3.24178393231016,3.24178393231321,0.178424985672493,0.208718645303448,0.237745545926221,0.304466199442592,0.386593812957301,0.418336151107969,0.353901404087509,0.294280204528702,0.261140347800981,0.229404379669933,0.196060772627074,0.172711483188991,3.24178393231321,0.999999999999059
ie,pmco,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_IE_Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_IE_Offroad,month,1.97073781727671,1.97073781727671,1.97073781750259,0.148900255229513,0.15265416033154,0.159136074825768,0.164820680624838,0.170066802307686,0.174255010711322,0.171378332985967,0.165089965837411,0.169210399234266,0.176611921413814,0.165480362674796,0.153133851325666,1.97073781750259,0.999999999885387
ie,pmco,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_IE_Waste,month,0.127300243499972,0.127300243499974,0.127300243662698,0.0106083630458523,0.0106083625016276,0.0106083602381017,0.0106083557541018,0.0106083504460177,0.0106083458491398,0.0106083437819945,0.0106083442000395,0.0106083471884732,0.0106083520125193,0.0106083573806397,0.0106083612641907,0.127300243662698,0.999999998721718
ie,pmco,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_IE_AgriLivestock,month,1137.80574562877,1137.80574562877,1137.80574555822,120.76399598781,121.513956854654,107.108153983603,82.5902135018291,70.1393023227464,72.9933349420553,72.9429455000306,69.4673623855621,79.7242295360974,103.052465441925,118.058927995296,119.450857106608,1137.80574555822,1.00000000006201
ie,pmco,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_IE_AgriOther,month,1109.66600719676,1109.66600719676,1109.66600716633,1.83015551533143,52.6607704379651,313.612234082839,406.617876740418,230.862112716233,33.8364675453692,35.5739701145345,21.8304115285995,1.83015551533143,7.96751930243425,1.83015551533143,1.21417815194025,1109.66600716633,1.00000000002742
ie,pmco,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_IE_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_IE_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_IE_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_IE_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_IE_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_IE_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pmco,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_IE_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_SEA_PublicPower,month,0.00819181262723376,0.00819181262723376,0.00819181265478619,0.000725822534150211,0.000709586172888521,0.00068266062407929,0.000639640556983068,0.000618189380475087,0.000614661496456392,0.000605347671807976,0.000657802430396259,0.000644216675482312,0.000635023397080659,0.000834895038678951,0.000823966676307464,0.00819181265478619,0.999999996636589
sea,pmco,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_SEA_Industry,month,10.3691706567192,10.3691706567192,10.3691706393003,0.809851625312448,0.839914444078571,0.897682129492591,0.857397687205449,0.838020012690382,0.892026138742899,0.853004004243631,0.841375457792851,0.884620940860081,0.917004842553513,0.895583166383946,0.842690189943967,10.3691706393003,1.00000000167987
sea,pmco,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_SEA_OtherStationaryComb,month,0.00539827621992366,0.00539827621992366,0.00539827619349788,0.000861227656235608,0.000830628427078216,0.000718691634788649,0.00052763400440442,0.000304925719561218,0.000109592506916513,3.96552630754441e-05,4.25702672594976e-05,0.000140959612941863,0.000359400711356055,0.00064977325616976,0.000813217133710633,0.00539827619349788,1.00000000489523
sea,pmco,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_SEA_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,0.000604468960459963,0.000604468960459963,0.000604468957249083,4.93698991022029e-05,4.95393604182937e-05,4.99996681924131e-05,5.04587191585415e-05,5.07610163253958e-05,5.09223495441802e-05,5.08878040363925e-05,5.09118563059019e-05,5.09806316699724e-05,5.08080081544904e-05,5.02001350355386e-05,4.96295093057597e-05,0.000604468957249083,1.0000000053119
sea,pmco,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,0.000415523040246538,0.000415523040246538,0.000415523041582617,3.24378620401612e-05,3.34848608607372e-05,3.38799099635911e-05,3.35374352771617e-05,3.42655394365392e-05,3.59078099942817e-05,3.57426406109203e-05,3.57271402788018e-05,3.60926124032962e-05,3.60401945542488e-05,3.51927884524247e-05,3.3214247710453e-05,0.000415523041582617,0.999999996784586
sea,pmco,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,7.44857494909087,7.44857494909092,7.448574950153,0.409963127373549,0.479568196057639,0.54626266127145,0.699565224370829,0.88826801903406,0.961201684790978,0.813151398039127,0.676161090607712,0.600016377137082,0.527097348476494,0.450484483689,0.39683533930508,7.448574950153,0.999999999857405
sea,pmco,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,32.3933305284934,32.3933305284934,32.3933305263613,2.21349095827931,2.40296308018738,2.60916311074173,2.91239189373861,3.22994705001641,3.36609610330604,3.13680391112612,2.87041497071988,2.72449523351216,2.56051574720508,2.24439046738824,2.12265800014037,32.3933305263613,1.00000000006582
sea,pmco,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.0040833766420893,0.0040833766420893,0.00408337665025904,0.000340182376829645,0.000340250623333205,0.000340335422423621,0.00034041992013556,0.000340451163639344,0.000340417569610452,0.000340349411482421,0.000340273776030742,0.000340212122916128,0.000340173612409345,0.000340155867830205,0.000340154783618374,0.00408337665025904,0.999999997999267
sea,pmco,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,0.119871814894701,0.119871814894701,0.119871814543219,0.00658491843578091,0.0099035045891398,0.0211328177187511,0.0240034719513602,0.0151137706934037,0.0060853420710778,0.00613527989968787,0.00527552143659804,0.00473299964260043,0.0066616941053077,0.00697197651569681,0.00727051748381413,0.119871814543219,1.00000000293215
sea,pmco,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,0.000242803245053386,0.000242803245053386,0.000242803243879791,4.00451762472276e-07,1.15225714045764e-05,6.86207080775603e-05,8.89710410589828e-05,5.05143615576742e-05,7.40367307194845e-06,7.78385134037052e-06,4.77665783993331e-06,4.00451762472276e-07,1.74335295755057e-06,4.00451762472276e-07,2.65671283777857e-07,0.000242803243879791,1.00000000483352
sea,pmco,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,7.77460833576003e-05,7.77460833576003e-05,7.77460829795018e-05,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,6.47884024829182e-06,7.77460829795018e-05,1.00000000486325
sea,pmco,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pmco,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
