Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,sox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_UK_AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_UK_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_UK_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_UK_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_UK_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_UK_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_UK_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_UK_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_UK_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_IE_PublicPower,month,1855.66713665774,1855.66713665774,1855.66713349512,229.962652350732,244.303056715158,185.695905282271,116.703142422535,91.6833708899503,93.5448791287272,91.4078753942886,115.616225267186,123.778547501664,131.977938880336,207.862220618808,223.131319043459,1855.66713349512,1.00000000170431
ie,sox,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_IE_Industry,month,1772.08749287731,1772.08749287731,1772.08749136551,142.470796143441,145.982756542588,152.606478329675,147.408874536986,144.782497094085,150.89272590442,145.702599719548,144.178833230806,149.166591049467,152.7276318865,150.621866222692,145.545840705298,1772.08749136551,1.00000000085312
ie,sox,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_IE_OtherStationaryComb,month,5578.69161460418,5578.69161460414,5578.69161433355,897.323797375094,867.169264737055,751.46955680045,548.750339817329,311.803621016798,105.643155062138,31.3326661609595,32.5441115457856,135.284175079622,368.25790046658,679.46800245132,849.645023820417,5578.69161433355,1.00000000004851
ie,sox,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_IE_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_IE_Solvents,month,0.130820985139999,0.13082098514,0.13082098516918,0.0109137165560061,0.0109037610523047,0.0108931291639804,0.0108861039172405,0.010885802997527,0.010889675412844,0.0108942483998885,0.0108997093716059,0.0109066163524097,0.0109132684113908,0.0109171007001352,0.0109178528338473,0.13082098516918,0.999999999776937
ie,sox,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_IE_RoadTransport,month,43.2925338126077,43.2925338126076,43.2925338028623,3.36641557141983,3.48482584766702,3.5264291984605,3.49241340526227,3.57021480354376,3.74458130669051,3.73816737108438,3.73682790290019,3.76874733860787,3.75821267797795,3.66044563202175,3.44525274722633,43.2925338028623,1.0000000002251
ie,sox,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_IE_Shipping,month,26.5312847109756,26.5312847109756,26.531284713385,1.73581486219677,2.06493052282962,2.31265012365429,2.56813401181609,2.79420523088321,2.87279250624274,2.66682390991073,2.34932039295424,2.08049598740754,1.86786799938335,1.64775712735341,1.57049203875301,26.531284713385,0.999999999909186
ie,sox,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_IE_Aviation,month,81.7651108741742,81.7651108741741,81.7651109815024,5.87912214538369,5.96210261216506,6.07849132034518,6.19799682800557,6.51406259058953,7.14937936121337,7.81302513994125,8.22201118634133,8.03075918933175,7.33231833561419,6.54590452829648,6.03993774427502,81.7651109815024,0.999999998687359
ie,sox,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_IE_Offroad,month,3.27428911400819,3.27428911400819,3.27428910959678,0.226963691582702,0.253288053562829,0.271289070463879,0.293703438598112,0.321505078716748,0.329882444905742,0.284505365947289,0.226112911223556,0.25622337918501,0.320593724134172,0.267661085354484,0.222560865922256,3.27428910959678,1.00000000134729
ie,sox,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_IE_Waste,month,1.642474944,1.642474944,1.64247493415633,0.136872000210587,0.136871861438976,0.136872013016728,0.136872394754846,0.136872970796048,0.136873623673637,0.136873990044478,0.13687396885598,0.136873668727731,0.136873270924298,0.136872812000547,0.13687235971247,1.64247493415633,1.0000000059932
ie,sox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_IE_AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_IE_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_IE_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_IE_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_IE_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_IE_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_IE_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_IE_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_IE_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_SEA_PublicPower,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_SEA_Industry,month,0.0608747295610139,0.0608747295610139,0.0608747293252208,0.00481468831620191,0.00497471182458042,0.00529241379735623,0.00505415524865782,0.00493218967631748,0.00522108889608575,0.00498356097610753,0.00492098443365308,0.00515545881452795,0.00531972284217375,0.00522802830475655,0.0049777261948023,0.0608747293252208,1.00000000387342
sea,sox,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_SEA_OtherStationaryComb,month,0.143501804920495,0.143501804920495,0.143501804726604,0.0230884422708186,0.0223142802647089,0.0193355658946075,0.0141193419345882,0.00801557870107672,0.00269859423575269,0.000790783928049876,0.000841168338308052,0.00348868937071245,0.00947054431907191,0.0174789174427588,0.0218598980261504,0.143501804726604,1.00000000135114
sea,sox,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_SEA_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,0.000503167700441831,0.000503167700441831,0.000503167701651819,4.19774176521059e-05,4.19540422171849e-05,4.19294418634308e-05,4.19044183104234e-05,4.18883953443583e-05,4.18838893097018e-05,4.18898893030928e-05,4.19038768768587e-05,4.19249378751374e-05,4.19504019646411e-05,4.19752664697626e-05,4.19857244651212e-05,0.000503167701651819,0.99999999759526
sea,sox,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,5.42223163997564e-05,5.42223163997564e-05,5.42223164368139e-05,4.21612191958687e-06,4.36284865701353e-06,4.41684993290892e-06,4.37539183284486e-06,4.47182660234802e-06,4.68887865068268e-06,4.68086725291528e-06,4.67983176166698e-06,4.71939382462594e-06,4.70620133885547e-06,4.58667116909339e-06,4.31743349427194e-06,5.42223164368139e-05,0.999999999316565
sea,sox,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,60.9603832369378,60.9603832369382,60.9603832401601,3.9883458475151,4.74454807833118,5.31372828463373,5.90074831296326,6.42018746138613,6.60075582921994,6.12750605883258,5.39798479166892,4.78031253881843,4.29176160205558,3.7860174128468,3.60848702188848,60.9603832401601,0.99999999994714
sea,sox,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,0.000397281825900902,0.000397281825900902,0.000397281826175956,2.85655873442769e-05,2.8968774305119e-05,2.95342853403203e-05,3.01149407740293e-05,3.16506466350288e-05,3.47375357159559e-05,3.79620703507382e-05,3.99492593445572e-05,3.90200008301344e-05,3.56264036444022e-05,3.18053610503088e-05,2.93469608410851e-05,0.000397281826175956,0.999999999307659
sea,sox,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,4081.88499122009,4081.88499122007,4081.8849924633,281.607452307204,317.732762079764,344.571729942791,375.092576078711,406.906934636142,421.964945642641,398.231406865518,369.54222059987,340.465078963794,302.841257140388,264.943615402436,257.985012804038,4081.8849924633,0.999999999695433
sea,sox,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.0319963968616289,0.0319963968616289,0.0319963968319144,0.00266637351592181,0.00266637194170016,0.00266636941466913,0.00266636626520267,0.0026663632816053,0.00266636062247017,0.00266635934963233,0.00266636005255805,0.00266636279764043,0.00266636657386243,0.00266637021002225,0.00266637280662962,0.0319963968319144,1.00000000092868
sea,sox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,sox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
