Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
ie,pm25,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_IE_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_IE_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_IE_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_IE_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_IE_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_IE_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,pm25,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_IE_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_SEA_PublicPower,month,0.0427465295173754,0.0427465295173754,0.042746529525175,0.00372749474990997,0.0035615177694126,0.00350748747587204,0.00339392604291788,0.00328772515786113,0.00322002615212114,0.00318810865064734,0.00343353128118906,0.00333467677410226,0.00332491046719952,0.00442028046745691,0.00434684453648515,0.042746529525175,0.999999999817539
sea,pm25,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_SEA_Industry,month,2.97619330924442,2.97619330924442,2.97619332417155,0.232228966118061,0.240674826110734,0.257684995190346,0.245782014543316,0.240178519267054,0.256404535259762,0.245006363962389,0.241892234268668,0.25439562434326,0.263197208540724,0.256907413094766,0.24184062347247,2.97619332417155,0.999999994984491
sea,pm25,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_SEA_OtherStationaryComb,month,0.143276151115499,0.143276151115499,0.143276150994307,0.0227941641974212,0.0219588049932895,0.0191024528191406,0.0140040576143861,0.00805659181432361,0.00295454158695918,0.00108733601827993,0.00112517554063984,0.00375122383391613,0.00958609553003953,0.0172722412543749,0.0215834657915366,0.143276150994307,1.00000000084586
sea,pm25,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_SEA_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,0.0010717905116926,0.0010717905116926,0.00107179050951345,8.82209739074824e-05,8.83271967495602e-05,8.88352544734516e-05,8.9467136717758e-05,8.98019751502943e-05,8.98677077429966e-05,8.99401986771409e-05,8.99481954093062e-05,8.99445693676171e-05,8.97718155101757e-05,8.91304239303281e-05,8.85350618773373e-05,0.00107179050951345,1.00000000203319
sea,pm25,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,0.00392999977469641,0.00392999977469641,0.00392999978726039,0.000306298023787122,0.000316438766617466,0.000320508517660301,0.000317232470933959,0.000324012697348053,0.000339772505469682,0.000338497461541465,0.000338405135238418,0.000341693876265481,0.00034092668397534,0.000332566481006324,0.000313647167416775,0.00392999978726039,0.999999996803058
sea,pm25,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,42.3925026148209,42.3925026148209,42.3925026138213,2.39294753991365,2.85337901103848,3.05166656369387,3.92921294954201,5.1212935451651,5.55466600940501,4.70249203778423,3.80212364373752,3.35754521357714,3.01842572660323,2.45572917138707,2.15302120197402,42.3925026138213,1.00000000002358
sea,pm25,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,4.77430410651854e-05,4.77430410651854e-05,4.77430406967084e-05,3.50868744280835e-06,3.5079261422339e-06,3.50544197753584e-06,3.57130499503613e-06,3.80121445383197e-06,4.22193248123047e-06,4.66684347964416e-06,4.95518836637606e-06,4.75933068319785e-06,4.15858759948619e-06,3.61481844570193e-06,3.47176462962557e-06,4.77430406967084e-05,1.00000000771792
sea,pm25,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,533.459015396265,533.459015396266,533.45901545414,36.5061779073913,39.0374719282304,43.1637321095876,47.916636793446,54.1562654779245,58.2302032969738,51.9578067602789,45.9307039712871,44.0117133176581,41.7091469698163,36.0452292390897,34.7939276824563,533.45901545414,0.999999999891509
sea,pm25,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.0379396122114027,0.0379396122114027,0.037939612070474,0.00316163300824712,0.00316163372927747,0.00316163450561646,0.0031616355684605,0.00316163610294495,0.00316163610433762,0.00316163559699589,0.00316163471322284,0.00316163398949243,0.00316163332162489,0.00316163281146942,0.00316163261878444,0.037939612070474,1.00000000371455
sea,pm25,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,0.0490846007166342,0.0490846007166342,0.0490846007611712,0.00527643120460652,0.00607920419886909,0.00771811845008585,0.0065552627907266,0.00343020712848841,0.00143837825354609,0.001448565205731,0.000959157576359004,0.00162390449468575,0.00393731483846693,0.00521755569042171,0.0054005009291842,0.0490846007611712,0.999999999092649
sea,pm25,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,5.41643974881534e-05,5.41643974881534e-05,5.41643971805356e-05,8.94800544631869e-08,2.62487390512156e-06,1.53243000564629e-05,1.98572728038471e-05,1.13114419306726e-05,1.67333870626507e-06,1.67841639897581e-06,1.02513910293922e-06,8.94800544631869e-08,3.83083637173209e-07,8.94800544631869e-08,1.80904756886396e-08,5.41643971805356e-05,1.00000000567934
sea,pm25,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,0.00104504645046619,0.00104504645046619,0.00104504645969428,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,8.70872049745231e-05,0.00104504645969428,0.999999991169687
sea,pm25,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,pm25,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
