Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,t,emis_t_ncfile
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,213.827308193206
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,201.394009514574
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,194.49776201298
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,207.387153777867
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,196.939739223183
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,193.464635203176
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,204.179753646532
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,213.039227717439
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,210.191418373132
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,201.340707683082
uk,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,2431.63277763195
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,8.48599919602582
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,8.74230602864017
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,9.37397781945992
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,9.06098337004792
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,8.78830291489894
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,9.1833085449755
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,8.918638331926
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,8.80674181600001
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,9.12909673781317
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,9.41969506472551
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,9.25793762123057
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,8.81063533938303
ie,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,107.977622785126
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,1,0.000297188404303247
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,2,0.000306033068872877
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,3,0.00032747963344712
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,4,0.000313540949547803
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,5,0.000303631099716234
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,6,0.000319632026009667
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,7,0.000307882969552933
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,8,0.000303450246747883
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,9,0.000316619680183025
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,10,0.000328037686108493
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,11,0.000322864546717358
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,month,12,0.000308005666533218
sea,nh3,NetCDF_output,2022,2024,sec02,B_Industry,3,Industry,annual,1,0.00375436597773986
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,99.5493440681825
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,96.454300657486
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,83.2354042737163
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,60.5499269147953
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,34.3480613923513
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,11.3885347786368
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,2.86752383225798
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,3.17556611835194
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,14.6993461296865
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,40.3214489702048
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,74.8245298894768
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,93.8631442315454
uk,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,615.277131256691
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,14.6590237895454
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,14.0935133432328
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,12.1731188702504
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,8.91121523846084
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,5.04650684727643
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,1.61878896307788
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,0.4315835194885
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,0.482042277688077
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,2.18823903481295
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,5.98251602270496
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,10.9733769700623
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,13.8222640489068
ie,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,90.3821889255073
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1,0.00122431538920864
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,2,0.00117779757772496
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,3,0.00101723715033586
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,4,0.000744293350948055
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,5,0.000421556045608895
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,6,0.000135578944572501
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,7,3.5985033964181e-05
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,8,4.01661909243956e-05
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,9,0.000182606731115698
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,10,0.000499364534363167
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,11,0.000916783088712236
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,12,0.00115442599707194
sea,nh3,NetCDF_output,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1,0.00755011003455053
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
uk,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
ie,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,1,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,2,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,3,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,4,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,5,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,6,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,7,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,8,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,9,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,10,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,11,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,month,12,0
sea,nh3,NetCDF_output,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,1,0
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,111.536894369421
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,111.394081615779
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,111.274036902804
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,111.199775999491
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,111.184137855762
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,111.201096524696
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,111.238471891591
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,111.315015405924
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,111.406747868319
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,111.491151493977
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,111.572490708751
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,111.601500383066
uk,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,1336.41540101958
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,0.997787063401262
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,0.997343645382998
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,0.996712109784667
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,0.995998106372113
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,0.995479354574002
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,0.995260625375522
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,0.995459878700004
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,0.996092042788135
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,0.996804863104515
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,0.997343002030675
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,0.997778762886099
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,0.997929422823717
ie,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,11.9599888772237
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,1,0.0145088774465959
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,2,0.0144903001386085
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,3,0.0144746845089792
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,4,0.0144650246273965
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,5,0.0144629903288285
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,6,0.014465196451197
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,7,0.0144700582132913
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,8,0.0144800151213259
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,9,0.0144919478385941
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,10,0.0145029272086334
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,11,0.0145135078649669
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,month,12,0.0145172815034161
sea,nh3,NetCDF_output,2022,2024,sec05,E_Solvents,6,Solvents,annual,1,0.173842811251833
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,354.36889150116
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,363.635184802432
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,369.508624771368
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,369.94229367473
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,378.560685759376
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,396.750737230271
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,403.867545400954
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,407.020293001567
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,404.111014179097
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,394.412446688911
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,381.810870621486
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,362.357992672704
uk,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,4586.34658030404
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,39.2924594569558
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,40.3057613827248
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,40.982561596585
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,41.020369890134
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,41.9543886038548
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,43.9694809725888
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,44.7352571008732
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,45.0770228208453
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,44.7973435871602
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,43.7509676024008
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,42.2971506483942
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,40.1564528541643
ie,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,508.339216516681
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,1,0.00012732875762822
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,2,0.000130658239186232
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,3,0.000132768634586
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,4,0.000132924453566829
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,5,0.000136021142253639
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,6,0.000142557033768753
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,7,0.000145114180185146
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,8,0.000146246999463528
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,9,0.000145201665048944
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,10,0.000141716860696306
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,11,0.000137188967727298
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,12,0.000130199332346592
sea,nh3,NetCDF_output,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1,0.00164792626645749
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
uk,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,12,0
ie,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,annual,1,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,1,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,2,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,3,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,4,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,5,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,6,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,7,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,8,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,9,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,10,0
sea,nh3,NetCDF_output,2022,2024,sec07,G_Shipping,8,Shipping,month,11,0
