Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
sea,nh3,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,0.173842811277743,0.173842811277743,0.173842811251833,0.0145088774465959,0.0144903001386085,0.0144746845089792,0.0144650246273965,0.0144629903288285,0.014465196451197,0.0144700582132913,0.0144800151213259,0.0144919478385941,0.0145029272086334,0.0145135078649669,0.0145172815034161,0.173842811251833,1.00000000014904
sea,nh3,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,0.00164792625931567,0.00164792625931567,0.00164792626645749,0.00012732875762822,0.000130658239186232,0.000132768634586,0.000132924453566829,0.000136021142253639,0.000142557033768753,0.000145114180185146,0.000146246999463528,0.000145201665048944,0.000141716860696306,0.000137188967727298,0.000130199332346592,0.00164792626645749,0.99999999566618
sea,nh3,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,5.53402603132837,5.53402603132836,5.53402603045714,0.394815640024896,0.414704204485458,0.443164672920269,0.481933826608223,0.526961898268753,0.555530282536847,0.528794636428844,0.48553269386063,0.459036875341298,0.441679744503582,0.409921763868972,0.391949791609368,5.53402603045714,1.00000000015743
sea,nh3,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.307665336306162,0.307665336306162,0.307665335303071,0.0256387709565047,0.0256387690937316,0.0256387690937316,0.0256387728192955,0.0256387793389941,0.0256387849273274,0.0256387867901253,0.0256387867901076,0.0256387839959693,0.0256387802704232,0.0256387774761855,0.0256387737506749,0.307665335303071,1.00000000326033
sea,nh3,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,4.82311140863501,4.82311140863501,4.8231113977465,0.383142333091537,0.561394792672888,0.733138143209386,0.636704670161793,0.373520733604903,0.19970383387564,0.206310962915764,0.31592901752521,0.371876476510371,0.35001799621327,0.353585925990633,0.337786511975106,4.8231113977465,1.00000000225757
sea,nh3,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,298.608670717921,298.60867071792,298.608672404141,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,24.8840560336784,298.608672404141,0.999999994353078
sea,nh3,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nh3,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
