Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,outwith,co,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,63824.779159426,10244.5539406044,9884.12930672424,8585.60329975267,6277.28884167608,3580.42842254103,1237.44834538692,348.826692914398,390.842719132287,1627.68261116134,4268.49172568001,7712.72384333515,9666.75941051841,63824.7791594269,0.999999999999985
ie,sea,co,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,1.63276096703019,0.262075451245549,0.252855093862314,0.219636293785299,0.160585157276631,0.0915942655902958,0.0316563156766596,0.00892365968123739,0.00999851067957645,0.0416392609456531,0.109196252138576,0.197306353531205,0.247294352617199,1.6327609670302,1
ie,outwith,co,masked,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,58.4899999999999,5.2775979188371,5.10907471105551,5.20321784094471,5.20908615731789,4.98131684504403,4.7309780107068,4.6286888233797,4.23426539018668,4.31676360983793,4.8527851904044,4.83371428127296,5.11251122101211,58.4899999999998,1
ie,terrestrial,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec04,D_Fugitive,5,Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,1769.75860530882,147.546948076212,147.517797141356,147.475692346231,147.425906267508,147.39621093439,147.395466290272,147.41558785594,147.450706160813,147.492470354177,147.529510935132,147.553754233136,147.558554713642,1769.75860530881,1
uk,sea,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0.00109456176901547,9.12549587354302e-05,9.12369294410826e-05,9.12108884324966e-05,9.11800966972658e-05,9.11617307030253e-05,9.11612701549141e-05,9.1173714957525e-05,9.11954349558296e-05,9.12212653087556e-05,9.12441741979663e-05,9.12591682130104e-05,9.12621372181726e-05,0.00109456176901547,1
uk,outwith,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,159.103794333049,13.2739816673953,13.2658773620356,13.2551408231806,13.2423302443166,13.2345325751833,13.2346829306361,13.2415224299841,13.2541391857946,13.267620934365,13.2764839315028,13.279319849517,13.2781623991386,159.10379433305,0.999999999999996
ie,sea,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec05,E_Solvents,6,Solvents,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,207840.160277831,16063.742067252,16478.8773790828,16789.234603317,16878.122735035,17341.3285649831,18134.7850147841,18214.6468414249,18241.7911130695,18194.034107658,17846.524606684,17256.7229669901,16400.3502775454,207840.160277826,1.00000000000002
uk,sea,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0.384170893307517,0.0296921544497875,0.0304594888445272,0.0310331518551761,0.0311974523104918,0.0320536400522563,0.0335202616749174,0.0336678779452303,0.0337180513047582,0.0336297774533238,0.0329874423278904,0.0318972554145795,0.0303143396745784,0.384170893307517,1
uk,outwith,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,17325.0027156239,1339.19238800988,1373.97301682473,1399.68711843973,1406.40373982493,1444.8259855376,1511.45339993034,1518.16881737929,1520.65362188824,1516.25638853698,1487.01959247886,1439.44543031684,1367.92321645652,17325.0027156239,1
ie,sea,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec06,F_RoadTransport,7,RoadTransport,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,81.6380007067834,2.91416396932228,3.21675982436069,3.24377709938761,6.37188876499136,10.7948323248937,13.7663335540893,14.2561157681291,10.4206604773291,6.59624359434439,5.02034425228005,2.79753410208059,2.23934697557547,81.6380007067837,0.999999999999996
ie,sea,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,187.577951609323,6.69581448941273,7.3910827488283,7.4531597848132,14.6405574863643,24.8030637440799,31.6306208737441,32.755983372199,23.9433368018673,15.156052953663,11.5351415157582,6.42783644727223,5.14530139131719,187.577951609319,1.00000000000002
ie,outwith,co,masked,2022,2024,sec07,G_Shipping,8,Shipping,month,96.8151523330956,3.45593015716894,3.81478098089414,3.84682098156422,7.55647340811124,12.8016772446262,16.325604112897,16.9064407239333,12.357943883849,7.82253757911511,5.95366605430204,3.31761787286699,2.65565933376638,96.8151523330945,1.00000000000001
uk,terrestrial,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,971.309955088904,70.6637258077765,71.7460485584055,73.2040784711378,73.859494770041,76.8968552134447,84.8312837191213,93.5716793951016,98.9780645237127,96.8904615760429,87.0320381476661,73.9371402513349,69.699084655118,971.309955088903,1
ie,sea,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0.00461587909694386,0.000335809607591671,0.00034095304397323,0.000347881923638923,0.000350996606421749,0.000365430813038428,0.000403136966973808,0.000444673254631935,0.000470365588962947,0.000460444839403673,0.000413595437322028,0.000351365594871007,0.00033122542011446,0.00461587909694386,1
ie,outwith,co,masked,2022,2024,sec08,H_Aviation,8,Aviation,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,453389.705972351,32275.7685680098,33233.1004821022,35098.429680337,37944.0283943178,40685.4031797774,42593.2651051253,42877.6317066547,40696.0768743872,39108.4694678542,38798.8769243295,36492.2811442995,33586.3744451702,453389.705972365,0.999999999999969
uk,sea,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,2143.58678363887,152.597004349255,157.123185715029,165.942298641067,179.396039902669,192.35701956697,201.377223498188,202.721683861342,192.407483859393,184.901415218163,183.43768881266,172.53230617133,158.793434042811,2143.58678363888,0.999999999999999
uk,outwith,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,10950.5377869248,779.543555246858,802.665604913683,847.718144927799,916.446737203727,982.658051181208,1028.73786691269,1035.6060581715,982.915848600579,944.571010446888,937.09354723639,881.383274339464,811.198087744089,10950.5377869249,0.999999999999997
ie,terrestrial,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,1927.62228574077,144.34098491827,148.016761457721,155.960436517332,162.224685108753,165.331499363209,167.35332882166,167.384530156037,165.116904542157,166.719640313748,169.979823856501,163.73072099752,151.462969687867,1927.62228574077,0.999999999999995
ie,sea,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,15.4422021921904,1.15631713236353,1.18576381647556,1.2494006800494,1.29958364070845,1.32447236203409,1.34066925886727,1.34091921308171,1.32275324068935,1.33559277363554,1.36171013792589,1.31164850988698,1.21337142647257,15.4422021921903,1
ie,outwith,co,masked,2022,2024,sec09,I_Offroad,8,Offroad,month,65.1935785535105,4.88171640697975,5.00603382556455,5.27469465597351,5.48655606971895,5.5916307727077,5.66001050591366,5.66106575758833,5.58437302079907,5.63857870268961,5.74884046582927,5.53749129169963,5.12258707804861,65.1935785535126,0.999999999999967
uk,terrestrial,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,25874.2627452771,2156.17958494554,2156.17793642478,2156.17871090789,2156.18261340955,2156.18870469926,2156.19505562356,2156.19863275768,2156.19915076961,2156.19713449519,2156.19346503725,2156.18839499074,2156.18336121636,25874.2627452774,0.999999999999989
uk,sea,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,0.346328024255842,0.0288605485283346,0.0288605264628196,0.0288605368293075,0.0288605890644454,0.0288606705965972,0.0288607556039695,0.0288608034840496,0.0288608104176601,0.0288607834297465,0.0288607343139082,0.0288606664511366,0.0288605990738677,0.346328024255843,1
uk,outwith,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,147.840969248913,12.3200881241453,12.3200855341091,12.3200824890139,12.3200781997651,12.3200748629322,12.3200734639366,12.3200732828345,12.3200745436519,12.3200781496467,12.3200833480945,12.3200879312347,12.3200893195462,147.84096924891,1.00000000000002
ie,sea,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec10,J_Waste,9,Waste,month,0.000120145674696186,1.0012145533893e-05,1.00121434290529e-05,1.00121409544001e-05,1.00121374686635e-05,1.00121347569253e-05,1.00121336200052e-05,1.00121334728299e-05,1.00121344974559e-05,1.00121374279338e-05,1.00121416525478e-05,1.00121453771206e-05,1.00121465053576e-05,0.000120145674696186,1
uk,terrestrial,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec13,M_Other,11,Other,month,53114.5438633839,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,4426.21198861534,53114.5438633841,0.999999999999995
uk,sea,co,masked,2022,2024,sec13,M_Other,11,Other,month,0.475849084638156,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.039654090386513,0.475849084638156,1
uk,outwith,co,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec13,M_Other,11,Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec14,"",1,PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec15,"",1,PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,terrestrial,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,sea,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,outwith,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,terrestrial,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,sea,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,outwith,co,masked,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
