Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,sec_ncdf,time_res,emis_t_tot_ncinput,emis_t_tot_array,emis_t_tot_ncfile,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,tsum,tot_tres_ratio
uk,nox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_UK_AgriLivestock,month,24087.3764633033,24087.3764633038,24087.3764639481,311.755382390821,1670.92380752187,5317.75589670381,6439.7496655258,3887.83954210031,1109.58830122986,1136.31799337858,1490.11936959923,1232.6072934056,773.310141156984,367.637472200395,349.771598734897,24087.3764639481,0.999999999973228
uk,nox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_UK_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_UK_Other,month,1774.8386370082,1774.83863700814,1774.83862971342,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,147.903219142785,1774.83862971342,1.00000000411011
uk,nox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_UK_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_UK_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_UK_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_UK_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_UK_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
uk,nox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_UK_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_IE_PublicPower,month,7476.3021168652,7476.3021168652,7476.30205549416,713.510226561688,710.936490064254,651.614839097718,557.891092980281,512.527184493607,513.071614398621,507.971858335892,571.02211342426,561.065192313632,562.820689796936,808.302632146515,805.568121880759,7476.30205549416,1.00000000820874
ie,nox,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_IE_Industry,month,8598.73896445594,8598.73896445598,8598.73897016339,696.461034590226,709.010906911462,732.108445397689,713.77247880731,705.757037285673,729.194810499514,711.276410571431,705.712777130693,724.406013340941,737.430960622004,726.568612619274,707.039482387175,8598.73897016339,0.999999999336246
ie,nox,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_IE_OtherStationaryComb,month,7022.29973006559,7022.29973006564,7022.2997270048,1100.07902235697,1064.61485453353,922.794915150416,683.341545577887,404.618197532361,158.707317627674,71.4546456870773,74.2636018716185,196.710320098717,471.179055809505,835.631609290123,1038.90464146892,7022.2997270048,1.00000000043587
ie,nox,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_IE_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_IE_Solvents,month,5.19872778782001,5.19872778782,5.19872778838973,0.433648926574726,0.433451489996223,0.433248919197276,0.433052860327145,0.432880429121965,0.432743638152218,0.432744823000391,0.432915029214186,0.433190843781816,0.433461023768459,0.433661321743699,0.433728483511629,5.19872778838973,0.999999999890412
ie,nox,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_IE_RoadTransport,month,25166.6168518616,25166.6168518615,25166.6168499528,1956.91222643625,2023.74993190374,2049.12649877339,2026.02279515388,2070.83799817845,2176.10721039488,2169.05446757642,2171.09607020143,2194.61789926344,2189.34028881763,2133.29040369668,2006.46105955661,25166.6168499528,1.00000000007585
ie,nox,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_IE_Shipping,month,1176.81214210143,1176.81214210143,1176.81214198397,80.7689968314173,87.8433248628356,94.4870196220872,108.664180955199,128.753290865256,138.373784867951,119.601697519685,103.185238255574,92.8174628508067,80.1956354249561,69.8396012147059,72.2819087134982,1176.81214198397,1.00000000009981
ie,nox,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_IE_Aviation,month,1353.83943624968,1353.83943624968,1353.83943795769,96.0145660173281,100.836884852244,102.350713625545,104.093686519309,110.118982232222,120.887429946177,130.704804820242,134.775369461719,131.080447002479,120.695607958674,105.93122323514,96.3497222866128,1353.83943795769,0.999999998738395
ie,nox,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_IE_Offroad,month,4930.02257890091,4930.02257890091,4930.0225752882,361.385551707709,380.205349464084,404.545443225971,427.430745154398,443.149427632479,447.278521731438,427.858196145829,391.607610294069,412.000962853534,456.490964016092,410.578963713097,367.490839349498,4930.0225752882,1.0000000007328
ie,nox,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_IE_Waste,month,18.28092024,18.28092024,18.2809202241187,1.52343775394547,1.52340292609733,1.52337546915078,1.52335612262686,1.52335197242064,1.52336073666083,1.52337692396395,1.52340452434146,1.52343986443884,1.52346905747254,1.52347882946196,1.52346604353806,18.2809202241187,1.00000000086873
ie,nox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_IE_AgriLivestock,month,956.084012244134,956.084012244131,956.084012262674,152.149645822992,152.096164193491,112.756163825407,45.4915206163118,11.5207981057113,20.0125401764871,19.0598986331467,8.20077325823276,36.4908089318265,102.413071727876,145.720551975616,150.172074995576,956.084012262674,0.999999999980609
ie,nox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_IE_AgriOther,month,32856.7535882641,32856.753588264,32856.7535864124,141.409846263617,2118.48735235454,7464.21734500936,9215.10626644184,5600.38804874576,1567.24397484006,1582.84585041606,2141.46801716529,1737.34264088846,912.726625559535,201.923352000144,173.594266727775,32856.7535864124,1.00000000005636
ie,nox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_IE_Other,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_IE_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_IE_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_IE_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_IE_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_IE_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ie,nox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_IE_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec01,A_PublicPower,1,PublicPower,Emis_SEA_PublicPower,month,3.69536738336016e-05,3.69536738336016e-05,3.69536739093235e-05,3.32667942970488e-06,3.31752955062825e-06,3.1454543432119e-06,2.8945113026424e-06,2.7893682350566e-06,2.80899146254399e-06,2.79426370397573e-06,2.91810023256289e-06,2.88874174714238e-06,2.93413712526558e-06,3.57380516646799e-06,3.56209161012089e-06,3.69536739093235e-05,0.999999997950898
sea,nox,NetCDF_input,2022,2024,sec02,B_Industry,3,Industry,Emis_SEA_Industry,month,0.731644344273805,0.731644344273805,0.731644341095034,0.0581070152225038,0.0598845059503219,0.0632704841391387,0.0606950628762206,0.059410241340629,0.0625839976146381,0.0601322372867799,0.0594075253166011,0.0619174978019146,0.0637494544516812,0.062641939893183,0.0598443792014223,0.731644341095034,1.00000000434469
sea,nox,NetCDF_input,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,Emis_SEA_OtherStationaryComb,month,1.10309177900748,1.10309177900748,1.10309177873103,0.172943921501428,0.167137787386309,0.145037038165356,0.107316398630246,0.0634995126756621,0.0250102056586456,0.0109040366711497,0.011373092832855,0.0309085499161483,0.0741086512784932,0.131395675879503,0.163456908135231,1.10309177873103,1.00000000025062
sea,nox,NetCDF_input,2022,2024,sec04,D_Fugitive,5,Fugitive,Emis_SEA_Fugitive,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec05,E_Solvents,6,Solvents,Emis_SEA_Solvents,month,3.59592233427791e-05,3.59592233427791e-05,3.59592232790362e-05,2.99805286374522e-06,2.99762166378059e-06,2.99709578754914e-06,2.9963761321028e-06,2.99551889426652e-06,2.99476975129664e-06,2.99472518250354e-06,2.99534913850152e-06,2.99630907463211e-06,2.99723477681368e-06,2.99795966540728e-06,2.99821034843717e-06,3.59592232790362e-05,1.00000000177264
sea,nox,NetCDF_input,2022,2024,sec06,F_RoadTransport,7,RoadTransport,Emis_SEA_RoadTransport,month,0.0832389624598369,0.0832389624598369,0.08323896218144,0.00647317658467728,0.00669432957511162,0.00677540710466928,0.00670012877753834,0.00685060374007662,0.00719887195737101,0.00717664158219122,0.00718036922671672,0.00725532729074985,0.00723961672883888,0.00705717212122181,0.00663731749227736,0.08323896218144,1.00000000334455
sea,nox,NetCDF_input,2022,2024,sec07,G_Shipping,8,Shipping,Emis_SEA_Shipping,month,2703.93702347001,2703.93702347004,2703.93702288248,185.581260790156,201.835798361436,217.100879070538,249.675451089652,295.833784980994,317.93859549622,274.806357126901,237.086596827915,213.264772821536,184.26385977884,160.469013391188,166.080653147109,2703.93702288248,1.00000000021728
sea,nox,NetCDF_input,2022,2024,sec08,H_Aviation,8,Aviation,Emis_SEA_Aviation,month,0.00690214632080067,0.00690214632080067,0.00690214631654222,0.000489501611235413,0.000514086754830306,0.000521804559917127,0.000530690585817603,0.000561408769540264,0.000616308484366543,0.000666359425978966,0.000687112007368804,0.000668274548612277,0.000615330533537073,0.000540058729086038,0.000491210306251808,0.00690214631654222,1.00000000061697
sea,nox,NetCDF_input,2022,2024,sec09,I_Offroad,8,Offroad,Emis_SEA_Offroad,month,33684.3648273633,33684.3648273634,33684.3648325225,2324.40107126184,2530.60758797431,2746.32377624625,3029.41016994136,3421.03207615094,3641.76061867818,3216.62743036732,2784.51737132996,2702.97244766378,2685.86146498594,2371.90675746302,2228.94406045959,33684.3648325225,0.999999999846836
sea,nox,NetCDF_input,2022,2024,sec10,J_Waste,9,Waste,Emis_SEA_Waste,month,0.046149387626519,0.046149387626519,0.0461493876424299,0.00384578826455595,0.00384578495317101,0.00384578171525618,0.00384577814509157,0.00384577515649198,0.00384577350334325,0.00384577441465694,0.00384577822674714,0.00384578367072663,0.00384578841038774,0.00384579073278246,0.00384579044921907,0.0461493876424299,0.99999999965523
sea,nox,NetCDF_input,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,Emis_SEA_AgriLivestock,month,2.79273199322452,2.79273199322452,2.79273199473587,0.0361454571932054,0.193729789712979,0.616549796756789,0.746635687822644,0.45076282604132,0.128647582248294,0.131746669198251,0.172767011013788,0.142910616668299,0.0896589123177576,0.042624523055651,0.0405531227068942,2.79273199473587,0.999999999458829
sea,nox,NetCDF_input,2022,2024,sec12,L_AgriOther,10,AgriOther,Emis_SEA_AgriOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec13,M_Other,11,Other,Emis_SEA_Other,month,0.0134919509307695,0.0134919509307695,0.0134919508382154,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.00112432923651795,0.0134919508382154,1.00000000685995
sea,nox,NetCDF_input,2022,2024,sec14,"",1,PublicPower_Point,Emis_SEA_PublicPower_Point,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec15,"",1,PublicPower_Area,Emis_SEA_PublicPower_Area,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec16,"",7,RoadTransportExhaustGasoline,Emis_SEA_RoadTransportExhaustGasoline,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec17,"",7,RoadTransportExhaustDiesel,Emis_SEA_RoadTransportExhaustDiesel,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec18,"",7,RoadTransportExhaustLPGgas,Emis_SEA_RoadTransportExhaustLPGgas,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sea,nox,NetCDF_input,2022,2024,sec19,"",7,RoadTransportNonExhaustOther,Emis_SEA_RoadTransportNonExhaustOther,month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
