Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,22155.180820535,22155.180820535,22155.180820535,1
uk,sea,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.00487171909878964,0.00487171909878964,0.00487171909878964,1
uk,outwith,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,2010.89098511528,2010.89098511528,2010.89098511528,1
ie,sea,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,pm25,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,13.2696187025514,13.2696187025514,13.2696187025514,1
ie,sea,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,30.4893302605677,30.4893302605677,30.4893302605677,1
ie,outwith,pm25,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,15.7365464532194,15.7365464532194,15.7365464532194,1
uk,terrestrial,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,9.81966177454828,9.81966177454828,9.81966177454828,1
ie,sea,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,5.00356730146284e-05,5.00356730146284e-05,5.00356730146284e-05,1
ie,outwith,pm25,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,6007.39517523744,6007.39517523744,6007.39517523744,1
uk,sea,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,989.837696192106,989.837696192106,989.837696192106,1
uk,outwith,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,5740.46898998969,5740.46898998969,5740.46898998969,1
ie,terrestrial,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,167.770188672591,167.770188672591,167.770188672591,1
ie,sea,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,2.86764356040618,2.86764356040618,2.86764356040618,1
ie,outwith,pm25,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,12.1065602843137,12.1065602843137,12.1065602843137,1
uk,terrestrial,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,5154.01334791376,5154.01334791376,5154.01334791376,1
uk,sea,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0.0404203962820702,0.0404203962820702,0.0404203962820702,1
uk,outwith,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,358.252058755375,358.252058755375,358.252058755375,1
ie,sea,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,pm25,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2782.01062286064,2782.01062286064,2782.01062286064,1
uk,sea,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.0497457812211569,0.0497457812211569,0.0497457812211569,1
uk,outwith,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,749.219073457081,749.219073457081,749.219073457081,1
ie,sea,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,pm25,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,54.5123606289749,54.5123606289749,54.5123606289749,1
ie,sea,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,5.43710251605356e-05,5.43710251605356e-05,5.43710251605356e-05,1
ie,outwith,pm25,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,2392.089499669,2392.089499669,2392.089499669,1
uk,sea,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,0.00111553971257665,0.00111553971257665,0.00111553971257665,1
uk,outwith,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,pm25,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
