Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec01_annual,sec01,A_PublicPower,6046.90155513901,6046.90155513894,6046.90155513901,6046.90155513901,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec02_annual,sec02,B_Industry,145946.637950073,145946.637950077,145946.637950073,145946.637950073,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec03_annual,sec03,C_OtherStationaryComb,26753.8272311223,26753.8272311225,26753.8272311223,26753.8272311223,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec04_annual,sec04,D_Fugitive,53404.2952730186,53404.2952730186,53404.2952730186,53404.2952730186,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec05_annual,sec05,E_Solvents,333616.435480825,333616.435480826,333616.435480825,333616.435480825,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec06_annual,sec06,F_RoadTransport,54326.0291781241,54326.0291781249,54326.0291781241,54326.0291781241,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec09_annual,sec09,I_Offroad,29610.0966096768,29610.0966096775,29610.0966096768,29610.0966096768,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec10_annual,sec10,J_Waste,37723.274426386,37723.2744263854,37723.274426386,37723.274426386,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec11_annual,sec11,K_AgriLivestock,120413.811323227,120413.811323227,120413.811323227,120413.811323227,1
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,voc,NetCDF_input,2015,2024,allISO,annual,uk_voc_sec13_annual,sec13,M_Other,94250.0289450717,94250.0289450764,94250.0289450717,94250.0289450717,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec01_annual,sec01,A_PublicPower,257.320210118439,257.320210118439,257.320210118439,257.320210118439,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec02_annual,sec02,B_Industry,23268.9153552931,23268.9153552929,23268.9153552931,23268.9153552931,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec03_annual,sec03,C_OtherStationaryComb,12203.0009008118,12203.0009008119,12203.0009008118,12203.0009008118,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec04_annual,sec04,D_Fugitive,5054.99960962339,5054.99960962339,5054.99960962339,5054.99960962339,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec05_annual,sec05,E_Solvents,17970.4629103346,17970.4629103344,17970.4629103346,17970.4629103346,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec06_annual,sec06,F_RoadTransport,7924.07227779894,7924.07227779884,7924.07227779894,7924.07227779894,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec07_annual,sec07,G_Shipping,26.9790744614222,26.9790744614223,26.9790744614222,26.9790744614222,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec08_annual,sec08,H_Aviation,146.044117450148,146.044117450148,146.044117450148,146.044117450148,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec09_annual,sec09,I_Offroad,413.049425354885,413.049425354875,413.049425354885,413.049425354885,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec10_annual,sec10,J_Waste,551.961113477935,551.961113477928,551.961113477935,551.961113477935,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec11_annual,sec11,K_AgriLivestock,38304.7769393644,38304.7769393636,38304.7769393644,38304.7769393644,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec12_annual,sec12,L_AgriOther,4601.82319822582,4601.82319822584,4601.82319822582,4601.82319822582,1
IE,14,voc,NetCDF_input,2015,2024,allISO,annual,ie_voc_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec01_annual,sec01,A_PublicPower,0.0135663029134269,0.0135663029134269,0.0135663029134269,0.0135663029134269,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec02_annual,sec02,B_Industry,330.920722326074,330.92072232608,330.920722326074,330.920722326074,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec03_annual,sec03,C_OtherStationaryComb,0.430845690237553,0.430845690237553,0.430845690237553,0.430845690237553,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec04_annual,sec04,D_Fugitive,246.065697304046,246.065697304046,246.065697304046,246.065697304046,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec05_annual,sec05,E_Solvents,2.09070180578247,2.09070180578247,2.09070180578247,2.09070180578247,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec06_annual,sec06,F_RoadTransport,0.0651756024015604,0.0651756024015604,0.0651756024015604,0.0651756024015604,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec07_annual,sec07,G_Shipping,61.9892650887233,61.9892650887236,61.9892650887233,61.9892650887233,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec08_annual,sec08,H_Aviation,0.000644671386957359,0.000644671386957359,0.000644671386957359,0.000644671386957359,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec09_annual,sec09,I_Offroad,1212.85472554358,1212.85472554359,1212.85472554358,1212.85472554358,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec10_annual,sec10,J_Waste,0.596091315517947,0.596091315517947,0.596091315517947,0.596091315517947,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec11_annual,sec11,K_AgriLivestock,1.95159259455459,1.95159259455459,1.95159259455459,1.95159259455459,1
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,voc,NetCDF_input,2015,2024,allISO,annual,sea_voc_sec13_annual,sec13,M_Other,2.35906313144633,2.35906313144633,2.35906313144633,2.35906313144633,1
