Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,213685.350714783,213685.350714783,213685.350714783,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,96856.907186863,96856.907186863,96856.907186863,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,75662.9873420081,75662.9873420081,75662.9873420081,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,71.8502360804444,71.8502360804444,71.8502360804444,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,345227.722785191,345227.722785191,345227.722785191,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,114180.040626028,114180.040626028,114180.040626028,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,3534.478050266,3534.478050266,3534.478050266,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,28214.0683180553,28214.0683180553,28214.0683180553,1
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,nox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,1906.55137123086,1906.55137123086,1906.55137123086,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,9819.43939268217,9819.43939268217,9819.43939268217,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,10928.5079829625,10928.5079829625,10928.5079829625,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,7881.64969465125,7881.64969465125,7881.64969465125,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,7.52020673731329,7.52020673731329,7.52020673731329,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,41811.655979534,41811.655979534,41811.655979534,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,844.878530805307,844.878530805307,844.878530805307,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,1163.7056591986,1163.7056591986,1163.7056591986,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,5205.35635434187,5205.35635434187,5205.35635434187,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,15.6766648392659,15.6766648392659,15.6766648392659,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,928.735855090512,928.735855090512,928.735855090512,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,30072.9566879704,30072.9566879704,30072.9566879704,1
IE,14,nox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,107.292196633895,107.292196633895,107.292196633895,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,0.735783262782206,0.735783262782206,0.735783262782206,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,1.2173026107921,1.2173026107921,1.2173026107921,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,4.44379934947392e-05,4.44379934947392e-05,4.44379934947392e-05,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,0.147043498567655,0.147043498567655,0.147043498567655,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,1941.26000179147,1941.26000179147,1941.26000179147,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0.00593280594235679,0.00593280594235679,0.00593280594235679,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,45811.359407081,45811.359407081,45811.359407081,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,0.0502786472520711,0.0502786472520711,0.0502786472520711,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,3.27118776391118,3.27118776391118,3.27118776391118,1
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,nox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0.0144932034163503,0.0144932034163503,0.0144932034163503,1
