Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec01_annual,sec01,A_PublicPower,122478.912021363,122478.912021363,122478.912021363,122478.912021363,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec02_annual,sec02,B_Industry,82492.4521610798,82492.4521610811,82492.4521610798,82492.4521610798,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec03_annual,sec03,C_OtherStationaryComb,37514.8062110808,37514.8062110804,37514.8062110808,37514.8062110808,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec05_annual,sec05,E_Solvents,823.653043341317,823.653043341319,823.653043341317,823.653043341317,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec06_annual,sec06,F_RoadTransport,458.990735958523,458.990735958513,458.990735958523,458.990735958523,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec09_annual,sec09,I_Offroad,12971.19503453,12971.1950345289,12971.19503453,12971.19503453,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec10_annual,sec10,J_Waste,1098.93309339101,1098.93309339102,1098.93309339101,1098.93309339101,1
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,sox,NetCDF_input,2015,2024,allISO,annual,uk_sox_sec13_annual,sec13,M_Other,0,0,0,0,
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec01_annual,sec01,A_PublicPower,5508.72667096538,5508.72667096538,5508.72667096538,5508.72667096538,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec02_annual,sec02,B_Industry,3147.86076970485,3147.86076970488,3147.86076970485,3147.86076970485,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec03_annual,sec03,C_OtherStationaryComb,7710.51594875519,7710.51594875533,7710.51594875519,7710.51594875519,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec05_annual,sec05,E_Solvents,0.0877886215999996,0.0877886216,0.0877886215999996,0.0877886215999996,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec06_annual,sec06,F_RoadTransport,46.7732442092728,46.7732442092728,46.7732442092728,46.7732442092728,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec07_annual,sec07,G_Shipping,7.80049356690261,7.80049356690271,7.80049356690261,7.80049356690261,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec08_annual,sec08,H_Aviation,76.5962525077101,76.5962525077103,76.5962525077101,76.5962525077101,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec09_annual,sec09,I_Offroad,47.9923450865624,47.9923450865626,47.9923450865624,47.9923450865624,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec10_annual,sec10,J_Waste,1.188029,1.188029,1.188029,1.188029,1
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
IE,14,sox,NetCDF_input,2015,2024,allISO,annual,ie_sox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec01_annual,sec01,A_PublicPower,2.75378774505255,2.75378774505255,2.75378774505255,2.75378774505255,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec02_annual,sec02,B_Industry,0.0939815739312852,0.0939815739312852,0.0939815739312852,0.0939815739312852,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec03_annual,sec03,C_OtherStationaryComb,0.189373299891538,0.189373299891538,0.189373299891538,0.189373299891538,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec05_annual,sec05,E_Solvents,0.000509413623013924,0.000509413623013924,0.000509413623013924,0.000509413623013924,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec06_annual,sec06,F_RoadTransport,6.0305800740689e-05,6.0305800740689e-05,6.0305800740689e-05,6.0305800740689e-05,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec07_annual,sec07,G_Shipping,17.9230324673628,17.9230324673627,17.9230324673628,17.9230324673628,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec08_annual,sec08,H_Aviation,0.000372167281718213,0.000372167281718213,0.000372167281718213,0.000372167281718213,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec09_annual,sec09,I_Offroad,10701.3506509894,10701.3506509895,10701.3506509894,10701.3506509894,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec10_annual,sec10,J_Waste,0.0470721035915822,0.0470721035915822,0.0470721035915822,0.0470721035915822,1
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,sox,NetCDF_input,2015,2024,allISO,annual,sea_sox_sec13_annual,sec13,M_Other,0,0,0,0,
