Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_diffmap,emis_t_pt,emis_t_inv_spatial,emis_t_inv_table,emis_t_spatial_scaled
uk,all,pm25,inventory,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,621.523892684621,5062.51274269076,5684.03663537537,4023.85744342205,4023.85744342217
ie,all,pm25,inventory,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,240.696674855659,,240.696674855659,438.40054091136,438.40054091136
uk,all,pm25,inventory,2015,2024,sec02,B_Industry,3,Industry,annual,9194.39764090239,8942.10242350153,18136.500064404,17176.0794519116,17176.0794519118
ie,all,pm25,inventory,2015,2024,sec02,B_Industry,3,Industry,annual,1921.5939271654,,1921.5939271654,2215.18114118589,2215.18114118591
uk,all,pm25,inventory,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,20580.0549246231,218.756548042559,20798.8114726656,19001.4329352332,19001.4329352331
ie,all,pm25,inventory,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,6695.7070131136,,6695.7070131136,8003.84855498971,8003.84855498967
uk,all,pm25,inventory,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,4.72382468730211,,4.72382468730211,57.5258250380397,57.5258250380397
ie,all,pm25,inventory,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,12.8610413819551,,12.8610413819551,13.3002888970987,13.3002888970987
uk,all,pm25,inventory,2015,2024,sec05,E_Solvents,6,Solvents,annual,1651.26590680525,,1651.26590680525,1949.94577508793,1949.94577508797
ie,all,pm25,inventory,2015,2024,sec05,E_Solvents,6,Solvents,annual,121.167985194379,,121.167985194379,138.1395795352,138.1395795352
uk,all,pm25,inventory,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,11589.4431675674,,11589.4431675674,22155.1856922537,22155.1856922541
ie,all,pm25,inventory,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1432.85420623711,,1432.85420623711,2010.89098511528,2010.89098511528
uk,all,pm25,inventory,2015,2024,sec07,G_Shipping,8,Shipping,annual,,,,0,0
ie,all,pm25,inventory,2015,2024,sec07,G_Shipping,8,Shipping,annual,120.957296894793,,120.957296894793,59.4954954163381,59.495495416338
uk,all,pm25,inventory,2015,2024,sec08,H_Aviation,8,Aviation,annual,,,,0,0
ie,all,pm25,inventory,2015,2024,sec08,H_Aviation,8,Aviation,annual,7.47684564110996,,7.47684564110996,9.8197118102213,9.8197118102213
uk,all,pm25,inventory,2015,2024,sec09,I_Offroad,8,Offroad,annual,6329.05217737979,,6329.05217737979,12737.5858881333,12737.5858881337
ie,all,pm25,inventory,2015,2024,sec09,I_Offroad,8,Offroad,annual,148.685714073345,,148.685714073345,182.74439251731,182.744392517307
uk,all,pm25,inventory,2015,2024,sec10,J_Waste,9,Waste,annual,4727.22446584099,14.7626025,4741.987068341,5154.05376830994,5154.05376831004
ie,all,pm25,inventory,2015,2024,sec10,J_Waste,9,Waste,annual,248.790694864201,,248.790694864201,358.25205875537,358.252058755375
uk,all,pm25,inventory,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2772.41112102375,,2772.41112102375,2782.0603686419,2782.06036864186
ie,all,pm25,inventory,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,634.379510225732,,634.379510225732,749.219073457065,749.219073457081
uk,all,pm25,inventory,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,,,,0,0
ie,all,pm25,inventory,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,287.103626662048,,287.103626662048,54.512415,54.5124150000001
uk,all,pm25,inventory,2015,2024,sec13,M_Other,11,Other,annual,1703.36751432829,,1703.36751432829,2392.09061520868,2392.09061520871
ie,all,pm25,inventory,2015,2024,sec13,M_Other,11,Other,annual,,,,0,0
