Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec01_annual,sec01,A_PublicPower,301.418609838314,301.418609838314,301.418609838314,301.418609838314,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec02_annual,sec02,B_Industry,2982.58343633414,2982.58343633415,2982.58343633414,2982.58343633414,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec03_annual,sec03,C_OtherStationaryComb,449.744436283376,449.744436283385,449.744436283376,449.744436283376,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec05_annual,sec05,E_Solvents,1366.12175730241,1366.12175730244,1366.12175730241,1366.12175730241,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec06_annual,sec06,F_RoadTransport,6175.73096673804,6175.73096673786,6175.73096673804,6175.73096673804,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec09_annual,sec09,I_Offroad,42.294516439744,42.2945164397443,42.294516439744,42.294516439744,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec10_annual,sec10,J_Waste,7525.40879050164,7525.4087905016,7525.40879050164,7525.40879050164,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec11_annual,sec11,K_AgriLivestock,236958.427316219,236958.427316219,236958.427316219,236958.427316219,1
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nh3,NetCDF_input,2015,2024,allISO,annual,uk_nh3_sec13_annual,sec13,M_Other,21500.0301964442,21500.030196444,21500.0301964442,21500.0301964442,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec01_annual,sec01,A_PublicPower,0,0,0,0,
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec02_annual,sec02,B_Industry,123.61150078035,123.61150078035,123.61150078035,123.61150078035,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec03_annual,sec03,C_OtherStationaryComb,118.357741974081,118.35774197408,118.357741974081,118.357741974081,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec05_annual,sec05,E_Solvents,17.3208291039996,17.320829104,17.3208291039996,17.3208291039996,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec06_annual,sec06,F_RoadTransport,872.645954638717,872.645954638716,872.645954638717,872.645954638717,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec07_annual,sec07,G_Shipping,0,0,0,0,
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec08_annual,sec08,H_Aviation,0,0,0,0,
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec09_annual,sec09,I_Offroad,1.29033925091493,1.29033925091493,1.29033925091493,1.29033925091493,1
IE,14,nh3,NetCDF_input,2015,2024,allISO,annual,ie_nh3_sec10_annual,sec10,J_Waste,65.7343724570541,65.7343724570549,65.7343724570541,65.7343724570541,1
