Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,67165.7932552346,67165.7932552346,67165.7932552346,1
uk,sea,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,66.4325678256709,66.4325678256709,66.4325678256709,1
uk,outwith,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,26529.9803295506,26529.9803295506,26529.9803295506,1
ie,terrestrial,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,17866.4367514046,17866.4367514046,17866.4367514046,1
ie,sea,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,367804.61021812,367804.61021812,367804.61021812,1
uk,sea,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,0.452963185327432,0.452963185327432,0.452963185327432,1
uk,outwith,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,9215.77612840824,9215.77612840824,9215.77612840824,1
ie,sea,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,0.10391018612769,0.10391018612769,0.10391018612769,1
ie,outwith,co,masked,2015,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,241075.640515896,241075.640515896,241075.640515896,1
uk,sea,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.291064948008716,0.291064948008716,0.291064948008716,1
uk,outwith,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,98505.213563892,98505.213563892,98505.213563892,1
ie,sea,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,2.51995337663995,2.51995337663995,2.51995337663995,1
ie,outwith,co,masked,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,sea,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,outwith,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,503.95,503.95,503.95,1
ie,terrestrial,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,sea,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,2190.51151106081,2190.51151106081,2190.51151106081,1
uk,sea,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,0.00135478937489168,0.00135478937489168,0.00135478937489168,1
uk,outwith,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,230.178370098001,230.178370098001,230.178370098001,1
ie,sea,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,463180.273979874,463180.273979874,463180.273979874,1
uk,sea,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.856140504219254,0.856140504219254,0.856140504219254,1
uk,outwith,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,54993.1966271784,54993.1966271784,54993.1966271784,1
ie,sea,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,59.1997989536717,59.1997989536717,59.1997989536717,1
ie,sea,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,136.022157907775,136.022157907775,136.022157907775,1
ie,outwith,co,masked,2015,2024,sec07,G_Shipping,8,Shipping,annual,70.2055109650917,70.2055109650917,70.2055109650917,1
uk,terrestrial,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,1101.47749216188,1101.47749216188,1101.47749216188,1
ie,sea,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0.00523446393726997,0.00523446393726997,0.00523446393726997,1
ie,outwith,co,masked,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,426477.806214128,426477.806214128,426477.806214128,1
uk,sea,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,2003.56950692484,2003.56950692484,2003.56950692484,1
uk,outwith,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,10313.4881751497,10313.4881751497,10313.4881751497,1
ie,terrestrial,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,1456.33263744361,1456.33263744361,1456.33263744361,1
ie,sea,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,11.6666959148837,11.6666959148837,11.6666959148837,1
ie,outwith,co,masked,2015,2024,sec09,I_Offroad,8,Offroad,annual,49.2542221064548,49.2542221064548,49.2542221064548,1
uk,terrestrial,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,29758.0236245374,29758.0236245374,29758.0236245374,1
uk,sea,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0.398457996357987,0.398457996357987,0.398457996357987,1
uk,outwith,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,131.081193474459,131.081193474459,131.081193474459,1
ie,sea,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec10,J_Waste,9,Waste,annual,0.000106525535580435,0.000106525535580435,0.000106525535580435,1
uk,terrestrial,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
