Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_diffmap,emis_t_pt,emis_t_inv_spatial,emis_t_inv_table,emis_t_spatial_scaled
uk,all,sox,inventory,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,0.00867915128765162,133746.101748424,133746.110427576,126566.460427458,126566.460427458
ie,all,sox,inventory,2015,2024,sec01,A_PublicPower,1,PublicPower,annual,2237.58610479941,,2237.58610479941,5508.72667096538,5508.72667096538
uk,all,sox,inventory,2015,2024,sec02,B_Industry,3,Industry,annual,22160.6950642615,37556.424937299,59717.1200015605,82492.5186011742,82492.5186011757
ie,all,sox,inventory,2015,2024,sec02,B_Industry,3,Industry,annual,1615.28537242062,,1615.28537242062,3147.8883111856,3147.88831118557
uk,all,sox,inventory,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,38145.2262457539,452.112550474357,38597.3387962282,37514.827455838,37514.8274558373
ie,all,sox,inventory,2015,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,6769.21191364471,,6769.21191364471,7710.68407729758,7710.68407729753
uk,all,sox,inventory,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,0.0579120542860494,,0.0579120542860494,0.54,0.54
ie,all,sox,inventory,2015,2024,sec04,D_Fugitive,5,Fugitive,annual,,,,0,0
uk,all,sox,inventory,2015,2024,sec05,E_Solvents,6,Solvents,annual,37.366661092018,,37.366661092018,823.653552754942,823.653552754943
ie,all,sox,inventory,2015,2024,sec05,E_Solvents,6,Solvents,annual,0.11474658106407,,0.11474658106407,0.0877886216,0.0877886216000023
uk,all,sox,inventory,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1188.59489118245,,1188.59489118245,458.990796264313,458.990796264314
ie,all,sox,inventory,2015,2024,sec06,F_RoadTransport,7,RoadTransport,annual,38.036991384582,,38.036991384582,46.7732442092728,46.7732442092735
uk,all,sox,inventory,2015,2024,sec07,G_Shipping,8,Shipping,annual,,,,0,0
ie,all,sox,inventory,2015,2024,sec07,G_Shipping,8,Shipping,annual,107.820449225822,,107.820449225822,34.9741928175766,34.9741928175753
uk,all,sox,inventory,2015,2024,sec08,H_Aviation,8,Aviation,annual,,,,0,0
ie,all,sox,inventory,2015,2024,sec08,H_Aviation,8,Aviation,annual,99.7754623514569,,99.7754623514569,76.596624674992,76.596624674992
uk,all,sox,inventory,2015,2024,sec09,I_Offroad,8,Offroad,annual,16993.7682560794,,16993.7682560794,72690.2765921695,72690.2765921711
ie,all,sox,inventory,2015,2024,sec09,I_Offroad,8,Offroad,annual,2.47785770125578,,2.47785770125578,49.9632081831891,49.9632081831892
uk,all,sox,inventory,2015,2024,sec10,J_Waste,9,Waste,annual,144.35000602223,50.848475,195.19848102223,1098.98016549461,1098.98016549461
ie,all,sox,inventory,2015,2024,sec10,J_Waste,9,Waste,annual,1.23384301459737,,1.23384301459737,1.188029,1.188029
uk,all,sox,inventory,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,,,,0,0
ie,all,sox,inventory,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,,,,0,0
uk,all,sox,inventory,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,,,,0,0
ie,all,sox,inventory,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,,,,0,0
uk,all,sox,inventory,2015,2024,sec13,M_Other,11,Other,annual,,,,0,0
ie,all,sox,inventory,2015,2024,sec13,M_Other,11,Other,annual,,,,0,0
