Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec01_annual,sec01,A_PublicPower,86442.5992964722,86442.5992964779,86442.5992964722,86442.5992964722,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec02_annual,sec02,B_Industry,93408.1468852524,93408.1468852507,93408.1468852524,93408.1468852524,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec03_annual,sec03,C_OtherStationaryComb,77650.6110579669,77650.6110579663,77650.6110579669,77650.6110579669,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec05_annual,sec05,E_Solvents,61.5365549825838,61.5365549825828,61.5365549825838,61.5365549825838,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec06_annual,sec06,F_RoadTransport,197812.262239421,197812.262239414,197812.262239421,197812.262239421,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec09_annual,sec09,I_Offroad,85009.1922230023,85009.1922230076,85009.1922230023,85009.1922230023,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec10_annual,sec10,J_Waste,3878.744191328,3878.74419132805,3878.744191328,3878.744191328,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec11_annual,sec11,K_AgriLivestock,26178.8464949089,26178.8464949088,26178.8464949089,26178.8464949089,1
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nox,NetCDF_input,2020,2024,allISO,annual,uk_nox_sec13_annual,sec13,M_Other,1866.83309131575,1866.83309131584,1866.83309131575,1866.83309131575,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec01_annual,sec01,A_PublicPower,5587.02953019028,5587.02953019028,5587.02953019028,5587.02953019028,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec02_annual,sec02,B_Industry,8642.38744773818,8642.38744773818,8642.38744773818,8642.38744773818,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec03_annual,sec03,C_OtherStationaryComb,8262.8074473107,8262.8074473107,8262.8074473107,8262.8074473107,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec05_annual,sec05,E_Solvents,5.98596239100011,5.985962391,5.98596239100011,5.98596239100011,1
