Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
ie,terrestrial,voc,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,17321.1213685698,17321.1213685698,17321.1213685698,1
ie,sea,voc,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0.0489539572506896,0.0489539572506896,0.0489539572506896,1
ie,outwith,voc,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,29126.5640891057,29126.5640891057,29126.5640891057,1
uk,sea,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0349434955787178,0.0349434955787178,0.0349434955787178,1
uk,outwith,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,3991.52167062936,3991.52167062936,3991.52167062936,1
ie,sea,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,voc,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,41.240684278839,41.240684278839,41.240684278839,1
ie,sea,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,94.7578729528619,94.7578729528619,94.7578729528619,1
ie,outwith,voc,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,48.907655786049,48.907655786049,48.907655786049,1
uk,terrestrial,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,47.9954327219789,47.9954327219789,47.9954327219789,1
ie,sea,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0.000211862570849926,0.000211862570849926,0.000211862570849926,1
ie,outwith,voc,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,23692.915567079,23692.915567079,23692.915567079,1
uk,sea,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,966.465736102695,966.465736102695,966.465736102695,1
uk,outwith,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,5953.64142002933,5953.64142002933,5953.64142002933,1
ie,terrestrial,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,344.012263766343,344.012263766343,344.012263766343,1
ie,sea,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,4.18033597034696,4.18033597034696,4.18033597034696,1
ie,outwith,voc,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,17.6484588741498,17.6484588741498,17.6484588741498,1
uk,terrestrial,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,34048.8783299308,34048.8783299308,34048.8783299308,1
uk,sea,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0.537932267110929,0.537932267110929,0.537932267110929,1
uk,outwith,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,439.903601276771,439.903601276771,439.903601276771,1
ie,sea,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,voc,masked,2020,2024,sec10,J_Waste,9,Waste,annual,4.39587205515378e-05,4.39587205515378e-05,4.39587205515378e-05,1
uk,terrestrial,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,129388.35096027,129388.35096027,129388.35096027,1
uk,sea,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.09704638347398,2.09704638347398,2.09704638347398,1
uk,outwith,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,39925.6034910885,39925.6034910885,39925.6034910885,1
ie,sea,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,voc,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,4694.71864241189,4694.71864241189,4694.71864241189,1
ie,sea,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,voc,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,93964.2097465218,93964.2097465218,93964.2097465218,1
uk,sea,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,2.35190912267702,2.35190912267702,2.35190912267702,1
uk,outwith,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,voc,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
