Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,voc,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,3995.96570365282,3995.96570365282,3995.96570365282,1
ie,voc,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,285.909299132367,285.909299132367,285.909299132367,1
sea,voc,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,0.0136105094488585,0.0136105094488585,0.0136105094488585,1
ow,voc,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,voc,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,153350.084714823,153350.084714823,153350.084714823,1
ie,voc,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,29976.3664303571,29976.3664303571,29976.3664303571,1
sea,voc,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,341.937279232198,341.937279232198,341.937279232198,1
ow,voc,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,789.032023142239,789.032023142239,789.032023142239,1
uk,voc,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,28398.9103829239,28398.9103829239,28398.9103829239,1
ie,voc,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,10535.5099815319,10535.5099815319,10535.5099815319,1
sea,voc,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.382753433356409,0.382753433356409,0.382753433356409,1
ow,voc,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,voc,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,39990.8439933816,39990.8439933816,39990.8439933816,1
ie,voc,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,3572.80759406111,3572.80759406111,3572.80759406111,1
sea,voc,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,190.568577353512,190.568577353512,190.568577353512,1
ow,voc,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,30244.9114560293,30244.9114560293,30244.9114560293,1
uk,voc,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,333319.757972017,333319.757972017,333319.757972017,1
ie,voc,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,17321.1213685698,17321.1213685698,17321.1213685698,1
sea,voc,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,2.12758618408245,2.12758618408245,2.12758618408245,1
ow,voc,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,voc,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,29126.5640891057,29126.5640891057,29126.5640891057,1
ie,voc,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,3991.52167062936,3991.52167062936,3991.52167062936,1
sea,voc,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0349434955787178,0.0349434955787178,0.0349434955787178,1
ow,voc,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,voc,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,voc,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,41.240684278839,41.240684278839,41.240684278839,1
sea,voc,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,94.7578729528619,94.7578729528619,94.7578729528619,1
ow,voc,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,48.907655786049,48.907655786049,48.907655786049,1
uk,voc,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,voc,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,47.9954327219789,47.9954327219789,47.9954327219789,1
sea,voc,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0.000211862570849926,0.000211862570849926,0.000211862570849926,1
ow,voc,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,voc,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,23692.915567079,23692.915567079,23692.915567079,1
ie,voc,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,344.012263766343,344.012263766343,344.012263766343,1
sea,voc,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,970.646072073026,970.646072073026,970.646072073026,1
ow,voc,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,5971.28987890351,5971.28987890351,5971.28987890351,1
uk,voc,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,34048.8783299308,34048.8783299308,34048.8783299308,1
ie,voc,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,439.903601276771,439.903601276771,439.903601276771,1
sea,voc,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0.537932267110929,0.537932267110929,0.537932267110929,1
