Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_diffmap,emis_t_pt,emis_t_inv_spatial,emis_t_inv_table,emis_t_spatial_scaled
uk,all,nox,inventory,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,339.352059483516,136642.223438052,136981.575497533,136465.462716884,136465.462716887
ie,all,nox,inventory,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,5987.22882612608,,5987.22882612608,5587.02953019028,5587.02953019028
uk,all,nox,inventory,2020,2024,sec02,B_Industry,3,Industry,annual,41286.5142761008,56626.951293489,97913.4655695899,93408.7998857501,93408.7998857491
ie,all,nox,inventory,2020,2024,sec02,B_Industry,3,Industry,annual,8737.74139097949,,8737.74139097949,8642.47081242453,8642.47081242461
uk,all,nox,inventory,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,66935.2635382653,3542.25372566321,70477.5172639284,77651.162610171,77651.1626101717
ie,all,nox,inventory,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,7714.74270679612,,7714.74270679612,8263.51739934656,8263.51739934665
uk,all,nox,inventory,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,10.9067704781664,,10.9067704781664,10.893922,10.893922
ie,all,nox,inventory,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,,,,0,0
uk,all,nox,inventory,2020,2024,sec05,E_Solvents,6,Solvents,annual,58.1412468371401,,58.1412468371401,61.536593041762,61.5365930417628
ie,all,nox,inventory,2020,2024,sec05,E_Solvents,6,Solvents,annual,6.42066557297926,,6.42066557297926,5.985962391,5.98596239100001
uk,all,nox,inventory,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,195328.708903425,,195328.708903425,197812.346493964,197812.346493962
ie,all,nox,inventory,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,30407.1962246243,,30407.1962246243,26762.8148225819,26762.8148225818
uk,all,nox,inventory,2020,2024,sec07,G_Shipping,8,Shipping,annual,,,,0,0
ie,all,nox,inventory,2020,2024,sec07,G_Shipping,8,Shipping,annual,6782.24829081887,,6782.24829081887,5943.77108798728,5943.77108798696
uk,all,nox,inventory,2020,2024,sec08,H_Aviation,8,Aviation,annual,,,,0,0
ie,all,nox,inventory,2020,2024,sec08,H_Aviation,8,Aviation,annual,1514.15906960775,,1514.15906960775,563.696075757,563.696075757002
uk,all,nox,inventory,2020,2024,sec09,I_Offroad,8,Offroad,annual,337424.163083444,,337424.163083444,332298.387951082,332298.387951081
ie,all,nox,inventory,2020,2024,sec09,I_Offroad,8,Offroad,annual,5032.94426463654,,5032.94426463654,5179.0155659595,5179.0155659593
uk,all,nox,inventory,2020,2024,sec10,J_Waste,9,Waste,annual,583.927979508827,460.13,1044.05797950883,3878.79578993107,3878.79578993112
ie,all,nox,inventory,2020,2024,sec10,J_Waste,9,Waste,annual,13.9153049627203,,13.9153049627203,15.11713602,15.11713602
uk,all,nox,inventory,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,24435.9746735349,,24435.9746735349,26181.8817155466,26181.8817155461
ie,all,nox,inventory,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,966.507004485497,,966.507004485497,933.374944004424,933.374944004429
uk,all,nox,inventory,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,,,,0,0
ie,all,nox,inventory,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,32764.1283564335,,32764.1283564335,33472.6740361025,33472.6740361023
uk,all,nox,inventory,2020,2024,sec13,M_Other,11,Other,annual,1813.74208614157,,1813.74208614157,1866.84728258931,1866.84728258929
ie,all,nox,inventory,2020,2024,sec13,M_Other,11,Other,annual,,,,0,0
