Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
sea,co,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,0.00116230381263523,0.00116230381263523,0.00116230381263523,1
ow,co,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,co,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,205290.394446559,205290.394446559,205290.394446559,1
ie,co,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,16836.0154731687,16836.0154731687,16836.0154731687,1
sea,co,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.379457916682537,0.379457916682537,0.379457916682537,1
ow,co,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,co,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,co,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,90.4938463144883,90.4938463144883,90.4938463144883,1
sea,co,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,207.925845537147,207.925845537147,207.925845537147,1
ow,co,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,107.317369855883,107.317369855883,107.317369855883,1
uk,co,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,co,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,405.250140929966,405.250140929966,405.250140929966,1
sea,co,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0.0019258380342462,0.0019258380342462,0.0019258380342462,1
ow,co,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,co,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,405084.354645319,405084.354645319,405084.354645319,1
ie,co,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,1494.48084147212,1494.48084147212,1494.48084147212,1
sea,co,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,1915.03653815079,1915.03653815079,1915.03653815079,1
ow,co,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,9846.67599243362,9846.67599243362,9846.67599243362,1
uk,co,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,27681.5598002833,27681.5598002833,27681.5598002833,1
ie,co,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,140.305503598159,140.305503598159,140.305503598159,1
sea,co,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0.370437489488726,0.370437489488726,0.370437489488726,1
ow,co,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0.000114021840353385,0.000114021840353385,0.000114021840353385,1
uk,co,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,co,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
sea,co,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ow,co,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,co,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,co,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
sea,co,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,co,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,co,grouped,2020,2024,sec13,M_Other,11,Other,annual,54013.0670390871,54013.0670390871,54013.0670390871,1
ie,co,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,co,grouped,2020,2024,sec13,M_Other,11,Other,annual,0.483898884176754,0.483898884176754,0.483898884176754,1
ow,co,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
