Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec01_annual,sec01,A_PublicPower,44843.6653819549,44843.6653819568,44843.6653819549,44843.6653819549,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec02_annual,sec02,B_Industry,294917.1225237,294917.122523702,294917.1225237,294917.1225237,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec03_annual,sec03,C_OtherStationaryComb,241950.482192705,241950.482192707,241950.482192705,241950.482192705,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec05_annual,sec05,E_Solvents,1879.28834408741,1879.28834408737,1879.28834408741,1879.28834408741,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec06_annual,sec06,F_RoadTransport,205290.394446559,205290.394446561,205290.394446559,205290.394446559,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec09_annual,sec09,I_Offroad,405084.354645309,405084.354645327,405084.354645309,405084.354645309,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec10_annual,sec10,J_Waste,27681.5598002827,27681.5598002827,27681.5598002827,27681.5598002827,1
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,co,NetCDF_input,2020,2024,allISO,annual,uk_co_sec13_annual,sec13,M_Other,54013.0670390887,54013.0670390878,54013.0670390887,54013.0670390887,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec01_annual,sec01,A_PublicPower,6641.06818885314,6641.06818885314,6641.06818885314,6641.06818885314,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec02_annual,sec02,B_Industry,9141.51010915766,9141.51010915767,9141.51010915766,9141.51010915766,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec03_annual,sec03,C_OtherStationaryComb,85168.2175263835,85168.2175263849,85168.2175263835,85168.2175263835,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec05_annual,sec05,E_Solvents,183.229313552503,183.2293135525,183.229313552503,183.229313552503,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec06_annual,sec06,F_RoadTransport,16836.015473169,16836.0154731687,16836.015473169,16836.015473169,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec07_annual,sec07,G_Shipping,90.4938463144894,90.4938463144887,90.4938463144894,90.4938463144894,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec08_annual,sec08,H_Aviation,405.250140929966,405.250140929966,405.250140929966,405.250140929966,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec09_annual,sec09,I_Offroad,1494.48084147217,1494.48084147213,1494.48084147217,1494.48084147217,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec10_annual,sec10,J_Waste,140.305503598158,140.30550359816,140.305503598158,140.305503598158,1
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec12_annual,sec12,L_AgriOther,0,0,0,0,
IE,14,co,NetCDF_input,2020,2024,allISO,annual,ie_co_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec01_annual,sec01,A_PublicPower,99.1374754222559,99.1374754222559,99.1374754222559,99.1374754222559,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec02_annual,sec02,B_Industry,0.568450008016823,0.568450008016823,0.568450008016823,0.568450008016823,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec03_annual,sec03,C_OtherStationaryComb,2.47091202722138,2.47091202722138,2.47091202722138,2.47091202722138,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec05_annual,sec05,E_Solvents,0.00116230381263523,0.00116230381263523,0.00116230381263523,0.00116230381263523,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec06_annual,sec06,F_RoadTransport,0.379457916682537,0.379457916682537,0.379457916682537,0.379457916682537,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec07_annual,sec07,G_Shipping,207.925845537149,207.92584553715,207.925845537149,207.925845537149,1
SEA,171,co,NetCDF_input,2020,2024,allISO,annual,sea_co_sec08_annual,sec08,H_Aviation,0.0019258380342462,0.0019258380342462,0.0019258380342462,0.0019258380342462,1
