Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec01_annual,sec01,A_PublicPower,1601.97135825687,1601.9713582569,1601.97135825687,1601.97135825687,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec02_annual,sec02,B_Industry,15308.5878154681,15308.5878154679,15308.5878154681,15308.5878154681,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec03_annual,sec03,C_OtherStationaryComb,21398.6064351221,21398.6064351218,21398.6064351221,21398.6064351221,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec04_annual,sec04,D_Fugitive,12.2828750115359,12.2828750115359,12.2828750115359,12.2828750115359,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec05_annual,sec05,E_Solvents,1467.55473733751,1467.55473733748,1467.55473733751,1467.55473733751,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec06_annual,sec06,F_RoadTransport,15557.138983128,15557.1389831281,15557.138983128,15557.138983128,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec09_annual,sec09,I_Offroad,3107.08187282211,3107.08187282205,3107.08187282211,3107.08187282211,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec10_annual,sec10,J_Waste,4988.81529826023,4988.81529826022,4988.81529826023,4988.81529826023,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec11_annual,sec11,K_AgriLivestock,2725.7117872777,2725.71178727771,2725.7117872777,2725.7117872777,1
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,pm25,NetCDF_input,2020,2024,allISO,annual,uk_pm25_sec13_annual,sec13,M_Other,1738.63185944024,1738.63185944025,1738.63185944024,1738.63185944024,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec01_annual,sec01,A_PublicPower,251.435439006721,251.435439006721,251.435439006721,251.435439006721,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec02_annual,sec02,B_Industry,2371.51276677868,2371.51276677872,2371.51276677868,2371.51276677868,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec03_annual,sec03,C_OtherStationaryComb,7096.63294470677,7096.63294470683,7096.63294470677,7096.63294470677,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec04_annual,sec04,D_Fugitive,1.3670844258084,1.3670844258084,1.3670844258084,1.3670844258084,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec05_annual,sec05,E_Solvents,117.303550779,117.303550779,117.303550779,117.303550779,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec06_annual,sec06,F_RoadTransport,1197.69664140222,1197.69664140221,1197.69664140222,1197.69664140222,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec07_annual,sec07,G_Shipping,20.7848195368915,20.7848195368914,20.7848195368915,20.7848195368915,1
IE,14,pm25,NetCDF_input,2020,2024,allISO,annual,ie_pm25_sec08_annual,sec08,H_Aviation,3.85069264395781,3.85069264395781,3.85069264395781,3.85069264395781,1
