Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,nox,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,86442.5992964763,86442.5992964763,86442.5992964763,1
ie,nox,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,5587.02953019028,5587.02953019028,5587.02953019028,1
sea,nox,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,373.866074138568,373.866074138568,373.866074138568,1
ow,nox,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,49648.9973462703,49648.9973462703,49648.9973462703,1
uk,nox,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,93408.1468852498,93408.1468852498,93408.1468852498,1
ie,nox,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,8642.38744773827,8642.38744773827,8642.38744773827,1
sea,nox,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,0.736365185730344,0.736365185730344,0.736365185730344,1
ow,nox,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,nox,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,77650.611057967,77650.611057967,77650.611057967,1
ie,nox,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,8262.80744731079,8262.80744731079,8262.80744731079,1
sea,nox,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1.2615042405917,1.2615042405917,1.2615042405917,1
ow,nox,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,nox,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,nox,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
sea,nox,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ow,nox,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,10.893922,10.893922,10.893922,1
uk,nox,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,61.5365549825836,61.5365549825836,61.5365549825836,1
ie,nox,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,5.98596239100001,5.98596239100001,5.98596239100001,1
sea,nox,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,3.80591791815584e-05,3.80591791815584e-05,3.80591791815584e-05,1
ow,nox,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,nox,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,197812.262239412,197812.262239412,197812.262239412,1
ie,nox,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,26762.8148225818,26762.8148225818,26762.8148225818,1
sea,nox,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0842545504211575,0.0842545504211575,0.0842545504211575,1
ow,nox,grouped,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,nox,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,nox,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,1325.67308985043,1325.67308985043,1325.67308985043,1
sea,nox,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,3045.97175744934,3045.97175744934,3045.97175744934,1
ow,nox,grouped,2020,2024,sec07,G_Shipping,8,Shipping,annual,1572.12624068754,1572.12624068754,1572.12624068754,1
uk,nox,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nox,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,563.693201935443,563.693201935443,563.693201935443,1
sea,nox,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0.00287382155935478,0.00287382155935478,0.00287382155935478,1
ow,nox,grouped,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
