Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,86442.5992964763,86442.5992964763,86442.5992964763,1
uk,sea,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,373.866074138568,373.866074138568,373.866074138568,1
uk,outwith,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,49648.9973462703,49648.9973462703,49648.9973462703,1
ie,terrestrial,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,5587.02953019028,5587.02953019028,5587.02953019028,1
ie,sea,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,nox,masked,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,93408.1468852498,93408.1468852498,93408.1468852498,1
uk,sea,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,0.653000499384126,0.653000499384126,0.653000499384126,1
uk,outwith,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,8642.38744773827,8642.38744773827,8642.38744773827,1
ie,sea,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,0.0833646863462184,0.0833646863462184,0.0833646863462184,1
ie,outwith,nox,masked,2020,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,nox,masked,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,77650.611057967,77650.611057967,77650.611057967,1
uk,sea,nox,masked,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.55155220473381,0.55155220473381,0.55155220473381,1
uk,outwith,nox,masked,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,nox,masked,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,8262.80744731079,8262.80744731079,8262.80744731079,1
