Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,outwith,pmco,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,3.65256752882541,3.65256752882541,3.65256752882541,1
ie,sea,pmco,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,8.39242329629421,8.39242329629421,8.39242329629421,1
ie,outwith,pmco,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,4.3316060037898,4.3316060037898,4.3316060037898,1
uk,terrestrial,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,sea,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,outwith,pmco,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,104.837504451932,104.837504451932,104.837504451932,1
uk,sea,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,28.1801374163794,28.1801374163794,28.1801374163794,1
uk,outwith,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,163.611780568927,163.611780568927,163.611780568927,1
ie,terrestrial,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,1.62988736167575,1.62988736167575,1.62988736167575,1
ie,sea,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,0.0989081963860257,0.0989081963860257,0.0989081963860257,1
ie,outwith,pmco,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,0.417568643121252,0.417568643121252,0.417568643121252,1
uk,terrestrial,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,375.223946128325,375.223946128325,375.223946128325,1
uk,sea,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0.00403255981084526,0.00403255981084526,0.00403255981084526,1
uk,outwith,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0.0949658346000007,0.0949658346000007,0.0949658346000007,1
ie,sea,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,pmco,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,12703.4014096645,12703.4014096645,12703.4014096645,1
uk,sea,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.118780132331328,0.118780132331328,0.118780132331328,1
uk,outwith,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,1151.46694134149,1151.46694134149,1151.46694134149,1
ie,sea,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,pmco,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,1030.53077451215,1030.53077451215,1030.53077451215,1
ie,sea,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0.000225487862614647,0.000225487862614647,0.000225487862614647,1
ie,outwith,pmco,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,207.013127245598,207.013127245598,207.013127245598,1
uk,sea,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,6.56127416434633e-05,6.56127416434633e-05,6.56127416434633e-05,1
uk,outwith,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,pmco,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
