Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,sox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,773.041483065489,773.041483065489,773.041483065489,1
ie,sox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,1.381365762,1.381365762,1.381365762,1
sea,sox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0.0316716230830115,0.0316716230830115,0.0316716230830115,1
ow,sox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,sox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
sea,sox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ow,sox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
sea,sox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,sox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,sox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ow,sox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
