Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,pm25,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,1601.97135825685,1601.97135825685,1601.97135825685,1
ie,pm25,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,251.435439006721,251.435439006721,251.435439006721,1
sea,pm25,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,4.20667928614295,4.20667928614295,4.20667928614295,1
ow,pm25,grouped,2020,2024,sec01,A_PublicPower,1,PublicPower,annual,822.999324199356,822.999324199356,822.999324199356,1
uk,pm25,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,15308.5878154679,15308.5878154679,15308.5878154679,1
ie,pm25,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,2371.51276677874,2371.51276677874,2371.51276677874,1
sea,pm25,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,1.76947685863875,1.76947685863875,1.76947685863875,1
ow,pm25,grouped,2020,2024,sec02,B_Industry,3,Industry,annual,0.000263793538976923,0.000263793538976923,0.000263793538976923,1
uk,pm25,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,21398.6064351217,21398.6064351217,21398.6064351217,1
ie,pm25,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,7096.63294470674,7096.63294470674,7096.63294470674,1
sea,pm25,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.181449611802347,0.181449611802347,0.181449611802347,1
ow,pm25,grouped,2020,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,pm25,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,12.2828750115359,12.2828750115359,12.2828750115359,1
ie,pm25,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,1.3670844258084,1.3670844258084,1.3670844258084,1
sea,pm25,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ow,pm25,grouped,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,pm25,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,1467.55473733749,1467.55473733749,1467.55473733749,1
ie,pm25,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,117.303550779,117.303550779,117.303550779,1
sea,pm25,grouped,2020,2024,sec05,E_Solvents,6,Solvents,annual,0.000892846473662482,0.000892846473662482,0.000892846473662482,1
