Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec01_annual,sec01,A_PublicPower,29940.9551885681,29940.9551885681,29940.9551885681,29940.9551885681,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec02_annual,sec02,B_Industry,52070.2884845462,52070.2884845471,52070.2884845462,52070.2884845462,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec03_annual,sec03,C_OtherStationaryComb,35576.0356657697,35576.0356657695,35576.0356657697,35576.0356657697,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec05_annual,sec05,E_Solvents,670.066442858336,670.066442858339,670.066442858336,670.066442858336,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec06_annual,sec06,F_RoadTransport,366.486869466317,366.486869466319,366.486869466317,366.486869466317,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec09_annual,sec09,I_Offroad,4780.01194733593,4780.011947336,4780.01194733593,4780.01194733593,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec10_annual,sec10,J_Waste,773.041483065483,773.041483065504,773.041483065483,773.041483065483,1
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,sox,NetCDF_input,2020,2024,allISO,annual,uk_sox_sec13_annual,sec13,M_Other,0,0,0,0,
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec01_annual,sec01,A_PublicPower,2002.40022991921,2002.40022991921,2002.40022991921,2002.40022991921,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec02_annual,sec02,B_Industry,1662.53193635892,1662.53193635894,1662.53193635892,1662.53193635892,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec03_annual,sec03,C_OtherStationaryComb,7144.4757426069,7144.47574260685,7144.4757426069,7144.4757426069,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec05_annual,sec05,E_Solvents,0.0285476069999995,0.028547607,0.0285476069999995,0.0285476069999995,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec06_annual,sec06,F_RoadTransport,39.1950760919389,39.1950760919388,39.1950760919389,39.1950760919389,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec07_annual,sec07,G_Shipping,29.4093189492023,29.4093189492022,29.4093189492023,29.4093189492023,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec08_annual,sec08,H_Aviation,34.1056988736025,34.1056988736025,34.1056988736025,34.1056988736025,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec09_annual,sec09,I_Offroad,2.51365835147891,2.51365835147893,2.51365835147891,2.51365835147891,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec10_annual,sec10,J_Waste,1.381365762,1.381365762,1.381365762,1.381365762,1
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
IE,14,sox,NetCDF_input,2020,2024,allISO,annual,ie_sox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec01_annual,sec01,A_PublicPower,11.6847018503347,11.6847018503347,11.6847018503347,11.6847018503347,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec02_annual,sec02,B_Industry,0.0656542994216059,0.0656542994216059,0.0656542994216059,0.0656542994216059,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec03_annual,sec03,C_OtherStationaryComb,0.176040303796409,0.176040303796409,0.176040303796409,0.176040303796409,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec05_annual,sec05,E_Solvents,0.000414423253912593,0.000414423253912593,0.000414423253912593,0.000414423253912593,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec06_annual,sec06,F_RoadTransport,4.81519176589926e-05,4.81519176589926e-05,4.81519176589926e-05,4.81519176589926e-05,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec07_annual,sec07,G_Shipping,67.5731828824331,67.5731828824353,67.5731828824331,67.5731828824331,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec08_annual,sec08,H_Aviation,0.000165713397526998,0.000165713397526998,0.000165713397526998,0.000165713397526998,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec09_annual,sec09,I_Offroad,3943.43282344779,3943.43282344776,3943.43282344779,3943.43282344779,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec10_annual,sec10,J_Waste,0.0316716230830115,0.0316716230830115,0.0316716230830115,0.0316716230830115,1
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,sox,NetCDF_input,2020,2024,allISO,annual,sea_sox_sec13_annual,sec13,M_Other,0,0,0,0,
